SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61601155,61601155,Groundwater,Bore or Well,AWRC,North Fremantle - Hevron St Reserve,Hevron St Reserve,20019719 [WIN_ID]; 2033-1-NW-0132 [AQWAB]; 61601155 [SITE_REF],,50,382381,6455205,-32.03321023,115.7543593,GDA94
61601157,61601157,Groundwater,Bore or Well,AWRC,John Curtin High School - Unnamed,Unnamed,20019721 [WIN_ID]; 2033-1-NW-0134 [AQWAB]; 61601157 [SITE_REF],,50,382582,6453561,-32.04805945,115.756287,GDA94
61601159,61601159,Groundwater,Bore or Well,AWRC,Melville - Melville Reserve,Melville Reserve,20019726 [WIN_ID]; 2033-1-NW-0139 [AQWAB]; 61601159 [SITE_REF],,50,386252,6455034,-32.03514875,115.795327,GDA94
61601160,61601160,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bicton Reserve,Bicton Reserve,20019727 [WIN_ID]; 2033-1-NW-0140 [AQWAB]; 61601160 [SITE_REF],,50,384769,6455311,-32.03250009,115.7796573,GDA94
61601187,61601187,Groundwater,Bore or Well,AWRC,Fremantle - Aquatic Centre,Aquatic Centre,20019760 [WIN_ID]; 2033-1-NW-0174 [AQWAB]; 61601187 [SITE_REF],,50,382261,6453494,-32.0486304,115.7528794,GDA94
61601188,61601188,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Memorial Well,Memorial Well,20019762 [WIN_ID]; 2033-1-NW-0176 [AQWAB]; 61601188 [SITE_REF],,50,383593,6458036,-32.00780077,115.7675343,GDA94
61601189,61601189,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Mann Oval,Mann Oval,20019763 [WIN_ID]; 2033-1-NW-0177 [AQWAB]; 61601189 [SITE_REF],,50,383200,6457706,-32.0107368,115.7633342,GDA94
61601190,61601190,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Nash Oval,Nash Oval,20019764 [WIN_ID]; 2033-1-NW-0178 [AQWAB]; 61601190 [SITE_REF],,50,383261,6457573,-32.01194272,115.7639639,GDA94
61601191,61601191,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Green Place Reserve,Green Place Reserve,20019765 [WIN_ID]; 2033-1-NW-0179 [AQWAB]; 61601191 [SITE_REF],,50,384411,6457291,-32.01460436,115.7761039,GDA94
61601196,61601196,Groundwater,Bore or Well,AWRC,Fremantle - No1 Attfield St,No1 Attfield St,20019774 [WIN_ID]; 2033-1-NW-0188 [AQWAB]; 61601196 [SITE_REF],,50,382305,6452538,-32.05725779,115.7532285,GDA94
61601197,61601197,Groundwater,Bore or Well,AWRC,Fremantle - Nurses Home,Nurses Home,20019775 [WIN_ID]; 2033-1-NW-0189 [AQWAB]; 61601197 [SITE_REF],,50,382711,6452229,-32.0600871,115.7574908,GDA94
61601198,61601198,Groundwater,Bore or Well,AWRC,North Fremantle - Primary School,Primary School,20019776 [WIN_ID]; 2033-1-NW-0190 [AQWAB]; 61601198 [SITE_REF],,50,382587,6455056,-32.03457557,115.7565224,GDA94
61601199,61601199,Groundwater,Bore or Well,AWRC,Richmond Primary School - Unnamed,Unnamed,20019778 [WIN_ID]; 2033-1-NW-0192 [AQWAB]; 61601199 [SITE_REF],,50,383840,6454787,-32.03713131,115.7697574,GDA94
61601212,61601212,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Fairhill Hospital,Fairhill Hospital,20019813 [WIN_ID]; 2033-1-NW-0227 [AQWAB]; 61601212 [SITE_REF],,50,382411,6453044,-32.05270487,115.7544129,GDA94
61601215,61601215,Groundwater,Bore or Well,AWRC,Nedlands - Birdwood Circus East,Birdwood Circus East,20019819 [WIN_ID]; 2033-1-NW-0233 [AQWAB]; 61601215 [SITE_REF],,50,384786,6455296,-32.03263712,115.7798355,GDA94
61601228,61601228,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 21 Locke Cres.,21 Locke Cres.,20019853 [WIN_ID]; 2033-1-NW-0267 [AQWAB]; 61601228 [SITE_REF],,50,383781,6455508,-32.03062205,115.7692197,GDA94
61601229,61601229,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 32 Locke Cres.,32 Locke Cres.,20019854 [WIN_ID]; 2033-1-NW-0268 [AQWAB]; 61601229 [SITE_REF],,50,383808,6455563,-32.03012874,115.7695122,GDA94
61601249,61601249,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Private,Private,20019885 [WIN_ID]; 2033-1-NW-0299 [AQWAB]; 61601249 [SITE_REF],,50,384211,6457462,-32.01304152,115.7740072,GDA94
61601250,61601250,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Private,Private,20019886 [WIN_ID]; 2033-1-NW-0300 [AQWAB]; 61601250 [SITE_REF],,50,383686,6455477,-32.03089189,115.7682101,GDA94
61601251,61601251,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Private,Private,20019887 [WIN_ID]; 2033-1-NW-0301 [AQWAB]; 61601251 [SITE_REF],,50,383967,6456874,-32.01832018,115.7713535,GDA94
61601255,61601255,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 7Th Day Adventist,7Th Day Adventist,20019894 [WIN_ID]; 2033-1-NW-0308 [AQWAB]; 61601255 [SITE_REF],,50,384605,6454290,-32.04169251,115.7777984,GDA94
61601263,61601263,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019903 [WIN_ID]; 2033-1-NW-0317 [AQWAB]; 61601263 [SITE_REF],,50,385386,6456069,-32.02572588,115.7862803,GDA94
61601265,61601265,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019905 [WIN_ID]; 2033-1-NW-0319 [AQWAB]; 61601265 [SITE_REF],,50,384942,6456312,-32.02348895,115.7816084,GDA94
61601273,61601273,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Swan Garden Centre,Swan Garden Centre,20019914 [WIN_ID]; 2033-1-NW-0328 [AQWAB]; 61601273 [SITE_REF],,50,382613,6451694,-32.06490245,115.7563875,GDA94
61601283,61601283,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019924 [WIN_ID]; 2033-1-NW-0338 [AQWAB]; 61601283 [SITE_REF],,50,384301,6457282,-32.01467429,115.7749384,GDA94
61601285,61601285,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019926 [WIN_ID]; 2033-1-NW-0340 [AQWAB]; 61601285 [SITE_REF],,50,383792,6446497,-32.11189955,115.7682467,GDA94
61601312,61601312,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019957 [WIN_ID]; 2033-1-NW-0371 [AQWAB]; 61601312 [SITE_REF],,50,383842,6455604,-32.02976243,115.7698771,GDA94
61601313,61601313,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019958 [WIN_ID]; 2033-1-NW-0372 [AQWAB]; 61601313 [SITE_REF],,50,383577,6455338,-32.0321344,115.7670391,GDA94
61601319,61601319,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019966 [WIN_ID]; 2033-1-NW-0380 [AQWAB]; 61601319 [SITE_REF],,50,386276,6457046,-32.01700334,115.7958186,GDA94
61601343,61601343,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019992 [WIN_ID]; 2033-1-NW-0406 [AQWAB]; 61601343 [SITE_REF],,50,382556,6457648,-32.0111933,115.75651,GDA94
61601345,61601345,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019994 [WIN_ID]; 2033-1-NW-0408 [AQWAB]; 61601345 [SITE_REF],,50,384380,6457342,-32.01414118,115.7757819,GDA94
61601346,61601346,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019997 [WIN_ID]; 2033-1-NW-0411 [AQWAB]; 61601346 [SITE_REF],,50,384283,6457256,-32.01490697,115.7747447,GDA94
61601347,61601347,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019998 [WIN_ID]; 2033-1-NW-0412 [AQWAB]; 61601347 [SITE_REF],,50,383892,6457703,-32.01083506,115.7706593,GDA94
61601348,61601348,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20019999 [WIN_ID]; 2033-1-NW-0413 [AQWAB]; 61601348 [SITE_REF],,50,384619,6457134,-32.01604171,115.7782871,GDA94
61601349,61601349,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020000 [WIN_ID]; 2033-1-NW-0414 [AQWAB]; 61601349 [SITE_REF],,50,384619,6457134,-32.01604171,115.7782871,GDA94
61601351,61601351,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020002 [WIN_ID]; 2033-1-NW-0416 [AQWAB]; 61601351 [SITE_REF],,50,383444,6457200,-32.01532597,115.7658561,GDA94
61601352,61601352,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020003 [WIN_ID]; 2033-1-NW-0417 [AQWAB]; 61601352 [SITE_REF],,50,382935,6457921,-32.00877018,115.7605551,GDA94
61601353,61601353,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020004 [WIN_ID]; 2033-1-NW-0418 [AQWAB]; 61601353 [SITE_REF],,50,384624,6456949,-32.01771089,115.7783179,GDA94
61601354,61601354,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020005 [WIN_ID]; 2033-1-NW-0419 [AQWAB]; 61601354 [SITE_REF],,50,384057,6457605,-32.01173592,115.7723942,GDA94
61601355,61601355,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020006 [WIN_ID]; 2033-1-NW-0420 [AQWAB]; 61601355 [SITE_REF],,50,384055,6457607,-32.01171768,115.7723732,GDA94
61601356,61601356,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020007 [WIN_ID]; 2033-1-NW-0421 [AQWAB]; 61601356 [SITE_REF],,50,383923,6456875,-32.01830664,115.7708878,GDA94
61601357,61601357,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020008 [WIN_ID]; 2033-1-NW-0422 [AQWAB]; 61601357 [SITE_REF],,50,384609,6457235,-32.01512969,115.7781933,GDA94
61601358,61601358,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020009 [WIN_ID]; 2033-1-NW-0423 [AQWAB]; 61601358 [SITE_REF],,50,382581,6457227,-32.01499321,115.7567234,GDA94
61601389,61601389,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020041 [WIN_ID]; 2033-1-NW-0455 [AQWAB]; 61601389 [SITE_REF],,50,386278,6457045,-32.01701256,115.7958397,GDA94
61601396,61601396,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020051 [WIN_ID]; 2033-1-NW-0465 [AQWAB]; 61601396 [SITE_REF],,50,386111,6455966,-32.02672815,115.7939442,GDA94
61601397,61601397,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020052 [WIN_ID]; 2033-1-NW-0466 [AQWAB]; 61601397 [SITE_REF],,50,386083,6457101,-32.01648782,115.7937819,GDA94
61601398,61601398,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020054 [WIN_ID]; 2033-1-NW-0468 [AQWAB]; 61601398 [SITE_REF],,50,386248,6457010,-32.01732523,115.795518,GDA94
61601407,61601407,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020065 [WIN_ID]; 2033-1-NW-0479 [AQWAB]; 61601407 [SITE_REF],,50,385157,6456513,-32.02169783,115.7839087,GDA94
61601408,61601408,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020066 [WIN_ID]; 2033-1-NW-0480 [AQWAB]; 61601408 [SITE_REF],,50,384939,6455975,-32.0265283,115.7815364,GDA94
61601409,61601409,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 2,2,20020067 [WIN_ID]; 2033-1-NW-0481 [AQWAB]; 61601409 [SITE_REF],,50,384939,6455975,-32.0265283,115.7815364,GDA94
61601410,61601410,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - 3,3,20020068 [WIN_ID]; 2033-1-NW-0482 [AQWAB]; 61601410 [SITE_REF],,50,384939,6455975,-32.0265283,115.7815364,GDA94
61601411,61601411,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020069 [WIN_ID]; 2033-1-NW-0483 [AQWAB]; 61601411 [SITE_REF],,50,384940,6455974,-32.02653742,115.7815469,GDA94
61601412,61601412,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020070 [WIN_ID]; 2033-1-NW-0484 [AQWAB]; 61601412 [SITE_REF],,50,384939,6455608,-32.02983855,115.7814927,GDA94
61601413,61601413,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020071 [WIN_ID]; 2033-1-NW-0485 [AQWAB]; 61601413 [SITE_REF],,50,384498,6455684,-32.02910806,115.7768325,GDA94
61601414,61601414,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020072 [WIN_ID]; 2033-1-NW-0486 [AQWAB]; 61601414 [SITE_REF],,50,386014,6455362,-32.03216631,115.7928457,GDA94
61601415,61601415,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020073 [WIN_ID]; 2033-1-NW-0487 [AQWAB]; 61601415 [SITE_REF],,50,385427,6456138,-32.02510767,115.7867226,GDA94
61601416,61601416,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020074 [WIN_ID]; 2033-1-NW-0488 [AQWAB]; 61601416 [SITE_REF],,50,385306,6456132,-32.02514952,115.7854408,GDA94
61601417,61601417,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020075 [WIN_ID]; 2033-1-NW-0489 [AQWAB]; 61601417 [SITE_REF],,50,383573,6455505,-32.03062771,115.767017,GDA94
61601418,61601418,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020076 [WIN_ID]; 2033-1-NW-0490 [AQWAB]; 61601418 [SITE_REF],,50,383708,6455511,-32.03058748,115.7684471,GDA94
61601419,61601419,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020077 [WIN_ID]; 2033-1-NW-0491 [AQWAB]; 61601419 [SITE_REF],,50,383843,6455514,-32.0305743,115.7698769,GDA94
61601420,61601420,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020079 [WIN_ID]; 2033-1-NW-0493 [AQWAB]; 61601420 [SITE_REF],,50,384146,6455352,-32.03206659,115.7730656,GDA94
61601421,61601421,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020080 [WIN_ID]; 2033-1-NW-0494 [AQWAB]; 61601421 [SITE_REF],,50,384267,6455093,-32.03441509,115.7743158,GDA94
61601422,61601422,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020082 [WIN_ID]; 2033-1-NW-0496 [AQWAB]; 61601422 [SITE_REF],,50,384052,6454699,-32.03794682,115.7719917,GDA94
61601423,61601423,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020083 [WIN_ID]; 2033-1-NW-0497 [AQWAB]; 61601423 [SITE_REF],,50,383560,6454650,-32.03833819,115.7667759,GDA94
61601424,61601424,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020084 [WIN_ID]; 2033-1-NW-0498 [AQWAB]; 61601424 [SITE_REF],,50,383255,6454641,-32.03838789,115.7635451,GDA94
61601425,61601425,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020085 [WIN_ID]; 2033-1-NW-0499 [AQWAB]; 61601425 [SITE_REF],,50,383740,6455478,-32.03088842,115.768782,GDA94
61601426,61601426,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020086 [WIN_ID]; 2033-1-NW-0500 [AQWAB]; 61601426 [SITE_REF],,50,383779,6454356,-32.04101253,115.7690594,GDA94
61601427,61601427,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020087 [WIN_ID]; 2033-1-NW-0501 [AQWAB]; 61601427 [SITE_REF],,50,383879,6454163,-32.04276361,115.7700951,GDA94
61601428,61601428,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020088 [WIN_ID]; 2033-1-NW-0502 [AQWAB]; 61601428 [SITE_REF],,50,383397,6455151,-32.03380253,115.7651106,GDA94
61601553,61601553,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020215 [WIN_ID]; 2033-1-NW-0629 [AQWAB]; 61601553 [SITE_REF],,50,383248,6452585,-32.0569317,115.7632217,GDA94
61601554,61601554,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020216 [WIN_ID]; 2033-1-NW-0630 [AQWAB]; 61601554 [SITE_REF],,50,383887,6454084,-32.04347699,115.7701702,GDA94
61601555,61601555,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020217 [WIN_ID]; 2033-1-NW-0631 [AQWAB]; 61601555 [SITE_REF],,50,382640,6454097,-32.04323093,115.7569666,GDA94
61601556,61601556,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020218 [WIN_ID]; 2033-1-NW-0632 [AQWAB]; 61601556 [SITE_REF],,50,382234,6455811,-32.02772903,115.7528769,GDA94
61601589,61601589,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020265 [WIN_ID]; 2033-1-NW-0679 [AQWAB]; 61601589 [SITE_REF],,50,382802,6451773,-32.06420953,115.7583991,GDA94
61601590,61601590,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020268 [WIN_ID]; 2033-1-NW-0682 [AQWAB]; 61601590 [SITE_REF],,50,383262,6447092,-32.10647813,115.7627024,GDA94
61601610,61601610,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020289 [WIN_ID]; 2033-1-NW-0703 [AQWAB]; 61601610 [SITE_REF],,50,385087,6454181,-32.04272479,115.7828895,GDA94
61601631,61601631,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020310 [WIN_ID]; 2033-1-NW-0724 [AQWAB]; 61601631 [SITE_REF],,50,384057,6457608,-32.01170886,115.7723945,GDA94
61601632,61601632,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020311 [WIN_ID]; 2033-1-NW-0725 [AQWAB]; 61601632 [SITE_REF],,50,384206,6456408,-32.02254789,115.7738277,GDA94
61601633,61601633,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020312 [WIN_ID]; 2033-1-NW-0726 [AQWAB]; 61601633 [SITE_REF],,50,382195,6458027,-32.00773732,115.7527348,GDA94
61601636,61601636,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020315 [WIN_ID]; 2033-1-NW-0729 [AQWAB]; 61601636 [SITE_REF],,50,385145,6452746,-32.05567404,115.7833324,GDA94
61601637,61601637,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020316 [WIN_ID]; 2033-1-NW-0730 [AQWAB]; 61601637 [SITE_REF],,50,384501,6457331,-32.01425276,115.7770615,GDA94
61601639,61601639,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020318 [WIN_ID]; 2033-1-NW-0732 [AQWAB]; 61601639 [SITE_REF],,50,383940,6455552,-32.03024152,115.7709085,GDA94
61601640,61601640,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020321 [WIN_ID]; 2033-1-NW-0735 [AQWAB]; 61601640 [SITE_REF],,50,382676,6450574,-32.07501102,115.7569181,GDA94
61601652,61601652,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020336 [WIN_ID]; 2033-1-NW-0750 [AQWAB]; 61601652 [SITE_REF],,50,382470,6450395,-32.07660411,115.754714,GDA94
61601653,61601653,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020337 [WIN_ID]; 2033-1-NW-0751 [AQWAB]; 61601653 [SITE_REF],,50,384000,6454406,-32.04058426,115.7714057,GDA94
61601658,61601658,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Wharton No1,Wharton No1,20020343 [WIN_ID]; 2033-1-NW-0757 [AQWAB]; 61601658 [SITE_REF],,50,382163,6451111,-32.07011403,115.7515496,GDA94
61601662,61601662,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020349 [WIN_ID]; 2033-1-NW-0763 [AQWAB]; 61601662 [SITE_REF],,50,385080,6455482,-32.03098938,115.7829706,GDA94
61601667,61601667,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020354 [WIN_ID]; 2033-1-NW-0768 [AQWAB]; 61601667 [SITE_REF],,50,384309,6457426,-32.01337626,115.7750403,GDA94
61601670,61601670,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020358 [WIN_ID]; 2033-1-NW-0772 [AQWAB]; 61601670 [SITE_REF],,50,386039,6453894,-32.04540988,115.7929367,GDA94
61601719,61601719,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020411 [WIN_ID]; 2033-1-NW-0825 [AQWAB]; 61601719 [SITE_REF],,50,386150,6456088,-32.02563166,115.7943715,GDA94
61601720,61601720,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020412 [WIN_ID]; 2033-1-NW-0826 [AQWAB]; 61601720 [SITE_REF],,50,384551,6455505,-32.03072801,115.7773722,GDA94
61601721,61601721,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020413 [WIN_ID]; 2033-1-NW-0827 [AQWAB]; 61601721 [SITE_REF],,50,385646,6456383,-32.02292001,115.7890704,GDA94
61601722,61601722,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020414 [WIN_ID]; 2033-1-NW-0828 [AQWAB]; 61601722 [SITE_REF],,50,385728,6456381,-32.02294633,115.7899383,GDA94
61601723,61601723,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020415 [WIN_ID]; 2033-1-NW-0829 [AQWAB]; 61601723 [SITE_REF],,50,385385,6456376,-32.0229567,115.7863062,GDA94
61601724,61601724,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020416 [WIN_ID]; 2033-1-NW-0830 [AQWAB]; 61601724 [SITE_REF],,50,384823,6456188,-32.02459528,115.7803337,GDA94
61601725,61601725,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020417 [WIN_ID]; 2033-1-NW-0831 [AQWAB]; 61601725 [SITE_REF],,50,384990,6456385,-32.02283539,115.7821253,GDA94
61601726,61601726,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020419 [WIN_ID]; 2033-1-NW-0833 [AQWAB]; 61601726 [SITE_REF],,50,385123,6455624,-32.02971295,115.7834428,GDA94
61601727,61601727,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020420 [WIN_ID]; 2033-1-NW-0834 [AQWAB]; 61601727 [SITE_REF],,50,384723,6454848,-32.03667153,115.7791149,GDA94
61601728,61601728,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020421 [WIN_ID]; 2033-1-NW-0835 [AQWAB]; 61601728 [SITE_REF],,50,384476,6454977,-32.03548276,115.7765149,GDA94
61601729,61601729,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020422 [WIN_ID]; 2033-1-NW-0836 [AQWAB]; 61601729 [SITE_REF],,50,385440,6455499,-32.0308726,115.7867843,GDA94
61601730,61601730,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020423 [WIN_ID]; 2033-1-NW-0837 [AQWAB]; 61601730 [SITE_REF],,50,383994,6454471,-32.03999736,115.77135,GDA94
61601731,61601731,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020424 [WIN_ID]; 2033-1-NW-0838 [AQWAB]; 61601731 [SITE_REF],,50,383548,6454945,-32.03567614,115.7666845,GDA94
61601732,61601732,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020425 [WIN_ID]; 2033-1-NW-0839 [AQWAB]; 61601732 [SITE_REF],,50,383754,6454857,-32.03649109,115.7688552,GDA94
61601733,61601733,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020426 [WIN_ID]; 2033-1-NW-0840 [AQWAB]; 61601733 [SITE_REF],,50,383727,6454856,-32.03649733,115.7685692,GDA94
61601749,61601749,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020445 [WIN_ID]; 2033-1-NW-0859 [AQWAB]; 61601749 [SITE_REF],,50,386012,6456760,-32.01955644,115.7929899,GDA94
61601756,61601756,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020452 [WIN_ID]; 2033-1-NW-0866 [AQWAB]; 61601756 [SITE_REF],,50,384945,6454026,-32.0441084,115.7813672,GDA94
61601757,61601757,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020453 [WIN_ID]; 2033-1-NW-0867 [AQWAB]; 61601757 [SITE_REF],,50,385574,6453795,-32.04625586,115.7880007,GDA94
61601758,61601758,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020454 [WIN_ID]; 2033-1-NW-0868 [AQWAB]; 61601758 [SITE_REF],,50,385564,6454583,-32.03914725,115.7879884,GDA94
61601760,61601760,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020456 [WIN_ID]; 2033-1-NW-0870 [AQWAB]; 61601760 [SITE_REF],,50,383864,6456978,-32.01737155,115.7702756,GDA94
61601761,61601761,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020457 [WIN_ID]; 2033-1-NW-0871 [AQWAB]; 61601761 [SITE_REF],,50,384657,6456883,-32.01830957,115.7786594,GDA94
61601762,61601762,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020458 [WIN_ID]; 2033-1-NW-0872 [AQWAB]; 61601762 [SITE_REF],,50,383746,6456723,-32.01965948,115.7689956,GDA94
61601763,61601763,Groundwater,Bore or Well,AWRC,Swan Coastal Catchment 616 - Bore,Bore,20020459 [WIN_ID]; 2033-1-NW-0873 [AQWAB]; 61601763 [SITE_REF],,50,383717,6457579,-32.01193555,115.7687918,GDA94
