21-5SL1,2914,6,-21.938900,152.659698
MIIFL1,2909,4,-23.163300,150.921707
MIISL1,2930,4,-23.165001,150.923294
PIMP,2991,28,-29.698099,153.397400
CLEVAWSSL1,3007,7,-19.155701,146.881302
CLEVAWSFL1,3069,1,-19.155701,146.881302
KURSL1,3045,5,-17.493500,140.830200
KURFL1,3046,0,-17.493500,140.830200
CODGRD,3070,23,-31.683001,152.909195
NELIHOUFL2,3107,2,-17.113600,151.998398
NELIHOUFL1,3106,2,-17.113600,151.998398
BANYAK,3183,10,-11.829700,96.817398
SWHERALDFL2,3187,2,-16.980301,149.132004
GREEN,3213,12,-30.911501,153.089401
PULU CHEPELOK,3184,10,-12.136500,96.922203
HORSBURGHSL1,3191,10,-12.070200,96.842102
NORTHPOINT,3192,10,-12.084200,96.755600
100THSITE,3237,3,-12.106900,96.870903
LAURTN,3214,12,-31.640600,152.852707
BUNSL1,3466,4,-24.798901,152.450302
BUNSL2,3444,4,-24.775900,152.426697
HARAWS,3499,9,-19.745300,149.182800
LENNOX,3638,11,-28.806101,153.609406
