Tydeman Cay,858,2
	WARRABERSL1,10932,0,-10.200700,142.818893,65311544
Bramble Cay,2381,22796700
	BRAMBLESL1,11956,3,-9.139500,143.876694,22796700
	BRAMBLEFL1,11955,3,-9.473200,143.876694,36846277
Masig Island,2601,23646605
	MASIGFL1,12915,2,0.000000,0.000000,23646605
Nth Fishermans Is,2822,24716690
	NTHFISHFL1,12637,0,-30.127199,114.995697,24716690
Flattop Point,967,24900328
	FT,2985,8,-30.130899,153.210999,24900328
Helix Reef,2707,24900983
	HELIXSL1,12656,8,-18.620100,147.297607,24900983
	HELIXFL1,12557,0,-18.620300,147.295807,53399262
Repulse,3140,24903818
	REPUSL1,13955,2,-20.577900,148.862503,24903818
Small Lagoon Reef,2681,25136434
	SMLLAGSL1,12396,10,-21.866899,152.526093,25136434
	SMLLAGFL1,12395,0,-21.867800,152.523895,25367439
Turtle Bay,3161,25281827
	TURTLEFL1,13976,0,-25.496099,112.986603,25281827
Hedley Reef,2701,25319904
	HEDLSL1,13638,0,-17.225100,146.479004,25319904
	HEDLFL1,12556,2,-17.223499,146.475403,53399062
Cowaramup Bay,2945,25367462
	COWBAYFL1,13357,0,-33.861000,114.987503,25367462
21-062 Reef,2685,25981430
	21062SL1,12422,0,-21.026600,150.853806,25981430
	21062FL1,12417,2,-21.028000,150.853394,56817784
Denham,3000,26736935
	DENHAM1,13515,2,-25.930300,113.523697,26736935
Penguin Is East,2461,26840960
	PENGUIN,12057,2,-32.301498,115.693802,26840960
Stephensons Channel,2176,27139005
	STEPHCHA1,10695,2,-20.465900,115.546799,27139005
Sandy Point,3160,27156538
	SANDPT1,13975,0,-25.724800,113.089996,27156538
Burns Rock,2960,27159870
	BURNSFL1,13375,0,-31.727600,115.705803,27159870
Opal Reef,2690,27449941
	OPALSL1,12579,0,-16.203400,145.906494,27449941
	OPALFL1,12575,0,-16.204201,145.900497,30935040
Hastings Reef,3123,27839859
	HASTSL1,13898,0,-16.499500,146.022293,27839859
	HASTFL1,13978,2,-16.501301,146.016998,52254227
Roxburgh Reef,2705,28533571
	ROXSL1,12761,8,-18.428301,147.059296,28533571
	ROXFL1,12577,2,-18.432100,147.056305,94367965
Nth West Solitary Is-Manta Moor,971,29007414
	NWMA,2989,7,-30.018499,153.266602,29007414
Horseshoe Reef,2700,29607990
	HORSESHOEFL1,13295,0,-22.022699,152.616592,29607990
	HORSESHOESL1,12583,8,-22.022900,152.619202,95814973
Hamelin Pool,2781,30211644
	HAMPOOLFL1,12596,5,-26.439800,114.085403,30211644
Martin,2842,30377031
	MARTSL1,12697,0,-14.755300,145.372192,30377031
Balfour Point,3240,30465426
	BALFOUR1,14099,0,-20.405300,115.581902,30465426
Centaur Reef,3260,31193900
	CENTAUR1,14116,0,-31.852699,115.710403,31193900
Snake Reef,2257,31502960
	SNAKESL1,10877,8,-22.023701,152.195801,31502960
	SNAKEFL1,14355,0,-22.023199,152.192795,32657966
Seal Rocks North,3322,31759371
	SEALFL1,14237,0,-23.958300,151.484894,31759371
Enderby Is,3181,32617763
	ENDERBY,14056,0,-20.568899,116.555000,32617763
Feather Reef,2693,32635134
	FEATHSL1,12655,0,-17.517900,146.390503,32635134
	FEATHFL1,12516,0,-17.518999,146.388702,33007647
Mast Head Reef,2716,32870504
	MASTHEADFL1,12459,1,-23.534201,151.719101,32870504
	MASTHEADSL1,12460,0,-23.534100,151.749695,131062119
Lady Musgrave,3060,32883300
	LADYFL1,13656,0,-23.888399,152.421997,32883300
	LADYSL1,13657,0,-23.883499,152.419800,38303219
Flinders Bay,3002,32998126
	FLINDERSBAY1,13517,0,-34.372501,115.200897,32998126
Bedarra Island,3020,33264310
	BDRASL1,13596,5,-18.009701,146.148102,33264310
	BDRAFL1,13595,2,-18.009399,146.147995,46367107
Boult Reef,2720,33665338
	BOULTSL1,12462,6,-23.745199,152.274704,33665338
	BOULTFL1,12461,1,-23.747000,152.272507,59404006
Wonnich Reef,2335,33849535
	WONNFL1,11916,1,-20.509701,115.477303,33849535
Sailfish Reef,3180,34292928
	SAILFISH,14055,0,-20.455999,116.587502,34292928
Holbourne Island East,3340,34505741
	HOLESL1,14316,0,-19.733299,148.364395,34505741
	HOLEFL1,14315,0,-19.733801,148.364700,39817177
Geographe Bay,2943,35263851
	GEOBAYFL1,13355,0,-33.630798,115.149902,35263851
19-131 Reef,2560,35297915
	19131FL1,12195,2,-19.764099,149.378601,35297915
	19131SL1,12196,7,-19.766199,149.380203,53879309
	19131SL3,15438,9,-19.772800,149.376007,54313364
Hammersley Shoals,3183,35661112
	HAMMERSLEY,14058,0,-20.365700,116.816902,35661112
19-159 Reef,2562,35695012
	19159SL1,12200,0,-19.662800,149.915207,35695012
	19159FL1,12199,0,-19.666100,149.914597,123540069
Cherepo,2295,35940716
	CHEREPOFL1,10917,1,-10.689300,142.279907,35940716
21-139 Reef,2686,36120636
	21139FL1,12418,0,-21.455200,151.465393,36120636
	21139SL1,12435,8,-21.454700,151.465393,71310714
Peart Reef,2692,36741218
	PEARTSL1,12657,8,-17.466499,146.403107,36741218
	PEARTFL1,12576,2,-17.467600,146.401993,43039484
Penrith Reef,2713,36774912
	PENRITHSL1,12760,7,-21.003201,149.887497,36774912
	PENRITHFL1,12759,2,-21.003599,149.888199,79009461
Crystal Head,3403,37001529
	CRYHEAD,14457,0,-14.455400,125.843803,37001529
North Reef,2740,37390197
	NORTHFL1,12457,0,-23.177500,151.904099,37390197
	NORTHSL1,12458,9,-23.175501,151.908600,40266409
20-104 Reef,2564,37390224
	20104FL1,12203,0,-20.028601,149.693298,37390224
	20104SL1,12204,8,-20.029400,149.695099,131526966
21-278 Reef,2683,37899755
	21278SL1,12437,8,-21.108500,152.550201,37899755
St Crispin Reef,2689,39230687
	STCRISPFL1,12420,1,-16.073299,145.843796,39230687
	STCRISPSL1,12421,9,-16.071301,145.845306,58752168
NE Regnard,3182,39256526
	NEREGNARD,14057,0,-20.778601,116.315102,39256526
Agincourt Reef Number 1,3702,39415671
	AG1SL1,14835,10,-16.038401,145.868805,39415671
	AG1FL1,14836,2,-16.039801,145.865204,49940840
Booby Island,2275,39632599
	BOOBYFL1,10915,0,-10.603100,141.911301,39632599
	BOOBYSL1,10916,2,-10.603100,141.911301,56844286
Murrungga Island,3421,39699051
	MURFL1,14496,4,-11.913300,135.030106,39699051
	MURFL2,14497,6,-11.921500,135.139801,47839870
Taylor Reef,2704,40314252
	TAYLORSL1,13636,0,-17.810699,146.571594,40314252
	TAYLORFL1,12578,0,-17.812099,146.570297,63925098
Rapuma Island,3420,40706734
	RAP1,14495,0,-12.042700,134.906693,40706734
21-550 Reef,2715,41437361
	21550SL1,12586,0,-21.961201,152.316803,41437361
	21550FL1,12475,0,-21.947100,152.306900,61395798
21-296 Reef,2684,42244676
	21296SL1,12416,0,-21.328300,152.565598,42244676
Thetford Reef,2015,42595718
	THETSL1,10635,9,-16.798800,146.198105,42595718
	THETFL1,13535,0,-16.799500,146.195099,43126396
Maizab,3540,42786333
	MAIZABFL1,14655,0,-9.140000,143.876297,42786333
	MAIZABSL1,14656,0,-9.139500,143.875900,71258386
Erskine Island,3121,43068005
	ERSKSL1,13895,0,-23.498301,151.774704,43068005
	ERSKFL1,13896,0,-23.499300,151.774902,71516510
Bickerton Island,3681,44336209
	BICKERTON1,14816,2,-13.754300,136.273605,44336209
Yonge Reef,1001,44636087
	YONFL2,12699,0,-14.573100,145.614700,44636087
	YONSL1,3147,0,-14.570100,145.618301,116138387
	YONFL1,3146,0,-14.580800,145.613602,116533203
Centipede Reef,2710,44827940
	CENTSL1,12776,0,-18.732401,147.554001,44827940
	CENTFL1,12495,0,-18.734100,147.552200,88604239
21-187 Reef,2687,44848513
	21187SL1,12436,0,-21.405399,151.638397,44848513
	21187FL1,12419,1,-21.407200,151.641403,49311187
One Tree Island,131,45524471
	OTIT1,15215,2,-23.483299,152.073898,45524471
	OTIT4,15255,9,-23.483299,152.073898,66413961
	OTIT3,15217,6,-23.483299,152.073898,66414600
	OTIT2,15216,2,-23.483299,152.073898,66432348
Gurriba Island,3422,46367080
	GURFL2,14499,3,-11.692100,135.172607,46367080
	GURFL1,14498,3,-11.705600,135.152405,132999617
Kubin Island,2298,47381311
	KUBINSL1,10924,0,-10.238800,142.217606,47381311
Shark Bay,2500,47835827
	SHARKFL1,12155,1,-25.857500,113.192200,47835827
Gannet Cay Reef,2760,48019025
	GANNETFL1,12582,0,-21.978399,152.474197,48019025
	GANNETSL1,13639,9,-21.975800,152.479706,81312647
Mabuiag Island,2299,48552917
	MABUIAGFL1,10925,0,-9.950600,142.204605,48552917
	MABUIAGSL1,10926,0,-9.950600,142.204407,133497146
Yorke,3580,49158796
	YORKEFL1,14695,0,-9.760400,143.398697,49158796
	YORKESL1,14696,10,-9.760500,143.398407,91546276
McCulloch Reef,2702,49205471
	MCCULLSL1,12777,0,-17.284100,146.479599,49205471
	MCCULLFL1,13635,0,-17.283400,146.477707,97564342
Lissenung Island,2440,49795480
	LISSENUNGLAG,12015,1,-2.665100,150.733398,49795480
Camp Island East,3341,49812636
	CAMEFL1,14318,0,-19.850800,147.905197,49812636
Yam Island,2301,50649082
	YAMFL1,10929,0,-9.892500,142.764099,50649082
Henderson Island,3764,53398415
	HenderSL1,14897,5,-21.485600,149.909103,53398415
	HenderFL1,14898,2,-21.485399,149.909607,121171038
Curd Reef,3480,53399374
	CURDFL1,14595,1,-12.585300,143.511200,53399374
	CURDSL1,14596,7,-12.584700,143.511200,87639117
Rat Island,3320,53821630
	RATFL1,14235,0,-23.767000,151.318497,53821630
Observatory Rocks,3741,54593288
	OBSDSL1,14875,22,-31.750500,159.237198,54593288
North East Island,3682,55387405
	NEISLAND1,14817,2,-13.647700,136.948105,55387405
Twin Island,2296,56533272
	TWINFL1,10919,0,-10.462900,142.435806,56533272
	TWINSL1,10920,0,-10.463100,142.435806,75218930
Linnet Reef,1995,57097103
	LINNETFL1,10196,0,-14.781100,145.347397,57097103
	LINNETSL1,10195,6,-14.785200,145.355392,115212561
No Name,2844,59236857
	NONAMESL1,12701,8,-14.627900,145.645294,59236857
	NONAMEFL1,14376,1,-14.630800,145.641800,80727373
Tern Reef,2711,59556379
	TERNFL1,12762,4,-20.902300,150.026398,59556379
	TERNSL1,12763,9,-20.899000,150.028900,80716876
Grub Reef,2708,60590303
	GRUBFL1,12555,2,-18.621401,147.432999,60590303
	GRUBSL1,12758,9,-18.621599,147.432693,91410348
Canal Rocks,2944,63790763
	CANALFL1,13356,0,-33.669300,114.997002,63790763
NE Hat Point,3400,64215158
	NEHATPOINT,14455,0,-13.915400,126.037498,64215158
Aquila Island,3782,64483844
	AQUILFL1,14915,2,-21.961100,149.581604,64483844
Manning Island,3321,71108584
	MANNINGFL1,14236,0,-23.854000,151.353302,71108584
Lagoon Reef,3460,71592578
	LAGFL1,14575,1,-12.392300,143.740005,71592578
	LAGSL1,14576,8,-12.392600,143.739807,87649204
	LAGDSL1,14577,25,-12.392600,143.739807,119806609
Moore Reef-Coral Sea,3500,72177336
	MOOREFL1,14615,2,-15.886600,149.151596,72177336
	MOORESL1,14616,9,-15.886600,149.151596,124836051
Farquharson Reef,2703,72502145
	FARQFL1,12515,1,-17.790001,146.531494,72502145
	FARQSL1,13637,7,-17.791201,146.532394,90054648
Barrbira,3660,73975269
	BARRBIRA1,14736,2,-12.416100,136.891098,73975269
Macgillivray,2841,74290486
	MACGSL1,12696,8,-14.648500,145.491501,74290486
Bonner Rocks,3661,75122122
	BONNER1,14755,3,-12.084000,136.580597,75122122
Hamelin Bay,2946,85964162
	HAMBAYFL1,13358,0,-34.220600,115.026802,85964162
Yingindiyumanja,3680,91935660
	YINGINDIYUMANJA1,14815,2,-13.640900,136.729904,91935660
Dampier Peninsula,3820,109360080
	Jorrol,15375,2,-16.431000,123.207001,109360080
	Ngamagoon,15115,3,-16.429501,122.898598,109364196
Pine Peak Island,3763,113349877
	PinePkFL1,14896,2,-21.514500,150.251495,113349877
	PinePkSL1,14895,5,-21.514299,150.251205,115090455
Carter,2843,115265332
	CARTSL1,12700,8,-14.523800,145.581696,115265332
Tuesday,3560,119402819
	TUESDAYFL1,14675,0,-10.551900,142.326508,119402819
	TUESDAYSL1,14676,0,-10.551800,142.326401,119403033
Banubanu,3641,122398800
	BANUBANU1,14735,4,-12.074200,136.819595,122398800
Buffon Island,3404,124811265
	BUFFON,14458,0,-14.914900,124.747597,124811265
Cape Voltaire,3402,126241176
	CAPVOLT,14456,0,-14.234900,125.599503,126241176
Black Rocks Reef,860,135488022
	BLAFL1,2616,0,-16.244499,145.487198,135488022
	BLASL1,2618,0,-16.244499,145.487198,135507593
Hay Point,904,135612078
	HPTFL1,2673,0,-21.253300,149.308304,135612078
	HPTSL1,2759,5,-21.253300,149.308304,136963793
Weipa(channel),928,135644719
	WEISL2,2700,0,-12.678300,141.788300,135644719
Mourilyan,919,136052741
	MOUFL1,2689,0,-17.599800,146.123901,136052741
	MOUSL1,2690,5,-17.599800,146.123901,136299050
Wongarra,940,136243194
	WONSL1,2733,5,-24.809999,152.449997,136243194
	WONFL1,2734,0,-24.770000,152.419998,136599214
Weipa(lorim point),927,136735942
	WEISL1,2699,5,-12.670900,141.866501,136735942
	WEIFL1,3044,0,-12.670900,141.866501,140103588
21-583 Reef,963,137926223
	21-5FL1,2915,0,-21.940800,152.656097,137926223
	21-5SL1,2914,6,-21.938900,152.659698,138356443
Middle Island,962,137934005
	MIIFL1,2909,4,-23.163300,150.921707,137934005
	MIISL1,2930,4,-23.165001,150.923294,138423717
Pimpernel Rock,973,139301037
	PIMP,2991,28,-29.698099,153.397400,139301037
Cleveland Bay,3,139330351
	CLEVAWSSL1,3007,7,-19.155701,146.881302,139330351
	CLEVAWSFL1,3069,1,-19.155701,146.881302,140529891
Karumba,979,139729646
	KURSL1,3045,5,-17.493500,140.830200,139729646
	KURFL1,3046,0,-17.493500,140.830200,140102601
Cod Grounds,984,140155035
	CODGRD,3070,23,-31.683001,152.909195,140155035
NE Lihou Reef (Turtle Islet),996,140571076
	NELIHOUFL2,3107,2,-17.113600,151.998398,140571076
	NELIHOUFL1,3106,2,-17.113600,151.998398,141046431
Banyak Coral,1019,142225105
	BANYAK,3183,10,-11.829700,96.817398,142225105
South West Herald Cay,1021,142494680
	SWHERALDFL2,3187,2,-16.980301,149.132004,142494680
Green Island,1030,142721325
	GREEN,3213,12,-30.911501,153.089401,142721325
Pulu Chepelok,1020,142980915
	PULU CHEPELOK,3184,10,-12.136500,96.922203,142980915
Horsburgh,1023,143060229
	HORSBURGHSL1,3191,10,-12.070200,96.842102,143060229
North Point,1024,143096747
	NORTHPOINT,3192,10,-12.084200,96.755600,143096747
100th Site,1034,143428805
	100THSITE,3237,3,-12.106900,96.870903,143428805
Laurieton Reef,1031,143490509
	LAURTN,3214,12,-31.640600,152.852707,143490509
Bargara,1049,147354706
	BUNSL1,3466,4,-24.798901,152.450302,147354706
	BUNSL2,3444,4,-24.775900,152.426697,147439252
Hardy Reef,6,147887191
	HARAWS,3499,9,-19.745300,149.182800,147887191
Lennox Head,1052,150142468
	LENNOX,3638,11,-28.806101,153.609406,150142468
