Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
14-03-2011 11:26:42,-0.51,    ,,    ,,46690.0000,Good,76.6000,Good,5.3600,Good,7.4800,Good,30.3300,Good,    ,,24.6500,Good,    ,,    ,,    ,
14-03-2011 11:27:39,-1.01,    ,,    ,,46790.0000,Good,58.2000,Good,4.1100,Good,7.3800,Good,30.4100,Good,    ,,24.0800,Good,    ,,    ,,    ,
14-03-2011 11:29:05,-1.50,    ,,    ,,46830.0000,Good,55.0000,Good,3.8900,Good,7.3600,Good,30.4400,Good,    ,,24.0000,Good,    ,,    ,,    ,
14-03-2011 11:29:49,-2.01,    ,,    ,,46830.0000,Good,53.3000,Good,3.7700,Good,7.3500,Good,30.4400,Good,    ,,23.9900,Good,    ,,    ,,    ,
21-03-2011 11:00:20,-0.23,    ,,    ,,48350.0000,Good,57.2000,Good,3.9700,Good,7.3700,Good,31.5400,Good,    ,,24.6300,Good,    ,,    ,,    ,
21-03-2011 11:01:00,0.00,-2.1000,Good,35.0000,Good,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,45.0000,Good,1.0200,Good
21-03-2011 11:01:07,-0.51,    ,,    ,,48420.0000,Good,55.7000,Good,3.8900,Good,7.3600,Good,31.5900,Good,    ,,24.4100,Good,    ,,    ,,    ,
21-03-2011 11:01:55,-1.03,    ,,    ,,48460.0000,Good,48.2000,Good,3.3700,Good,7.3300,Good,31.6300,Good,    ,,24.1800,Good,    ,,    ,,    ,
21-03-2011 11:02:51,-1.51,    ,,    ,,48480.0000,Good,45.5000,Good,3.1900,Good,7.3100,Good,31.6400,Good,    ,,24.0900,Good,    ,,    ,,    ,
21-03-2011 11:03:32,-1.88,    ,,    ,,48480.0000,Good,45.5000,Good,3.1900,Good,7.3100,Good,31.6400,Good,    ,,24.0900,Good,    ,,    ,,    ,
28-03-2011 11:09:00,0.00,-2.2000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,    ,,0.0000,Good
28-03-2011 11:10:28,-0.21,    ,,    ,,49000.0000,Good,53.9000,Good,3.6900,Good,7.3300,Good,31.9900,Good,    ,,25.4500,Good,    ,,    ,,    ,
28-03-2011 11:11:02,-0.55,    ,,    ,,48890.0000,Good,57.7000,Good,3.9400,Good,7.3400,Good,31.9100,Good,    ,,25.6000,Good,    ,,    ,,    ,
28-03-2011 11:11:44,-1.07,    ,,    ,,49050.0000,Good,53.6000,Good,3.6800,Good,7.3200,Good,32.0300,Good,    ,,25.2900,Good,    ,,    ,,    ,
28-03-2011 11:12:29,-1.52,    ,,    ,,49040.0000,Good,43.3000,Good,2.9800,Good,7.2700,Good,32.0300,Good,    ,,25.0200,Good,    ,,    ,,    ,
28-03-2011 11:13:04,-2.09,    ,,    ,,49090.0000,Good,42.3000,Good,2.9100,Good,7.2700,Good,32.0700,Good,    ,,25.0100,Good,    ,,    ,,    ,
04-04-2011 11:20:00,0.00,-2.3000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,45.0000,Good,1.5300,Good
04-04-2011 11:20:30,-0.25,    ,,    ,,50630.0000,Good,61.6000,Good,4.3100,Good,7.3500,Good,33.2300,Good,    ,,23.6600,Good,    ,,    ,,    ,
04-04-2011 11:21:17,-0.49,    ,,    ,,50660.0000,Good,60.1000,Good,4.2100,Good,7.3400,Good,33.2500,Good,    ,,23.6500,Good,    ,,    ,,    ,
04-04-2011 11:21:51,-1.06,    ,,    ,,50820.0000,Good,56.2000,Good,3.9600,Good,7.3100,Good,33.3700,Good,    ,,23.3100,Good,    ,,    ,,    ,
04-04-2011 11:22:24,-1.46,    ,,    ,,50840.0000,Good,52.1000,Good,3.6700,Good,7.2900,Good,33.3900,Good,    ,,23.2000,Good,    ,,    ,,    ,
04-04-2011 11:23:00,-2.02,    ,,    ,,50860.0000,Good,50.3000,Good,3.5500,Good,7.2800,Good,33.4000,Good,    ,,23.1800,Good,    ,,    ,,    ,
04-04-2011 11:23:32,-2.35,    ,,    ,,50860.0000,Good,49.6000,Good,3.5000,Good,7.2800,Good,33.4100,Good,    ,,23.1700,Good,    ,,    ,,    ,
11-04-2011 11:01:54,-0.20,    ,,    ,,51220.0000,Good,68.8000,Good,4.9700,Good,7.2900,Good,33.7000,Good,    ,,21.7100,Good,    ,,    ,,    ,
11-04-2011 11:02:00,0.00,-2.3000,Good,30.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,0.0000,Good
11-04-2011 11:02:55,-0.51,    ,,    ,,51230.0000,Good,66.2000,Good,4.7900,Good,7.2800,Good,33.7000,Good,    ,,21.6000,Good,    ,,    ,,    ,
11-04-2011 11:04:33,-1.02,    ,,    ,,51260.0000,Good,64.2000,Good,4.6600,Good,7.2600,Good,33.7200,Good,    ,,21.3600,Good,    ,,    ,,    ,
11-04-2011 11:05:16,-1.50,    ,,    ,,51310.0000,Good,63.3000,Good,4.6100,Good,7.2600,Good,33.7700,Good,    ,,21.2800,Good,    ,,    ,,    ,
11-04-2011 11:06:38,-2.10,    ,,    ,,51310.0000,Good,62.3000,Good,4.5400,Good,7.2600,Good,33.7600,Good,    ,,21.2600,Good,    ,,    ,,    ,
18-04-2011 11:30:15,-0.21,    ,,    ,,51860.0000,Good,50.6000,Good,3.5800,Good,7.2800,Good,34.1500,Good,    ,,22.7100,Good,    ,,    ,,    ,
18-04-2011 11:31:00,0.00,-2.7000,Good,30.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,90.0000,Good,1.0200,Good
18-04-2011 11:31:35,-0.51,    ,,    ,,51840.0000,Good,48.0000,Good,3.4000,Good,7.2800,Good,34.1400,Good,    ,,22.6800,Good,    ,,    ,,    ,
18-04-2011 11:33:05,-1.01,    ,,    ,,51860.0000,Good,43.3000,Good,3.0800,Good,7.2600,Good,34.1500,Good,    ,,22.3700,Good,    ,,    ,,    ,
18-04-2011 11:34:43,-1.53,    ,,    ,,52000.0000,Good,39.8000,Good,2.8500,Good,7.2400,Good,34.2700,Good,    ,,22.0200,Good,    ,,    ,,    ,
18-04-2011 11:35:39,-2.01,    ,,    ,,52030.0000,Good,38.8000,Good,2.7800,Good,7.2300,Good,34.2900,Good,    ,,21.9800,Good,    ,,    ,,    ,
18-04-2011 11:36:22,-2.50,    ,,    ,,52040.0000,Good,38.8000,Good,2.7800,Good,7.2400,Good,34.3000,Good,    ,,22.0200,Good,    ,,    ,,    ,
27-04-2011 10:50:40,-0.20,    ,,    ,,51510.0000,Good,57.3000,Good,4.1500,Good,7.2500,Good,33.9100,Good,    ,,21.5900,Good,    ,,    ,,    ,
27-04-2011 10:51:00,0.00,-2.2000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.0000,Good
27-04-2011 10:51:29,-0.53,    ,,    ,,51620.0000,Good,53.3000,Good,3.8600,Good,7.2500,Good,33.9900,Good,    ,,21.5600,Good,    ,,    ,,    ,
27-04-2011 10:52:13,-1.04,    ,,    ,,51960.0000,Good,44.6000,Good,3.2200,Good,7.2000,Good,34.2400,Good,    ,,21.5700,Good,    ,,    ,,    ,
27-04-2011 10:53:12,-1.53,    ,,    ,,52380.0000,Good,37.6000,Good,2.7100,Good,7.1700,Good,34.5500,Good,    ,,21.6000,Good,    ,,    ,,    ,
27-04-2011 10:53:51,-1.88,    ,,    ,,52440.0000,Good,36.5000,Good,2.6300,Good,7.1600,Good,34.5900,Good,    ,,21.5700,Good,    ,,    ,,    ,
02-05-2011 11:34:21,-0.21,    ,,    ,,50730.0000,Good,46.3000,Good,3.4600,Good,7.3100,Good,33.3500,Good,    ,,20.0800,Good,    ,,    ,,    ,
02-05-2011 11:35:00,0.00,-2.4000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,    ,,0.0000,Good
02-05-2011 11:35:28,-0.50,    ,,    ,,50750.0000,Good,44.5000,Good,3.3200,Good,7.3100,Good,33.3600,Good,    ,,20.0700,Good,    ,,    ,,    ,
02-05-2011 11:36:28,-1.01,    ,,    ,,51020.0000,Good,44.7000,Good,3.3400,Good,7.3100,Good,33.5500,Good,    ,,19.9800,Good,    ,,    ,,    ,
02-05-2011 11:37:12,-1.50,    ,,    ,,50900.0000,Good,43.8000,Good,3.2700,Good,7.3100,Good,33.4700,Good,    ,,20.0000,Good,    ,,    ,,    ,
02-05-2011 11:38:21,-1.99,    ,,    ,,50910.0000,Good,42.1000,Good,3.1500,Good,7.3000,Good,33.4700,Good,    ,,19.8700,Good,    ,,    ,,    ,
02-05-2011 11:39:14,-2.20,    ,,    ,,50920.0000,Good,41.4000,Good,3.1000,Good,7.3000,Good,33.4900,Good,    ,,19.7800,Good,    ,,    ,,    ,
09-05-2011 12:26:12,-0.20,    ,,    ,,51490.0000,Good,45.2000,Good,3.3700,Good,7.2800,Good,33.9000,Good,    ,,19.9400,Good,    ,,    ,,    ,
09-05-2011 12:27:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.4000,Good,    ,,    ,,225.0000,Good,2.5500,Good
09-05-2011 12:27:01,-0.51,    ,,    ,,51570.0000,Good,45.1000,Good,3.3700,Good,7.2800,Good,33.9600,Good,    ,,19.8000,Good,    ,,    ,,    ,
09-05-2011 12:28:01,-1.00,    ,,    ,,51550.0000,Good,42.9000,Good,3.2200,Good,7.2700,Good,33.9500,Good,    ,,19.4700,Good,    ,,    ,,    ,
09-05-2011 12:28:52,-1.50,    ,,    ,,51570.0000,Good,42.4000,Good,3.1900,Good,7.2700,Good,33.9700,Good,    ,,19.3500,Good,    ,,    ,,    ,
09-05-2011 12:29:55,-2.01,    ,,    ,,51550.0000,Good,39.4000,Good,2.9800,Good,7.2500,Good,33.9500,Good,    ,,19.1200,Good,    ,,    ,,    ,
09-05-2011 12:31:14,-2.21,    ,,    ,,51550.0000,Good,38.9000,Good,2.9500,Good,7.2500,Good,33.9500,Good,    ,,19.1200,Good,    ,,    ,,    ,
16-05-2011 11:28:44,-0.21,    ,,    ,,52300.0000,Good,56.1000,Good,4.3100,Good,7.3700,Good,34.5000,Good,    ,,18.1600,Good,    ,,    ,,    ,
16-05-2011 11:29:00,0.00,-3.0000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,45.0000,Good,2.5500,Good
16-05-2011 11:29:35,-0.56,    ,,    ,,52370.0000,Good,55.7000,Good,4.2800,Good,7.3700,Good,34.5500,Good,    ,,18.0400,Good,    ,,    ,,    ,
16-05-2011 11:31:01,-1.06,    ,,    ,,52450.0000,Good,52.7000,Good,4.0700,Good,7.3600,Good,34.6100,Good,    ,,17.8500,Good,    ,,    ,,    ,
16-05-2011 11:31:38,-1.54,    ,,    ,,52500.0000,Good,51.5000,Good,3.9800,Good,7.3500,Good,34.6400,Good,    ,,17.6900,Good,    ,,    ,,    ,
16-05-2011 11:32:19,-2.02,    ,,    ,,52500.0000,Good,50.9000,Good,3.9400,Good,7.3500,Good,34.6500,Good,    ,,17.6800,Good,    ,,    ,,    ,
16-05-2011 11:33:10,-2.59,    ,,    ,,52500.0000,Good,50.5000,Good,3.9100,Good,7.3500,Good,34.6500,Good,    ,,17.6700,Good,    ,,    ,,    ,
16-05-2011 11:33:42,-2.90,    ,,    ,,52510.0000,Good,50.4000,Good,3.9000,Good,7.3500,Good,34.6500,Good,    ,,17.6700,Good,    ,,    ,,    ,
23-05-2011 12:44:00,0.00,-2.3000,Good,5.0000,Good,    ,,    ,,    ,,    ,,    ,,1.9000,Good,    ,,    ,,    ,,0.0000,Good
23-05-2011 12:44:17,-0.22,    ,,    ,,46930.0000,Good,42.0000,Good,3.3500,Good,7.2100,Good,30.5700,Good,    ,,17.3800,Good,    ,,    ,,    ,
23-05-2011 12:44:51,-0.52,    ,,    ,,46360.0000,Good,45.6000,Good,3.6300,Good,7.2400,Good,30.1500,Good,    ,,17.5300,Good,    ,,    ,,    ,
23-05-2011 12:45:39,-1.00,    ,,    ,,47540.0000,Good,34.9000,Good,2.7800,Good,7.1800,Good,31.0100,Good,    ,,17.3800,Good,    ,,    ,,    ,
23-05-2011 12:46:33,-1.51,    ,,    ,,47560.0000,Good,30.6000,Good,2.4300,Good,7.1700,Good,31.0200,Good,    ,,17.3800,Good,    ,,    ,,    ,
23-05-2011 12:47:17,-1.83,    ,,    ,,47610.0000,Good,29.7000,Good,2.3600,Good,7.1700,Good,31.0600,Good,    ,,17.3900,Good,    ,,    ,,    ,
30-05-2011 11:51:11,-0.21,    ,,    ,,47830.0000,Good,49.1000,Good,3.8900,Good,7.3000,Good,31.2100,Good,    ,,17.4800,Good,    ,,    ,,    ,
30-05-2011 11:52:00,0.00,-2.7000,Good,95.0000,Good,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,    ,,0.0000,Good
30-05-2011 11:52:01,-0.52,    ,,    ,,47920.0000,Good,45.8000,Good,3.6400,Good,7.2800,Good,31.2800,Good,    ,,17.2700,Good,    ,,    ,,    ,
30-05-2011 11:52:41,-1.02,    ,,    ,,48150.0000,Good,43.4000,Good,3.4600,Good,7.2800,Good,31.4500,Good,    ,,17.1000,Good,    ,,    ,,    ,
30-05-2011 11:53:39,-1.50,    ,,    ,,48210.0000,Good,41.9000,Good,3.3400,Good,7.2700,Good,31.4900,Good,    ,,17.0100,Good,    ,,    ,,    ,
30-05-2011 11:54:46,-2.01,    ,,    ,,48240.0000,Good,41.5000,Good,3.3200,Good,7.2700,Good,31.5100,Good,    ,,16.9900,Good,    ,,    ,,    ,
30-05-2011 11:55:19,-2.50,    ,,    ,,48250.0000,Good,41.5000,Good,3.3100,Good,7.2700,Good,31.5200,Good,    ,,16.9900,Good,    ,,    ,,    ,
07-06-2011 11:09:56,-0.21,    ,,    ,,39390.0000,Good,65.2000,Good,5.5200,Good,7.2600,Good,25.1600,Good,    ,,16.0200,Good,    ,,    ,,    ,
07-06-2011 11:10:00,0.00,-2.3000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,1.8000,Good,    ,,    ,,135.0000,Good,1.0200,Good
07-06-2011 11:10:36,-0.51,    ,,    ,,39380.0000,Good,56.6000,Good,4.7900,Good,7.2400,Good,25.1500,Good,    ,,16.0100,Good,    ,,    ,,    ,
07-06-2011 11:11:33,-1.00,    ,,    ,,39360.0000,Good,54.7000,Good,4.6400,Good,7.2400,Good,25.1400,Good,    ,,15.9200,Good,    ,,    ,,    ,
07-06-2011 11:12:34,-1.50,    ,,    ,,40120.0000,Good,37.4000,Good,3.1100,Good,7.1600,Good,25.6800,Good,    ,,16.7400,Good,    ,,    ,,    ,
07-06-2011 11:13:38,-2.00,    ,,    ,,40610.0000,Good,29.4000,Good,2.4300,Good,7.1400,Good,26.0200,Good,    ,,17.0700,Good,    ,,    ,,    ,
07-06-2011 11:14:07,-2.26,    ,,    ,,40640.0000,Good,28.5000,Good,2.3500,Good,7.1400,Good,26.0500,Good,    ,,17.0900,Good,    ,,    ,,    ,
13-06-2011 11:39:56,-0.21,    ,,    ,,38310.0000,Good,86.8000,Good,7.6200,Good,7.5600,Good,24.3800,Good,    ,,14.5000,Good,    ,,    ,,    ,
13-06-2011 11:40:00,0.00,-2.5000,Good,95.0000,Good,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,45.0000,Good,2.5500,Good
13-06-2011 11:40:51,-0.52,    ,,    ,,38290.0000,Good,84.5000,Good,7.4200,Good,7.5600,Good,24.3600,Good,    ,,14.4900,Good,    ,,    ,,    ,
13-06-2011 11:41:45,-1.06,    ,,    ,,38560.0000,Good,82.0000,Good,7.1800,Good,7.5400,Good,24.5600,Good,    ,,14.5800,Good,    ,,    ,,    ,
13-06-2011 11:42:51,-1.52,    ,,    ,,40580.0000,Good,59.8000,Good,5.1000,Good,7.3900,Good,25.9900,Good,    ,,15.4300,Good,    ,,    ,,    ,
13-06-2011 11:43:30,-2.07,    ,,    ,,41060.0000,Good,56.8000,Good,4.8200,Good,7.3600,Good,26.3300,Good,    ,,15.6100,Good,    ,,    ,,    ,
13-06-2011 11:44:05,-2.22,    ,,    ,,41060.0000,Good,56.0000,Good,4.7500,Good,7.3600,Good,26.3400,Good,    ,,15.6100,Good,    ,,    ,,    ,
20-06-2011 11:19:40,-0.21,    ,,    ,,31240.0000,Good,83.8000,Good,7.2900,Good,7.4000,Good,19.4900,Good,    ,,16.4000,Good,    ,,    ,,    ,
20-06-2011 11:20:00,0.00,-2.2000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,225.0000,Good,0.5100,Good
20-06-2011 11:20:30,-0.51,    ,,    ,,32290.0000,Good,84.3000,Good,7.3500,Good,7.3800,Good,20.2100,Good,    ,,16.0800,Good,    ,,    ,,    ,
20-06-2011 11:21:32,-1.00,    ,,    ,,34530.0000,Good,73.3000,Good,6.3600,Good,7.2900,Good,21.7600,Good,    ,,15.8400,Good,    ,,    ,,    ,
20-06-2011 11:22:32,-1.50,    ,,    ,,37490.0000,Good,51.7000,Good,4.4400,Good,7.2300,Good,23.8100,Good,    ,,15.7600,Good,    ,,    ,,    ,
20-06-2011 11:23:48,-2.01,    ,,    ,,37600.0000,Good,46.7000,Good,4.0100,Good,7.2200,Good,23.8900,Good,    ,,15.7500,Good,    ,,    ,,    ,
20-06-2011 11:24:48,-2.20,    ,,    ,,37610.0000,Good,46.0000,Good,3.9500,Good,7.2200,Good,23.9000,Good,    ,,15.7500,Good,    ,,    ,,    ,
27-06-2011 11:25:46,-0.24,    ,,    ,,24540.0000,Good,54.7000,Good,4.9600,Good,7.3100,Good,14.9700,Good,    ,,15.6900,Good,    ,,    ,,    ,
27-06-2011 11:26:00,0.00,-2.3000,Good,40.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,45.0000,Good,1.0200,Good
27-06-2011 11:26:26,-0.47,    ,,    ,,26650.0000,Good,47.9000,Good,4.2500,Good,7.2500,Good,16.3800,Good,    ,,16.4000,Good,    ,,    ,,    ,
27-06-2011 11:27:10,-1.00,    ,,    ,,33190.0000,Good,29.4000,Good,2.5200,Good,7.1500,Good,20.8300,Good,    ,,16.7600,Good,    ,,    ,,    ,
27-06-2011 11:28:01,-1.51,    ,,    ,,38230.0000,Good,14.5000,Good,1.2200,Good,7.1500,Good,24.3400,Good,    ,,16.6800,Good,    ,,    ,,    ,
27-06-2011 11:28:50,-1.99,    ,,    ,,43370.0000,Good,5.2000,Good,0.4200,Good,7.1100,Good,27.9900,Good,    ,,16.5500,Good,    ,,    ,,    ,
27-06-2011 11:29:20,-2.32,    ,,    ,,43380.0000,Good,3.4000,Good,0.2800,Good,7.1100,Good,28.0000,Good,    ,,16.5500,Good,    ,,    ,,    ,
04-07-2011 11:25:46,-0.23,    ,,    ,,11950.0000,Good,95.9000,Good,9.6600,Good,7.6500,Good,6.8600,Good,    ,,13.0900,Good,    ,,    ,,    ,
04-07-2011 11:27:00,0.00,-2.5000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,    ,,0.0000,Good
04-07-2011 11:27:01,-0.51,    ,,    ,,11920.0000,Good,92.1000,Good,9.3300,Good,7.6200,Good,6.8400,Good,    ,,12.8400,Good,    ,,    ,,    ,
04-07-2011 11:28:33,-1.01,    ,,    ,,11930.0000,Good,86.5000,Good,8.8100,Good,7.5500,Good,6.8500,Good,    ,,12.5900,Good,    ,,    ,,    ,
04-07-2011 11:29:41,-1.51,    ,,    ,,11920.0000,Good,83.6000,Good,8.5400,Good,7.5100,Good,6.8400,Good,    ,,12.4900,Good,    ,,    ,,    ,
04-07-2011 11:30:53,-2.02,    ,,    ,,12110.0000,Good,81.0000,Good,8.2200,Good,7.4800,Good,6.9500,Good,    ,,12.7800,Good,    ,,    ,,    ,
04-07-2011 11:32:03,-2.37,    ,,    ,,12930.0000,Good,75.4000,Good,7.5300,Good,7.4300,Good,7.4700,Good,    ,,13.3000,Good,    ,,    ,,    ,
11-07-2011 10:56:30,-0.21,    ,,    ,,16960.0000,Good,111.9000,Good,11.5200,Good,8.3700,Good,9.9900,Good,    ,,11.2200,Good,    ,,    ,,    ,
11-07-2011 10:57:00,0.00,-2.0000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,45.0000,Good,1.0200,Good
11-07-2011 10:57:25,-0.52,    ,,    ,,17050.0000,Good,112.4000,Good,11.5700,Good,8.3200,Good,10.0500,Good,    ,,11.2100,Good,    ,,    ,,    ,
11-07-2011 10:58:18,-1.02,    ,,    ,,18570.0000,Good,106.1000,Good,10.7500,Good,8.1800,Good,11.0300,Good,    ,,11.6600,Good,    ,,    ,,    ,
11-07-2011 10:59:09,-1.51,    ,,    ,,28430.0000,Good,60.2000,Good,5.5600,Good,7.4700,Good,17.5600,Good,    ,,14.1000,Good,    ,,    ,,    ,
18-07-2011 10:43:45,-0.21,    ,,    ,,12630.0000,Good,116.8000,Good,11.6000,Good,8.2300,Good,7.2800,Good,    ,,13.6500,Good,    ,,    ,,    ,
18-07-2011 10:44:00,0.00,-2.4000,Good,1.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,    ,,    ,
18-07-2011 10:44:48,-0.51,    ,,    ,,12600.0000,Good,108.2000,Good,10.8900,Good,8.1000,Good,7.2600,Good,    ,,13.0000,Good,    ,,    ,,    ,
18-07-2011 10:46:20,-1.01,    ,,    ,,12640.0000,Good,101.5000,Good,10.2600,Good,8.0000,Good,7.2800,Good,    ,,12.8300,Good,    ,,    ,,    ,
18-07-2011 10:47:22,-1.51,    ,,    ,,12640.0000,Good,97.8000,Good,9.9000,Good,7.9400,Good,7.2900,Good,    ,,12.7700,Good,    ,,    ,,    ,
18-07-2011 10:48:14,-2.04,    ,,    ,,12650.0000,Good,96.1000,Good,9.7300,Good,7.9200,Good,7.2900,Good,    ,,12.7400,Good,    ,,    ,,    ,
18-07-2011 10:48:53,-2.21,    ,,    ,,12650.0000,Good,95.5000,Good,9.6700,Good,7.9000,Good,7.2900,Good,    ,,12.7500,Good,    ,,    ,,    ,
25-07-2011 10:55:05,-0.22,    ,,    ,,13790.0000,Good,82.2000,Good,7.9700,Good,7.7500,Good,8.0000,Good,    ,,14.5300,Good,    ,,    ,,    ,
25-07-2011 10:56:00,0.00,-2.2000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,0.0000,Good
25-07-2011 10:56:05,-0.50,    ,,    ,,13800.0000,Good,82.2000,Good,7.9700,Good,7.7500,Good,8.0200,Good,    ,,14.5300,Good,    ,,    ,,    ,
25-07-2011 10:56:52,-1.01,    ,,    ,,13810.0000,Good,82.1000,Good,7.9600,Good,7.7500,Good,8.0200,Good,    ,,14.5300,Good,    ,,    ,,    ,
25-07-2011 10:57:43,-1.50,    ,,    ,,13810.0000,Good,81.9000,Good,7.9400,Good,7.7500,Good,8.0200,Good,    ,,14.5300,Good,    ,,    ,,    ,
25-07-2011 10:58:33,-2.00,    ,,    ,,13810.0000,Good,81.7000,Good,7.9200,Good,7.7500,Good,8.0200,Good,    ,,14.5300,Good,    ,,    ,,    ,
01-08-2011 11:48:56,-0.23,    ,,    ,,11230.0000,Good,83.0000,Good,7.9700,Good,7.5100,Good,6.4200,Good,    ,,15.4100,Good,    ,,    ,,    ,
01-08-2011 11:49:00,0.00,-2.7000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,0.6000,Good,    ,,    ,,225.0000,Good,0.5100,Good
01-08-2011 11:49:55,-0.54,    ,,    ,,11230.0000,Good,82.5000,Good,7.9300,Good,7.5000,Good,6.4200,Good,    ,,15.4100,Good,    ,,    ,,    ,
01-08-2011 11:50:46,-1.01,    ,,    ,,11230.0000,Good,82.0000,Good,7.8900,Good,7.4900,Good,6.4200,Good,    ,,15.3700,Good,    ,,    ,,    ,
01-08-2011 11:51:19,-1.55,    ,,    ,,11240.0000,Good,81.9000,Good,7.8800,Good,7.4900,Good,6.4200,Good,    ,,15.3500,Good,    ,,    ,,    ,
01-08-2011 11:52:02,-2.09,    ,,    ,,11250.0000,Good,81.5000,Good,7.8600,Good,7.4900,Good,6.4300,Good,    ,,15.3000,Good,    ,,    ,,    ,
01-08-2011 11:52:28,-2.50,    ,,    ,,11250.0000,Good,81.5000,Good,7.8500,Good,7.4900,Good,6.4300,Good,    ,,15.2900,Good,    ,,    ,,    ,
08-08-2011 11:19:33,-0.20,    ,,    ,,8979.0000,Good,89.1000,Good,8.8900,Good,7.5400,Good,5.0500,Good,    ,,14.0700,Good,    ,,    ,,    ,
08-08-2011 11:20:00,0.00,-2.6000,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,270.0000,Good,1.0200,Good
08-08-2011 11:20:17,-0.51,    ,,    ,,8978.0000,Good,89.0000,Good,8.8800,Good,7.5300,Good,5.0500,Good,    ,,14.0500,Good,    ,,    ,,    ,
08-08-2011 11:21:12,-1.01,    ,,    ,,8977.0000,Good,88.7000,Good,8.8600,Good,7.5300,Good,5.0500,Good,    ,,13.9800,Good,    ,,    ,,    ,
08-08-2011 11:21:49,-1.51,    ,,    ,,8976.0000,Good,88.7000,Good,8.8600,Good,7.5300,Good,5.0400,Good,    ,,13.9800,Good,    ,,    ,,    ,
08-08-2011 11:22:27,-2.00,    ,,    ,,8978.0000,Good,88.5000,Good,8.8500,Good,7.5300,Good,5.0500,Good,    ,,13.9600,Good,    ,,    ,,    ,
08-08-2011 11:22:59,-2.50,    ,,    ,,8978.0000,Good,88.5000,Good,8.8500,Good,7.5300,Good,5.0500,Good,    ,,13.9500,Good,    ,,    ,,    ,
08-08-2011 11:23:42,-2.58,    ,,    ,,8979.0000,Good,88.3000,Good,8.8300,Good,7.5300,Good,5.0500,Good,    ,,13.9500,Good,    ,,    ,,    ,
15-08-2011 12:31:00,0.00,-2.5000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,315.0000,Good,2.0400,Good
15-08-2011 12:31:06,-0.21,    ,,    ,,10030.0000,Good,92.4000,Good,9.0000,Good,7.7800,Good,5.6800,Good,    ,,15.0300,Good,    ,,    ,,    ,
15-08-2011 12:31:42,-0.51,    ,,    ,,10030.0000,Good,91.6000,Good,8.9200,Good,7.7700,Good,5.6800,Good,    ,,15.0300,Good,    ,,    ,,    ,
15-08-2011 12:32:34,-1.01,    ,,    ,,10020.0000,Good,91.5000,Good,8.9000,Good,7.7700,Good,5.6800,Good,    ,,15.0500,Good,    ,,    ,,    ,
15-08-2011 12:33:28,-1.50,    ,,    ,,10030.0000,Good,91.4000,Good,8.9000,Good,7.7600,Good,5.6800,Good,    ,,15.0400,Good,    ,,    ,,    ,
15-08-2011 12:34:04,-2.08,    ,,    ,,10030.0000,Good,91.2000,Good,8.8800,Good,7.7600,Good,5.6800,Good,    ,,15.0000,Good,    ,,    ,,    ,
22-08-2011 10:51:00,0.00,-2.5000,Good,95.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,270.0000,Good,0.5100,Good
22-08-2011 10:51:06,-0.24,    ,,    ,,10400.0000,Good,89.2000,Good,8.4300,Good,7.7800,Good,5.9100,Good,    ,,16.3600,Good,    ,,    ,,    ,
