Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
02-05-2016 09:53:00,0.00,-3.0000,Good,95.0000,Good,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,315.0000,Good,0.5100,Good
02-05-2016 09:53:36,-0.51,    ,,    ,,27760.5000,Good,80.9000,Good,6.9900,Good,7.9300,Good,17.1200,Good,    ,,17.4010,Good,7.7800,Good,    ,,    ,
02-05-2016 09:54:03,-1.00,    ,,    ,,27759.7000,Good,80.2000,Good,6.9400,Good,7.9200,Good,17.1200,Good,    ,,17.3840,Good,9.2200,Good,    ,,    ,
02-05-2016 09:54:16,-1.53,    ,,    ,,27766.2000,Good,77.9000,Good,6.7500,Good,7.9100,Good,17.1300,Good,    ,,17.3110,Good,9.4100,Good,    ,,    ,
02-05-2016 09:54:43,-2.01,    ,,    ,,27767.3000,Good,75.7000,Good,6.5600,Good,7.9000,Good,17.1300,Good,    ,,17.2760,Good,9.6100,Good,    ,,    ,
02-05-2016 09:55:17,-2.53,    ,,    ,,27768.2000,Good,73.9000,Good,6.4100,Good,7.8900,Good,17.1300,Good,    ,,17.2580,Good,11.3300,Good,    ,,    ,
02-05-2016 09:55:47,-2.79,    ,,    ,,27767.1000,Good,73.2000,Good,6.3400,Good,7.8800,Good,17.1300,Good,    ,,17.2780,Good,17.7700,Good,    ,,    ,
09-05-2016 10:09:00,0.00,-3.2000,Good,5.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,    ,
09-05-2016 10:09:26,-0.22,    ,,    ,,23630.9000,Good,71.1000,Good,6.4500,Good,7.7700,Good,14.3600,Good,    ,,15.8820,Good,4.9000,Good,    ,,    ,
09-05-2016 10:09:46,-0.51,    ,,    ,,23600.7000,Good,66.9000,Good,6.0800,Good,7.7500,Good,14.3400,Good,    ,,15.7830,Good,5.1200,Good,    ,,    ,
09-05-2016 10:10:13,-1.00,    ,,    ,,23589.2000,Good,64.5000,Good,5.8800,Good,7.7300,Good,14.3300,Good,    ,,15.6860,Good,5.7500,Good,    ,,    ,
09-05-2016 10:10:33,-1.52,    ,,    ,,23590.6000,Good,63.9000,Good,5.8200,Good,7.7200,Good,14.3300,Good,    ,,15.6690,Good,5.7900,Good,    ,,    ,
09-05-2016 10:10:48,-2.01,    ,,    ,,23590.7000,Good,63.3000,Good,5.7700,Good,7.7200,Good,14.3300,Good,    ,,15.6550,Good,6.0000,Good,    ,,    ,
09-05-2016 10:11:30,-2.56,    ,,    ,,23584.5000,Good,61.8000,Good,5.6300,Good,7.7100,Good,14.3300,Good,    ,,15.6170,Good,7.3200,Good,    ,,    ,
09-05-2016 10:11:42,-2.73,    ,,    ,,23585.4000,Good,61.9000,Good,5.6400,Good,7.7100,Good,14.3300,Good,    ,,15.6250,Good,7.5600,Good,    ,,    ,
09-05-2016 10:11:59,-3.02,    ,,    ,,23587.6000,Good,61.5000,Good,5.6100,Good,7.7100,Good,14.3300,Good,    ,,15.6250,Good,9.5200,Good,    ,,    ,
16-05-2016 10:01:00,0.00,-2.9000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,    ,
16-05-2016 10:01:24,-0.21,    ,,    ,,26136.9000,Good,79.2000,Good,7.0700,Good,7.9700,Good,16.0300,Good,    ,,16.1860,Good,5.7100,Good,    ,,    ,
16-05-2016 10:01:44,-0.52,    ,,    ,,26153.7000,Good,75.8000,Good,6.8100,Good,7.9800,Good,16.0400,Good,    ,,15.8170,Good,6.6600,Good,    ,,    ,
16-05-2016 10:02:15,-1.00,    ,,    ,,26123.3000,Good,72.4000,Good,6.5200,Good,7.9600,Good,16.0200,Good,    ,,15.7140,Good,6.9700,Good,    ,,    ,
16-05-2016 10:02:42,-1.52,    ,,    ,,26127.5000,Good,71.6000,Good,6.4500,Good,7.9600,Good,16.0200,Good,    ,,15.6980,Good,7.3000,Good,    ,,    ,
16-05-2016 10:03:04,-2.02,    ,,    ,,26133.1000,Good,71.3000,Good,6.4200,Good,7.9600,Good,16.0300,Good,    ,,15.6970,Good,7.2600,Good,    ,,    ,
16-05-2016 10:03:39,-2.43,    ,,    ,,26153.4000,Good,70.2000,Good,6.3200,Good,7.9500,Good,16.0400,Good,    ,,15.7120,Good,13.0700,Good,    ,,    ,
16-05-2016 10:04:08,-2.70,    ,,    ,,26155.9000,Good,70.0000,Good,6.3000,Good,7.9500,Good,16.0400,Good,    ,,15.7170,Good,10.5300,Good,    ,,    ,
23-05-2016 10:22:54,-0.21,    ,,    ,,14381.6000,Good,80.2000,Good,7.6600,Good,7.5300,Good,8.3800,Good,    ,,15.1380,Good,19.7900,Good,    ,,    ,
23-05-2016 10:23:00,0.00,-3.3000,Good,35.0000,Good,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,0.0000,Good,1.5300,Good
23-05-2016 10:23:24,-0.52,    ,,    ,,14384.3000,Good,79.4000,Good,7.5900,Good,7.5200,Good,8.3800,Good,    ,,15.0810,Good,19.9600,Good,    ,,    ,
23-05-2016 10:24:11,-1.01,    ,,    ,,14390.2000,Good,79.3000,Good,7.5900,Good,7.5100,Good,8.3800,Good,    ,,15.0770,Good,20.5200,Good,    ,,    ,
23-05-2016 10:24:37,-1.49,    ,,    ,,14409.8000,Good,78.9000,Good,7.5500,Good,7.5000,Good,8.4000,Good,    ,,15.0450,Good,20.7700,Good,    ,,    ,
23-05-2016 10:24:58,-2.03,    ,,    ,,14445.7000,Good,78.8000,Good,7.5400,Good,7.4900,Good,8.4200,Good,    ,,15.0500,Good,21.1600,Good,    ,,    ,
23-05-2016 10:25:11,-2.52,    ,,    ,,14588.3000,Good,78.6000,Good,7.5100,Good,7.4900,Good,8.5100,Good,    ,,15.0750,Good,19.7000,Good,    ,,    ,
23-05-2016 10:26:24,-2.82,    ,,    ,,15558.4000,Good,74.2000,Good,7.0500,Good,7.4900,Good,9.1200,Good,    ,,15.2050,Good,16.5000,Good,    ,,    ,
23-05-2016 10:27:08,-3.13,    ,,    ,,16028.2000,Good,72.0000,Good,6.8100,Good,7.4800,Good,9.4200,Good,    ,,15.3080,Good,21.1400,Good,    ,,    ,
30-05-2016 09:58:00,0.00,-2.9000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,    ,,0.0000,Good
30-05-2016 09:58:13,-0.23,    ,,    ,,17509.5000,Good,83.0000,Good,7.9200,Good,7.7100,Good,10.3700,Good,    ,,14.5970,Good,10.2300,Good,    ,,    ,
30-05-2016 09:58:48,-0.52,    ,,    ,,17507.5000,Good,82.6000,Good,7.8800,Good,7.7100,Good,10.3600,Good,    ,,14.6230,Good,10.5000,Good,    ,,    ,
30-05-2016 09:59:31,-1.01,    ,,    ,,17516.8000,Good,82.4000,Good,7.8700,Good,7.7100,Good,10.3700,Good,    ,,14.5630,Good,11.1400,Good,    ,,    ,
30-05-2016 10:00:03,-1.51,    ,,    ,,17525.6000,Good,82.4000,Good,7.8800,Good,7.7100,Good,10.3800,Good,    ,,14.5140,Good,12.2600,Good,    ,,    ,
30-05-2016 10:00:44,-2.01,    ,,    ,,17526.3000,Good,82.3000,Good,7.8700,Good,7.7100,Good,10.3800,Good,    ,,14.5050,Good,12.0400,Good,    ,,    ,
30-05-2016 10:01:13,-2.43,    ,,    ,,17526.9000,Good,82.2000,Good,7.8600,Good,7.7100,Good,10.3800,Good,    ,,14.5070,Good,12.1100,Good,    ,,    ,
30-05-2016 10:01:31,-2.72,    ,,    ,,17527.9000,Good,82.2000,Good,7.8600,Good,7.7100,Good,10.3800,Good,    ,,14.5060,Good,12.3900,Good,    ,,    ,
07-06-2016 10:15:32,-0.21,    ,,    ,,17520.0000,Good,88.0000,Good,8.7900,Good,7.8600,Good,10.3600,Good,    ,,12.5100,Good,    ,,    ,,    ,
07-06-2016 10:16:00,0.00,-3.5000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,    ,,0.0000,Good
07-06-2016 10:16:18,-0.51,    ,,    ,,17520.0000,Good,86.0000,Good,8.5900,Good,7.8600,Good,10.3600,Good,    ,,12.4900,Good,    ,,    ,,    ,
07-06-2016 10:16:56,-1.03,    ,,    ,,17520.0000,Good,85.1000,Good,8.5000,Good,7.8600,Good,10.3600,Good,    ,,12.4900,Good,    ,,    ,,    ,
07-06-2016 10:17:25,-1.51,    ,,    ,,17510.0000,Good,84.7000,Good,8.4700,Good,7.8600,Good,10.3600,Good,    ,,12.4800,Good,    ,,    ,,    ,
07-06-2016 10:17:57,-2.02,    ,,    ,,17520.0000,Good,84.4000,Good,8.4300,Good,7.8600,Good,10.3600,Good,    ,,12.4900,Good,    ,,    ,,    ,
07-06-2016 10:18:40,-2.51,    ,,    ,,17520.0000,Good,84.4000,Good,8.4300,Good,7.8600,Good,10.3600,Good,    ,,12.5000,Good,    ,,    ,,    ,
07-06-2016 10:19:29,-3.00,    ,,    ,,17520.0000,Good,83.7000,Good,8.3600,Good,7.8500,Good,10.3600,Good,    ,,12.5000,Good,    ,,    ,,    ,
07-06-2016 10:19:56,-3.31,    ,,    ,,17520.0000,Good,83.5000,Good,8.3400,Good,7.8600,Good,10.3600,Good,    ,,12.5000,Good,    ,,    ,,    ,
13-06-2016 09:55:00,0.00,-2.9000,Good,40.0000,Good,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,    ,,    ,
13-06-2016 09:55:33,-0.25,    ,,    ,,18880.0000,Good,95.8000,Good,9.5500,Good,7.8600,Good,11.2400,Good,    ,,12.3500,Good,12.9000,Good,    ,,    ,
13-06-2016 09:55:57,-0.50,    ,,    ,,18890.0000,Good,90.6000,Good,9.0300,Good,7.8400,Good,11.2400,Good,    ,,12.3300,Good,13.1000,Good,    ,,    ,
13-06-2016 09:56:19,-1.01,    ,,    ,,18890.0000,Good,88.6000,Good,8.8400,Good,7.8400,Good,11.2400,Good,    ,,12.3100,Good,14.3000,Good,    ,,    ,
13-06-2016 09:56:32,-1.52,    ,,    ,,18900.0000,Good,88.1000,Good,8.7900,Good,7.8400,Good,11.2500,Good,    ,,12.2900,Good,13.7000,Good,    ,,    ,
13-06-2016 09:56:44,-2.03,    ,,    ,,18900.0000,Good,87.6000,Good,8.7400,Good,7.8500,Good,11.2500,Good,    ,,12.2900,Good,14.2000,Good,    ,,    ,
13-06-2016 09:57:35,-2.44,    ,,    ,,18900.0000,Good,86.9000,Good,8.6700,Good,7.8700,Good,11.2500,Good,    ,,12.2900,Good,14.6000,Good,    ,,    ,
13-06-2016 09:57:56,-2.71,    ,,    ,,18900.0000,Good,86.8000,Good,8.6600,Good,7.8700,Good,11.2500,Good,    ,,12.2800,Good,14.8000,Good,    ,,    ,
20-06-2016 09:53:24,-0.24,    ,,    ,,17200.0000,Good,86.3000,Good,8.6200,Good,7.8400,Good,10.1600,Good,    ,,12.5500,Good,8.3000,Good,    ,,    ,
20-06-2016 09:54:00,0.00,    ,,100.0000,Good,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,    ,,0.0000,Good
20-06-2016 09:54:07,-0.51,    ,,    ,,17200.0000,Good,85.6000,Good,8.5600,Good,7.8400,Good,10.1600,Good,    ,,12.5400,Good,8.2000,Good,    ,,    ,
20-06-2016 09:54:50,-1.02,    ,,    ,,17200.0000,Good,85.7000,Good,8.5600,Good,7.8500,Good,10.1600,Good,    ,,12.5400,Good,8.1000,Good,    ,,    ,
20-06-2016 09:55:27,-1.50,    ,,    ,,17200.0000,Good,85.2000,Good,8.5100,Good,7.8500,Good,10.1600,Good,    ,,12.5400,Good,7.9000,Good,    ,,    ,
20-06-2016 09:55:58,-2.01,    ,,    ,,17200.0000,Good,85.1000,Good,8.5100,Good,7.8500,Good,10.1600,Good,    ,,12.5400,Good,8.4000,Good,    ,,    ,
20-06-2016 09:56:17,-2.52,    ,,    ,,17210.0000,Good,84.9000,Good,8.4900,Good,7.8500,Good,10.1600,Good,    ,,12.5300,Good,8.5000,Good,    ,,    ,
20-06-2016 09:56:46,-3.01,    ,,    ,,17210.0000,Good,84.5000,Good,8.4500,Good,7.8500,Good,10.1600,Good,    ,,12.5200,Good,8.5000,Good,    ,,    ,
20-06-2016 09:57:23,-3.31,    ,,    ,,17210.0000,Good,84.2000,Good,8.4200,Good,7.8500,Good,10.1600,Good,    ,,12.5200,Good,13.9000,Good,    ,,    ,
27-06-2016 10:17:44,-0.22,    ,,    ,,16030.0000,Good,89.4000,Good,9.1200,Good,7.7600,Good,9.4100,Good,    ,,11.7700,Good,6.3000,Good,    ,,    ,
27-06-2016 10:18:00,0.00,-3.2000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,45.0000,Good,1.0200,Good
27-06-2016 10:18:08,-0.53,    ,,    ,,16020.0000,Good,88.5000,Good,9.0500,Good,7.7500,Good,9.4000,Good,    ,,11.7000,Good,6.2000,Good,    ,,    ,
27-06-2016 10:18:35,-1.05,    ,,    ,,16020.0000,Good,88.1000,Good,9.0200,Good,7.7500,Good,9.4000,Good,    ,,11.6400,Good,6.1000,Good,    ,,    ,
27-06-2016 10:19:01,-1.50,    ,,    ,,16020.0000,Good,87.7000,Good,8.9800,Good,7.7500,Good,9.4000,Good,    ,,11.6200,Good,6.1000,Good,    ,,    ,
27-06-2016 10:19:22,-2.00,    ,,    ,,16020.0000,Good,87.9000,Good,9.0100,Good,7.7500,Good,9.4000,Good,    ,,11.6100,Good,6.5000,Good,    ,,    ,
27-06-2016 10:19:47,-2.50,    ,,    ,,16020.0000,Good,87.8000,Good,9.0000,Good,7.7500,Good,9.4000,Good,    ,,11.6000,Good,6.3000,Good,    ,,    ,
27-06-2016 10:20:39,-2.71,    ,,    ,,16020.0000,Good,87.3000,Good,8.9500,Good,7.7500,Good,9.4000,Good,    ,,11.6000,Good,7.8000,Good,    ,,    ,
27-06-2016 10:20:51,-3.04,    ,,    ,,16020.0000,Good,87.1000,Good,8.9300,Good,7.7500,Good,9.4000,Good,    ,,11.6000,Good,6.7000,Good,    ,,    ,
04-07-2016 09:55:42,-0.27,    ,,    ,,16460.0000,Good,90.1000,Good,9.4500,Good,7.9200,Good,9.6700,Good,    ,,10.5100,Good,5.8000,Good,    ,,    ,
04-07-2016 09:56:00,0.00,-2.1000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,1.8000,Good,    ,,    ,,    ,,0.0000,Good
04-07-2016 09:56:03,-0.50,    ,,    ,,16470.0000,Good,89.4000,Good,9.3900,Good,7.9400,Good,9.6700,Good,    ,,10.4500,Good,5.6000,Good,    ,,    ,
04-07-2016 09:56:21,-1.03,    ,,    ,,16470.0000,Good,88.6000,Good,9.3100,Good,7.9500,Good,9.6700,Good,    ,,10.4400,Good,5.8000,Good,    ,,    ,
04-07-2016 09:56:39,-1.53,    ,,    ,,16470.0000,Good,88.2000,Good,9.2700,Good,7.9600,Good,9.6700,Good,    ,,10.4400,Good,5.9000,Good,    ,,    ,
04-07-2016 09:57:01,-1.63,    ,,    ,,16470.0000,Good,87.7000,Good,9.2200,Good,7.9600,Good,9.6700,Good,    ,,10.4400,Good,5.7000,Good,    ,,    ,
04-07-2016 09:57:14,-1.93,    ,,    ,,16470.0000,Good,87.8000,Good,9.2200,Good,7.9700,Good,9.6700,Good,    ,,10.4500,Good,6.0000,Good,    ,,    ,
11-07-2016 10:22:00,0.00,-2.9000,Good,1.0000,Good,    ,,    ,,    ,,    ,,    ,,0.1000,Good,    ,,    ,,    ,,    ,
11-07-2016 10:22:24,-0.22,    ,,    ,,6555.0000,Good,89.5000,Good,9.6800,Good,7.4000,Good,3.6000,Good,    ,,10.8900,Good,74.1000,Good,    ,,    ,
11-07-2016 10:22:34,-0.57,    ,,    ,,6568.0000,Good,87.8000,Good,9.5100,Good,7.3900,Good,3.6100,Good,    ,,10.8000,Good,74.7000,Good,    ,,    ,
11-07-2016 10:22:45,-1.08,    ,,    ,,6570.0000,Good,86.7000,Good,9.3900,Good,7.3900,Good,3.6100,Good,    ,,10.7900,Good,77.5000,Good,    ,,    ,
11-07-2016 10:23:39,-1.53,    ,,    ,,6569.0000,Good,85.4000,Good,9.2500,Good,7.4000,Good,3.6100,Good,    ,,10.7800,Good,76.3000,Good,    ,,    ,
11-07-2016 10:23:51,-2.04,    ,,    ,,6570.0000,Good,85.6000,Good,9.2700,Good,7.4000,Good,3.6100,Good,    ,,10.7800,Good,76.2000,Good,    ,,    ,
11-07-2016 10:24:03,-2.42,    ,,    ,,6569.0000,Good,85.4000,Good,9.2500,Good,7.4000,Good,3.6100,Good,    ,,10.7800,Good,76.8000,Good,    ,,    ,
11-07-2016 10:24:16,-2.73,    ,,    ,,6571.0000,Good,85.6000,Good,9.2700,Good,7.4000,Good,3.6100,Good,    ,,10.7800,Good,76.9000,Good,    ,,    ,
18-07-2016 09:50:00,0.00,-3.5000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.2000,Good,    ,,    ,,    ,,0.0000,Good
18-07-2016 09:50:15,-0.21,    ,,    ,,7541.0000,Good,89.0000,Good,9.1800,Good,7.5100,Good,4.1900,Good,    ,,12.8000,Good,49.1000,Good,    ,,    ,
18-07-2016 09:50:52,-0.50,    ,,    ,,7545.0000,Good,88.5000,Good,9.1200,Good,7.5200,Good,4.1900,Good,    ,,12.7900,Good,48.4000,Good,    ,,    ,
18-07-2016 09:51:25,-1.01,    ,,    ,,7547.0000,Good,88.1000,Good,9.0900,Good,7.5400,Good,4.1900,Good,    ,,12.7800,Good,48.8000,Good,    ,,    ,
18-07-2016 09:51:54,-1.51,    ,,    ,,7553.0000,Good,87.9000,Good,9.0700,Good,7.5400,Good,4.1900,Good,    ,,12.7700,Good,50.9000,Good,    ,,    ,
18-07-2016 09:52:28,-2.01,    ,,    ,,7554.0000,Good,88.0000,Good,9.0800,Good,7.5500,Good,4.1900,Good,    ,,12.7700,Good,51.4000,Good,    ,,    ,
18-07-2016 09:52:54,-2.56,    ,,    ,,7553.0000,Good,88.0000,Good,9.0800,Good,7.5500,Good,4.1900,Good,    ,,12.7700,Good,51.0000,Good,    ,,    ,
18-07-2016 09:53:15,-2.99,    ,,    ,,7557.0000,Good,87.8000,Good,9.0700,Good,7.5500,Good,4.1900,Good,    ,,12.7600,Good,54.3000,Good,    ,,    ,
18-07-2016 09:53:26,-3.21,    ,,    ,,7555.0000,Good,87.7000,Good,9.0600,Good,7.5500,Good,4.1900,Good,    ,,12.7600,Good,54.0000,Good,    ,,    ,
25-07-2016 09:58:00,0.00,-2.9000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,    ,,0.0000,Good
25-07-2016 09:58:01,-0.21,    ,,    ,,10520.0000,Good,92.5000,Good,9.9400,Good,7.6900,Good,5.9700,Good,    ,,10.4700,Good,24.6000,Good,    ,,    ,
25-07-2016 09:58:23,-0.52,    ,,    ,,10520.0000,Good,91.8000,Good,9.8800,Good,7.7000,Good,5.9700,Good,    ,,10.4300,Good,24.7000,Good,    ,,    ,
25-07-2016 09:58:48,-1.01,    ,,    ,,10530.0000,Good,91.5000,Good,9.8500,Good,7.7100,Good,5.9700,Good,    ,,10.4200,Good,24.9000,Good,    ,,    ,
25-07-2016 09:59:17,-1.53,    ,,    ,,10530.0000,Good,91.4000,Good,9.8400,Good,7.7200,Good,5.9800,Good,    ,,10.4100,Good,25.7000,Good,    ,,    ,
25-07-2016 09:59:42,-2.01,    ,,    ,,10530.0000,Good,91.4000,Good,9.8400,Good,7.7300,Good,5.9800,Good,    ,,10.4100,Good,26.2000,Good,    ,,    ,
25-07-2016 10:01:05,-2.41,    ,,    ,,10530.0000,Good,91.4000,Good,9.8400,Good,7.7200,Good,5.9800,Good,    ,,10.4100,Good,25.3000,Good,    ,,    ,
25-07-2016 10:01:23,-2.71,    ,,    ,,10530.0000,Good,91.2000,Good,9.8200,Good,7.7300,Good,5.9800,Good,    ,,10.4000,Good,25.6000,Good,    ,,    ,
01-08-2016 10:20:32,-0.21,    ,,    ,,12350.0000,Good,90.1000,Good,9.2700,Good,7.7900,Good,7.1000,Good,    ,,12.0900,Good,7.1000,Good,    ,,    ,
01-08-2016 10:21:00,0.00,-3.2000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,    ,
01-08-2016 10:21:04,-0.51,    ,,    ,,12320.0000,Good,86.9000,Good,8.9200,Good,7.7900,Good,7.0900,Good,    ,,12.2100,Good,6.8000,Good,    ,,    ,
01-08-2016 10:21:33,-1.01,    ,,    ,,12320.0000,Good,86.1000,Good,8.8400,Good,7.8000,Good,7.0900,Good,    ,,12.1800,Good,7.1000,Good,    ,,    ,
01-08-2016 10:21:50,-1.54,    ,,    ,,12320.0000,Good,85.9000,Good,8.8200,Good,7.8000,Good,7.0900,Good,    ,,12.1700,Good,7.1000,Good,    ,,    ,
01-08-2016 10:22:09,-2.02,    ,,    ,,12320.0000,Good,85.8000,Good,8.8100,Good,7.8100,Good,7.0900,Good,    ,,12.1700,Good,7.5000,Good,    ,,    ,
01-08-2016 10:22:32,-2.52,    ,,    ,,12320.0000,Good,85.6000,Good,8.8000,Good,7.8100,Good,7.0900,Good,    ,,12.1600,Good,7.5000,Good,    ,,    ,
01-08-2016 10:23:37,-2.80,    ,,    ,,12320.0000,Good,85.2000,Good,8.7600,Good,7.8100,Good,7.0900,Good,    ,,12.1500,Good,7.0000,Good,    ,,    ,
01-08-2016 10:24:16,-3.10,    ,,    ,,12320.0000,Good,85.5000,Good,8.7900,Good,7.8100,Good,7.0900,Good,    ,,12.1500,Good,7.0000,Good,    ,,    ,
08-08-2016 10:13:56,-0.21,    ,,    ,,12060.0000,Good,92.1000,Good,9.4900,Good,7.7600,Good,6.9300,Good,    ,,12.0800,Good,8.7000,Good,    ,,    ,
08-08-2016 10:14:00,0.00,-2.7000,Good,70.0000,Good,    ,,    ,,    ,,    ,,    ,,0.6000,Good,    ,,    ,,90.0000,Good,2.2950,Good
08-08-2016 10:14:14,-0.52,    ,,    ,,11980.0000,Good,90.1000,Good,9.2300,Good,7.7400,Good,6.8700,Good,    ,,12.3400,Good,12.8000,Good,    ,,    ,
08-08-2016 10:14:45,-1.03,    ,,    ,,11980.0000,Good,89.0000,Good,9.1100,Good,7.7500,Good,6.8700,Good,    ,,12.3400,Good,13.4000,Good,    ,,    ,
08-08-2016 10:15:05,-1.54,    ,,    ,,11980.0000,Good,88.7000,Good,9.0900,Good,7.7500,Good,6.8700,Good,    ,,12.3300,Good,14.2000,Good,    ,,    ,
08-08-2016 10:15:20,-2.01,    ,,    ,,11980.0000,Good,88.6000,Good,9.0800,Good,7.7600,Good,6.8700,Good,    ,,12.3200,Good,15.5000,Good,    ,,    ,
08-08-2016 10:16:21,-2.21,    ,,    ,,11980.0000,Good,88.5000,Good,9.0700,Good,7.7700,Good,6.8700,Good,    ,,12.3200,Good,17.4000,Good,    ,,    ,
08-08-2016 10:17:09,-2.50,    ,,    ,,11980.0000,Good,88.4000,Good,9.0700,Good,7.7700,Good,6.8700,Good,    ,,12.3200,Good,15.1000,Good,    ,,    ,
15-08-2016 09:53:36,-0.21,    ,,    ,,12920.0000,Good,89.1000,Good,9.1300,Good,7.8600,Good,7.4600,Good,    ,,12.1500,Good,7.3000,Good,    ,,    ,
15-08-2016 09:54:00,0.00,-3.5000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,315.0000,Good,1.0200,Good
15-08-2016 09:54:08,-0.53,    ,,    ,,12920.0000,Good,88.7000,Good,9.1000,Good,7.8700,Good,7.4600,Good,    ,,12.1000,Good,7.8000,Good,    ,,    ,
15-08-2016 09:54:34,-1.03,    ,,    ,,12920.0000,Good,88.7000,Good,9.1000,Good,7.8700,Good,7.4600,Good,    ,,12.1000,Good,7.9000,Good,    ,,    ,
15-08-2016 09:54:58,-1.54,    ,,    ,,12920.0000,Good,88.7000,Good,9.1100,Good,7.8700,Good,7.4600,Good,    ,,12.0900,Good,8.0000,Good,    ,,    ,
15-08-2016 09:55:20,-2.00,    ,,    ,,12920.0000,Good,88.3000,Good,9.0600,Good,7.8700,Good,7.4600,Good,    ,,12.0800,Good,7.9000,Good,    ,,    ,
15-08-2016 09:55:46,-2.55,    ,,    ,,12920.0000,Good,88.1000,Good,9.0500,Good,7.8700,Good,7.4600,Good,    ,,12.0900,Good,7.7000,Good,    ,,    ,
15-08-2016 09:56:08,-3.00,    ,,    ,,12920.0000,Good,88.2000,Good,9.0500,Good,7.8700,Good,7.4600,Good,    ,,12.0900,Good,7.8000,Good,    ,,    ,
15-08-2016 09:56:43,-3.34,    ,,    ,,12920.0000,Good,88.4000,Good,9.0700,Good,7.8700,Good,7.4600,Good,    ,,12.1000,Good,8.2000,Good,    ,,    ,
22-08-2016 10:20:54,-0.21,    ,,    ,,9298.0000,Good,90.9000,Good,9.5200,Good,7.7300,Good,5.2300,Good,    ,,11.7900,Good,20.7000,Good,    ,,    ,
22-08-2016 10:21:00,0.00,-2.7000,Good,5.0000,Good,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,270.0000,Good,0.5100,Good
22-08-2016 10:21:16,-0.52,    ,,    ,,9299.0000,Good,90.8000,Good,9.5100,Good,7.7400,Good,5.2400,Good,    ,,11.7900,Good,19.9000,Good,    ,,    ,
22-08-2016 10:21:37,-1.01,    ,,    ,,9300.0000,Good,90.6000,Good,9.4900,Good,7.7500,Good,5.2400,Good,    ,,11.7700,Good,20.7000,Good,    ,,    ,
22-08-2016 10:22:11,-1.55,    ,,    ,,9300.0000,Good,90.6000,Good,9.5000,Good,7.7600,Good,5.2400,Good,    ,,11.7700,Good,21.4000,Good,    ,,    ,
22-08-2016 10:23:03,-2.05,    ,,    ,,9301.0000,Good,90.3000,Good,9.4700,Good,7.7600,Good,5.2400,Good,    ,,11.7700,Good,21.5000,Good,    ,,    ,
22-08-2016 10:23:45,-2.22,    ,,    ,,9303.0000,Good,90.6000,Good,9.5000,Good,7.7700,Good,5.2400,Good,    ,,11.7700,Good,22.2000,Good,    ,,    ,
22-08-2016 10:24:08,-2.53,    ,,    ,,9302.0000,Good,90.5000,Good,9.4800,Good,7.7700,Good,5.2400,Good,    ,,11.7800,Good,20.9000,Good,    ,,    ,
29-08-2016 09:41:00,0.00,-3.6000,Good,35.0000,Good,    ,,    ,,    ,,    ,,    ,,0.3000,Good,    ,,    ,,225.0000,Good,0.5100,Good
29-08-2016 09:41:02,-0.22,    ,,    ,,6531.0000,Good,90.5000,Good,9.3900,Good,7.5100,Good,3.5900,Good,    ,,12.6600,Good,23.4000,Good,    ,,    ,
29-08-2016 09:41:39,-0.56,    ,,    ,,6538.0000,Good,87.8000,Good,9.1200,Good,7.4700,Good,3.5900,Good,    ,,12.6200,Good,25.3000,Good,    ,,    ,
29-08-2016 09:41:55,-1.01,    ,,    ,,6539.0000,Good,87.5000,Good,9.0900,Good,7.4600,Good,3.5900,Good,    ,,12.6100,Good,25.8000,Good,    ,,    ,
29-08-2016 09:42:04,-1.52,    ,,    ,,6540.0000,Good,87.4000,Good,9.0900,Good,7.4600,Good,3.5900,Good,    ,,12.6100,Good,26.1000,Good,    ,,    ,
29-08-2016 09:42:15,-2.07,    ,,    ,,6538.0000,Good,87.4000,Good,9.0800,Good,7.4700,Good,3.5900,Good,    ,,12.6100,Good,25.7000,Good,    ,,    ,
