Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,Nitrate (mg/L),QC,Ammonium (mg/L),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Filterable Reactive Phosphate (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
12-10-2020 10:21:00,0.00,-2.7000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.7000,Good,    ,,    ,,135.0000,Good,0.9690,Good
12-10-2020 10:21:08,-0.50,    ,,    ,,9540.0000,Good,    ,,    ,,74.9000,Good,6.4000,Good,7.4000,Good,    ,,5.3700,Good,    ,,21.5480,Good,3.8800,Good,    ,,    ,
12-10-2020 10:21:23,-0.20,    ,,    ,,9540.0000,Good,    ,,    ,,75.2000,Good,6.4300,Good,7.4000,Good,    ,,5.3700,Good,    ,,21.5370,Good,4.0200,Good,    ,,    ,
19-10-2020 10:21:45,-2.20,    ,,    ,,9892.0000,Good,    ,,    ,,58.7000,Good,4.9800,Good,7.3300,Good,    ,,5.5800,Good,    ,,21.8880,Good,7.4600,Good,    ,,    ,
19-10-2020 10:22:07,-1.90,    ,,    ,,9889.0000,Good,    ,,    ,,58.4000,Good,4.9500,Good,7.3100,Good,    ,,5.5800,Good,    ,,21.8880,Good,6.1600,Good,    ,,    ,
19-10-2020 10:22:25,-1.50,    ,,    ,,9888.0000,Good,    ,,    ,,58.4000,Good,4.9600,Good,7.3000,Good,    ,,5.5800,Good,    ,,21.8950,Good,6.4600,Good,    ,,    ,
19-10-2020 10:22:39,-1.00,    ,,    ,,9884.0000,Good,    ,,    ,,60.7000,Good,5.1200,Good,7.2900,Good,    ,,5.5700,Good,    ,,22.2900,Good,5.5800,Good,    ,,    ,
19-10-2020 10:23:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,225.0000,Good,0.4590,Good
19-10-2020 10:23:03,-0.50,    ,,    ,,9893.0000,Good,    ,,    ,,63.6000,Good,5.3300,Good,7.2900,Good,    ,,5.5800,Good,    ,,22.5590,Good,5.0900,Good,    ,,    ,
19-10-2020 10:23:16,-0.20,    ,,    ,,9895.0000,Good,    ,,    ,,64.2000,Good,5.3700,Good,7.2900,Good,    ,,5.5800,Good,    ,,22.6120,Good,5.1000,Good,    ,,    ,
26-10-2020 10:34:02,-2.30,    ,,    ,,10149.0000,Good,    ,,    ,,79.6000,Good,6.5400,Good,7.3500,Good,    ,,5.7300,Good,    ,,23.5470,Good,10.6600,Good,    ,,    ,
26-10-2020 10:34:42,-2.00,    ,,    ,,10153.0000,Good,    ,,    ,,80.2000,Good,6.5900,Good,7.3600,Good,    ,,5.7300,Good,    ,,23.5870,Good,10.5300,Good,    ,,    ,
26-10-2020 10:35:09,-1.50,    ,,    ,,10159.0000,Good,    ,,    ,,85.5000,Good,6.9900,Good,7.3800,Good,    ,,5.7300,Good,    ,,23.7790,Good,7.0700,Good,    ,,    ,
26-10-2020 10:35:38,-1.00,    ,,    ,,10208.0000,Good,    ,,    ,,88.2000,Good,7.1700,Good,7.3900,Good,    ,,5.7600,Good,    ,,24.0940,Good,6.1000,Good,    ,,    ,
26-10-2020 10:36:00,0.00,-2.5000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,225.0000,Good,1.0710,Good
26-10-2020 10:36:19,-0.50,    ,,    ,,10221.0000,Good,    ,,    ,,90.9000,Good,7.3200,Good,7.4200,Good,    ,,5.7600,Good,    ,,24.6070,Good,4.0500,Good,    ,,    ,
26-10-2020 10:36:51,-0.20,    ,,    ,,10230.0000,Good,    ,,    ,,91.2000,Good,7.3400,Good,7.4300,Good,    ,,5.7700,Good,    ,,24.6460,Good,3.9700,Good,    ,,    ,
02-11-2020 10:03:35,-2.60,    ,,    ,,16097.0000,Good,    ,,    ,,18.1000,Good,1.4400,Good,7.1300,Good,    ,,9.4200,Good,    ,,24.1360,Good,15.3500,Good,    ,,    ,
02-11-2020 10:04:18,-2.30,    ,,    ,,15235.0000,Good,    ,,    ,,20.3000,Good,1.6300,Good,7.1300,Good,    ,,8.8800,Good,    ,,23.9660,Good,12.2300,Good,    ,,    ,
02-11-2020 10:05:12,-2.00,    ,,    ,,12992.0000,Good,    ,,    ,,32.4000,Good,2.6400,Good,7.1900,Good,    ,,7.4700,Good,    ,,23.4540,Good,7.9400,Good,    ,,    ,
02-11-2020 10:05:43,-1.50,    ,,    ,,11933.0000,Good,    ,,    ,,39.8000,Good,3.2700,Good,7.2300,Good,    ,,6.8200,Good,    ,,23.2130,Good,4.7800,Good,    ,,    ,
02-11-2020 10:06:00,0.00,-2.8000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.9000,Good,    ,,    ,,45.0000,Good,1.4790,Good
02-11-2020 10:06:14,-1.00,    ,,    ,,11628.0000,Good,    ,,    ,,43.5000,Good,3.5700,Good,7.2500,Good,    ,,6.6300,Good,    ,,23.2410,Good,2.1500,Good,    ,,    ,
02-11-2020 10:06:43,-0.50,    ,,    ,,11568.0000,Good,    ,,    ,,44.8000,Good,3.6700,Good,7.2600,Good,    ,,6.5900,Good,    ,,23.4290,Good,2.0800,Good,    ,,    ,
02-11-2020 10:07:21,-0.20,    ,,    ,,11569.0000,Good,    ,,    ,,45.1000,Good,3.6900,Good,7.2600,Good,    ,,6.6000,Good,    ,,23.4600,Good,2.0300,Good,    ,,    ,
09-11-2020 10:33:35,-2.40,    ,,    ,,17561.0000,Good,    ,,    ,,27.8000,Good,2.1600,Good,7.0200,Good,    ,,10.3400,Good,    ,,25.1360,Good,7.5500,Good,    ,,    ,
09-11-2020 10:34:07,-2.10,    ,,    ,,17534.0000,Good,    ,,    ,,28.2000,Good,2.1900,Good,7.0200,Good,    ,,10.3300,Good,    ,,25.1420,Good,7.2100,Good,    ,,    ,
09-11-2020 10:34:22,-2.00,    ,,    ,,17545.0000,Good,    ,,    ,,28.0000,Good,2.1800,Good,7.0300,Good,    ,,10.3300,Good,    ,,25.1450,Good,6.9300,Good,    ,,    ,
09-11-2020 10:34:42,-1.50,    ,,    ,,17099.0000,Good,    ,,    ,,34.5000,Good,2.6900,Good,7.0400,Good,    ,,10.0500,Good,    ,,25.1240,Good,5.9200,Good,    ,,    ,
09-11-2020 10:35:00,0.00,-2.6000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,135.0000,Good,1.8360,Good
09-11-2020 10:35:03,-1.00,    ,,    ,,13704.0000,Good,    ,,    ,,70.1000,Good,5.5900,Good,7.1700,Good,    ,,7.9100,Good,    ,,24.4350,Good,4.3900,Good,    ,,    ,
09-11-2020 10:35:28,-0.50,    ,,    ,,13113.0000,Good,    ,,    ,,80.2000,Good,6.4300,Good,7.2400,Good,    ,,7.5400,Good,    ,,24.2900,Good,4.0700,Good,    ,,    ,
09-11-2020 10:35:48,-0.20,    ,,    ,,13076.0000,Good,    ,,    ,,81.1000,Good,6.5000,Good,7.2700,Good,    ,,7.5200,Good,    ,,24.2920,Good,3.9900,Good,    ,,    ,
16-11-2020 10:17:46,-2.20,    ,,    ,,6211.0000,Good,    ,,    ,,61.2000,Good,5.3800,Good,7.3000,Good,    ,,3.3900,Good,    ,,20.6840,Good,4.2200,Good,    ,,    ,
16-11-2020 10:18:24,-1.90,    ,,    ,,6208.0000,Good,    ,,    ,,61.0000,Good,5.3700,Good,7.2800,Good,    ,,3.3900,Good,    ,,20.6770,Good,4.1500,Good,    ,,    ,
16-11-2020 10:18:46,-1.50,    ,,    ,,6204.0000,Good,    ,,    ,,61.3000,Good,5.3900,Good,7.2700,Good,    ,,3.3900,Good,    ,,20.7140,Good,4.1200,Good,    ,,    ,
16-11-2020 10:19:15,-1.00,    ,,    ,,6209.0000,Good,    ,,    ,,62.1000,Good,5.4300,Good,7.2600,Good,    ,,3.3900,Good,    ,,20.9330,Good,3.8400,Good,    ,,    ,
16-11-2020 10:20:00,0.00,-2.4000,Good,30.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,45.0000,Good,2.7540,Good
16-11-2020 10:20:05,-0.50,    ,,    ,,6196.0000,Good,    ,,    ,,63.3000,Good,5.5100,Good,7.2500,Good,    ,,3.3800,Good,    ,,21.2270,Good,3.6300,Good,    ,,    ,
16-11-2020 10:20:22,-0.20,    ,,    ,,5944.0000,Good,    ,,    ,,63.2000,Good,5.5100,Good,7.2600,Good,    ,,3.2400,Good,    ,,21.1390,Good,3.7500,Good,    ,,    ,
23-11-2020 10:13:43,-2.20,    ,,    ,,6961.0000,Good,    ,,    ,,64.5000,Good,5.2700,Good,7.5200,Good,    ,,3.8200,Good,    ,,24.4190,Good,7.4000,Good,    ,,    ,
23-11-2020 10:13:59,-1.90,    ,,    ,,6955.0000,Good,    ,,    ,,64.1000,Good,5.2300,Good,7.4900,Good,    ,,3.8100,Good,    ,,24.4360,Good,6.2600,Good,    ,,    ,
23-11-2020 10:14:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,67.5000,Good,1.0200,Good
23-11-2020 10:14:14,-1.60,    ,,    ,,6938.0000,Good,    ,,    ,,64.2000,Good,5.2400,Good,7.4500,Good,    ,,3.8000,Good,    ,,24.5280,Good,6.0100,Good,    ,,    ,
23-11-2020 10:14:33,-1.00,    ,,    ,,6906.0000,Good,    ,,    ,,65.6000,Good,5.3400,Good,7.4200,Good,    ,,3.7800,Good,    ,,24.7060,Good,4.4600,Good,    ,,    ,
23-11-2020 10:14:54,-0.50,    ,,    ,,6889.0000,Good,    ,,    ,,69.3000,Good,5.5800,Good,7.3800,Good,    ,,3.7700,Good,    ,,25.2500,Good,3.9500,Good,    ,,    ,
23-11-2020 10:15:09,-0.20,    ,,    ,,6888.0000,Good,    ,,    ,,72.1000,Good,5.7400,Good,7.3700,Good,    ,,3.7700,Good,    ,,25.9060,Good,3.7500,Good,    ,,    ,
30-11-2020 10:54:45,-2.10,    ,,    ,,7532.0000,Good,    ,,    ,,65.7000,Good,5.4000,Good,7.2900,Good,    ,,4.1600,Good,    ,,23.9600,Good,    ,,    ,,    ,
30-11-2020 10:55:48,-1.70,    ,,    ,,7541.0000,Good,    ,,    ,,66.4000,Good,5.4500,Good,7.3000,Good,    ,,4.1600,Good,    ,,24.0180,Good,7.4500,Good,    ,,    ,
30-11-2020 10:56:00,0.00,-2.2000,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,225.0000,Good,3.4680,Good
30-11-2020 10:56:04,-1.30,    ,,    ,,7537.0000,Good,    ,,    ,,66.9000,Good,5.4900,Good,7.3000,Good,    ,,4.1600,Good,    ,,24.0850,Good,6.0700,Good,    ,,    ,
30-11-2020 10:56:17,-1.00,    ,,    ,,7531.0000,Good,    ,,    ,,67.7000,Good,5.5500,Good,7.3100,Good,    ,,4.1500,Good,    ,,24.1650,Good,11.8300,Good,    ,,    ,
30-11-2020 10:56:38,-0.50,    ,,    ,,7539.0000,Good,    ,,    ,,68.0000,Good,5.5800,Good,7.3100,Good,    ,,4.1600,Good,    ,,24.0940,Good,4.2100,Good,    ,,    ,
30-11-2020 10:56:48,-0.20,    ,,    ,,7543.0000,Good,    ,,    ,,67.7000,Good,5.5600,Good,7.3200,Good,    ,,4.1600,Good,    ,,24.0530,Good,4.1400,Good,    ,,    ,
07-12-2020 10:36:08,-2.10,    ,,    ,,8284.0000,Good,    ,,    ,,75.7000,Good,6.1200,Good,7.4300,Good,    ,,4.6000,Good,    ,,24.7870,Good,6.6400,Good,    ,,    ,
07-12-2020 10:36:39,-1.80,    ,,    ,,8284.0000,Good,    ,,    ,,75.5000,Good,6.0900,Good,7.4100,Good,    ,,4.6000,Good,    ,,24.8380,Good,5.0400,Good,    ,,    ,
07-12-2020 10:37:00,0.00,-3.0000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,2.6520,Good
07-12-2020 10:37:01,-1.50,    ,,    ,,8288.0000,Good,    ,,    ,,75.4000,Good,6.0800,Good,7.4000,Good,    ,,4.6000,Good,    ,,24.9050,Good,4.7500,Good,    ,,    ,
07-12-2020 10:37:15,-1.00,    ,,    ,,8295.0000,Good,    ,,    ,,75.2000,Good,6.0500,Good,7.4000,Good,    ,,4.6000,Good,    ,,25.0540,Good,4.2900,Good,    ,,    ,
07-12-2020 10:37:33,-0.50,    ,,    ,,8301.0000,Good,    ,,    ,,76.0000,Good,6.0900,Good,7.4000,Good,    ,,4.6100,Good,    ,,25.2710,Good,4.2000,Good,    ,,    ,
07-12-2020 10:37:54,-0.20,    ,,    ,,8280.0000,Good,    ,,    ,,81.6000,Good,6.4500,Good,7.3900,Good,    ,,4.5900,Good,    ,,25.9930,Good,4.6900,Good,    ,,    ,
14-12-2020 10:45:23,-1.80,    ,,    ,,14757.0000,Good,    ,,    ,,56.1000,Good,4.3000,Good,7.1300,Good,    ,,8.5500,Good,    ,,26.4870,Good,8.8600,Good,    ,,    ,
14-12-2020 10:46:15,-1.50,    ,,    ,,14728.0000,Good,    ,,    ,,56.8000,Good,4.3500,Good,7.1400,Good,    ,,8.5300,Good,    ,,26.5540,Good,7.0100,Good,    ,,    ,
14-12-2020 10:46:39,-1.00,    ,,    ,,14623.0000,Good,    ,,    ,,62.2000,Good,4.7500,Good,7.1500,Good,    ,,8.4600,Good,    ,,26.7190,Good,5.4500,Good,    ,,    ,
14-12-2020 10:47:00,0.00,-2.0000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,225.0000,Good,2.6520,Good
14-12-2020 10:47:18,-0.50,    ,,    ,,14551.0000,Good,    ,,    ,,65.6000,Good,5.0000,Good,7.1600,Good,    ,,8.4200,Good,    ,,26.8510,Good,4.8700,Good,    ,,    ,
14-12-2020 10:47:40,-0.20,    ,,    ,,14534.0000,Good,    ,,    ,,65.4000,Good,4.9900,Good,7.1700,Good,    ,,8.4100,Good,    ,,26.8540,Good,5.4200,Good,    ,,    ,
21-12-2020 10:18:37,-1.90,    ,,    ,,13968.0000,Good,    ,,    ,,75.2000,Good,5.8200,Good,7.1800,Good,    ,,8.0600,Good,    ,,26.0710,Good,17.9100,Good,    ,,    ,
21-12-2020 10:19:08,-1.60,    ,,    ,,13973.0000,Good,    ,,    ,,76.1000,Good,5.8900,Good,7.1700,Good,    ,,8.0600,Good,    ,,26.0670,Good,13.4900,Good,    ,,    ,
21-12-2020 10:19:44,-1.50,    ,,    ,,13841.0000,Good,    ,,    ,,77.9000,Good,6.0300,Good,7.1700,Good,    ,,7.9800,Good,    ,,26.1480,Good,9.0400,Good,    ,,    ,
21-12-2020 10:20:00,0.00,-2.1000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,45.0000,Good,1.5300,Good
21-12-2020 10:20:03,-1.00,    ,,    ,,13538.0000,Good,    ,,    ,,79.9000,Good,6.1600,Good,7.1800,Good,    ,,7.7900,Good,    ,,26.4330,Good,6.7100,Good,    ,,    ,
21-12-2020 10:20:31,-0.50,    ,,    ,,13453.0000,Good,    ,,    ,,82.0000,Good,6.2900,Good,7.2000,Good,    ,,7.7300,Good,    ,,26.6950,Good,6.1400,Good,    ,,    ,
21-12-2020 10:20:50,-0.20,    ,,    ,,13466.0000,Good,    ,,    ,,83.1000,Good,6.3700,Good,7.2100,Good,    ,,7.7400,Good,    ,,26.7450,Good,6.5000,Good,    ,,    ,
29-12-2020 10:21:32,-2.40,    ,,    ,,18534.0000,Good,    ,,    ,,104.2000,Good,7.8200,Good,7.1200,Good,    ,,10.9500,Good,    ,,26.9570,Good,34.5000,Good,    ,,    ,
29-12-2020 10:22:04,-2.10,    ,,    ,,18455.0000,Good,    ,,    ,,107.7000,Good,8.0800,Good,7.1200,Good,    ,,10.8900,Good,    ,,26.9700,Good,24.3200,Good,    ,,    ,
29-12-2020 10:22:23,-2.00,    ,,    ,,18280.0000,Good,    ,,    ,,113.2000,Good,8.5000,Good,7.1200,Good,    ,,10.7800,Good,    ,,26.9670,Good,19.6400,Good,    ,,    ,
29-12-2020 10:23:02,-1.50,    ,,    ,,17730.0000,Good,    ,,    ,,110.5000,Good,8.3100,Good,7.1300,Good,    ,,10.4300,Good,    ,,26.9390,Good,15.1000,Good,    ,,    ,
29-12-2020 10:23:33,-1.00,    ,,    ,,16944.0000,Good,    ,,    ,,77.3000,Good,5.8500,Good,7.1300,Good,    ,,9.9300,Good,    ,,26.7890,Good,10.7300,Good,    ,,    ,
29-12-2020 10:24:00,0.00,-2.6000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,45.0000,Good,1.3770,Good
29-12-2020 10:24:14,-0.50,    ,,    ,,16827.0000,Good,    ,,    ,,82.0000,Good,6.1700,Good,7.1600,Good,    ,,9.8500,Good,    ,,27.1200,Good,9.9500,Good,    ,,    ,
29-12-2020 10:24:46,-0.20,    ,,    ,,16773.0000,Good,    ,,    ,,82.6000,Good,6.1900,Good,7.1700,Good,    ,,9.8100,Good,    ,,27.3520,Good,9.5500,Good,    ,,    ,
04-01-2021 10:36:01,-2.40,    ,,    ,,21469.0000,Good,    ,,    ,,59.3000,Good,4.4500,Good,7.1700,Good,    ,,12.8600,Good,    ,,26.3170,Good,20.4700,Good,    ,,    ,
04-01-2021 10:36:30,-2.10,    ,,    ,,21243.0000,Good,    ,,    ,,61.0000,Good,4.5800,Good,7.1600,Good,    ,,12.7100,Good,    ,,26.2890,Good,17.0400,Good,    ,,    ,
04-01-2021 10:37:10,-2.00,    ,,    ,,21083.0000,Good,    ,,    ,,60.9000,Good,4.5800,Good,7.1600,Good,    ,,12.6000,Good,    ,,26.2910,Good,17.3500,Good,    ,,    ,
04-01-2021 10:37:44,-1.50,    ,,    ,,20567.0000,Good,    ,,    ,,68.1000,Good,5.1300,Good,7.1900,Good,    ,,12.2700,Good,    ,,26.2980,Good,10.7800,Good,    ,,    ,
04-01-2021 10:38:23,-1.00,    ,,    ,,20417.0000,Good,    ,,    ,,72.4000,Good,5.4400,Good,7.2100,Good,    ,,12.1700,Good,    ,,26.4500,Good,9.4900,Good,    ,,    ,
04-01-2021 10:39:00,0.00,-2.6000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,45.0000,Good,2.0400,Good
04-01-2021 10:39:02,-0.50,    ,,    ,,20278.0000,Good,    ,,    ,,76.7000,Good,5.7300,Good,7.2300,Good,    ,,12.0700,Good,    ,,26.8140,Good,8.6200,Good,    ,,    ,
04-01-2021 10:39:24,-0.20,    ,,    ,,20235.0000,Good,    ,,    ,,77.4000,Good,5.7600,Good,7.2300,Good,    ,,12.0400,Good,    ,,27.0760,Good,7.9300,Good,    ,,    ,
11-01-2021 10:21:45,-2.30,    ,,    ,,25421.0000,Good,    ,,    ,,57.7000,Good,4.2000,Good,7.0000,Good,    ,,15.4500,Good,    ,,27.2200,Good,15.0600,Good,    ,,    ,
11-01-2021 10:21:59,-2.00,    ,,    ,,25316.0000,Good,    ,,    ,,57.5000,Good,4.1900,Good,7.0100,Good,    ,,15.3800,Good,    ,,27.1830,Good,12.0500,Good,    ,,    ,
11-01-2021 10:22:00,0.00,-2.5000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,90.0000,Good,1.4790,Good
11-01-2021 10:22:23,-1.50,    ,,    ,,25165.0000,Good,    ,,    ,,60.1000,Good,4.3700,Good,7.0200,Good,    ,,15.2800,Good,    ,,27.3070,Good,11.2000,Good,    ,,    ,
11-01-2021 10:22:34,-1.00,    ,,    ,,25079.0000,Good,    ,,    ,,71.0000,Good,5.1500,Good,7.0500,Good,    ,,15.2200,Good,    ,,27.4910,Good,9.5300,Good,    ,,    ,
11-01-2021 10:22:48,-0.50,    ,,    ,,25067.0000,Good,    ,,    ,,75.4000,Good,5.4400,Good,7.0800,Good,    ,,15.2000,Good,    ,,27.8570,Good,8.2500,Good,    ,,    ,
11-01-2021 10:23:03,-0.20,    ,,    ,,25071.0000,Good,    ,,    ,,79.5000,Good,5.7100,Good,7.1000,Good,    ,,15.2000,Good,    ,,28.1200,Good,8.2600,Good,    ,,    ,
18-01-2021 10:10:43,-2.60,    ,,    ,,29293.0000,Good,    ,,    ,,68.0000,Good,4.9300,Good,7.3300,Good,    ,,18.0600,Good,    ,,26.6010,Good,15.3300,Good,    ,,    ,
18-01-2021 10:11:03,-2.30,    ,,    ,,29211.0000,Good,    ,,    ,,67.1000,Good,4.8700,Good,7.3300,Good,    ,,18.0100,Good,    ,,26.5970,Good,18.5600,Good,    ,,    ,
18-01-2021 10:11:17,-2.00,    ,,    ,,28686.0000,Good,    ,,    ,,71.3000,Good,5.1800,Good,7.3500,Good,    ,,17.6500,Good,    ,,26.5330,Good,11.9500,Good,    ,,    ,
18-01-2021 10:11:30,-1.50,    ,,    ,,26848.0000,Good,    ,,    ,,81.7000,Good,6.0200,Good,7.4200,Good,    ,,16.4200,Good,    ,,26.1890,Good,8.5900,Good,    ,,    ,
18-01-2021 10:12:00,0.00,-2.8000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,45.0000,Good,2.5500,Good
18-01-2021 10:12:09,-1.00,    ,,    ,,26488.0000,Good,    ,,    ,,85.9000,Good,6.3500,Good,7.4400,Good,    ,,16.1800,Good,    ,,26.0700,Good,8.3700,Good,    ,,    ,
18-01-2021 10:12:26,-0.50,    ,,    ,,26433.0000,Good,    ,,    ,,87.3000,Good,6.4600,Good,7.4400,Good,    ,,16.1500,Good,    ,,26.0430,Good,7.9000,Good,    ,,    ,
18-01-2021 10:12:40,-0.20,    ,,    ,,26436.0000,Good,    ,,    ,,87.5000,Good,6.4800,Good,7.4400,Good,    ,,16.1500,Good,    ,,26.0540,Good,8.0400,Good,    ,,    ,
25-01-2021 10:17:48,-2.90,    ,,    ,,31407.0000,Good,    ,,    ,,105.5000,Good,7.4500,Good,7.4900,Good,    ,,19.4800,Good,    ,,27.6850,Good,25.7500,Good,    ,,    ,
25-01-2021 10:18:00,0.00,-3.0000,Good,20.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,202.5000,Good,0.2550,Good
25-01-2021 10:18:02,-2.50,    ,,    ,,31391.0000,Good,    ,,    ,,105.2000,Good,7.4300,Good,7.4800,Good,    ,,19.4700,Good,    ,,27.6920,Good,15.8400,Good,    ,,    ,
25-01-2021 10:18:10,-2.00,    ,,    ,,31362.0000,Good,    ,,    ,,104.8000,Good,7.4000,Good,7.4700,Good,    ,,19.4500,Good,    ,,27.6970,Good,12.9700,Good,    ,,    ,
25-01-2021 10:18:30,-1.50,    ,,    ,,31233.0000,Good,    ,,    ,,100.9000,Good,7.1300,Good,7.4700,Good,    ,,19.3600,Good,    ,,27.6540,Good,8.6700,Good,    ,,    ,
25-01-2021 10:18:42,-1.00,    ,,    ,,30952.0000,Good,    ,,    ,,96.7000,Good,6.8400,Good,7.4800,Good,    ,,19.1700,Good,    ,,27.6790,Good,7.7500,Good,    ,,    ,
25-01-2021 10:19:02,-0.50,    ,,    ,,30752.0000,Good,    ,,    ,,92.5000,Good,6.5200,Good,7.4700,Good,    ,,19.0300,Good,    ,,27.8940,Good,6.1100,Good,    ,,    ,
25-01-2021 10:19:12,-0.20,    ,,    ,,30795.0000,Good,    ,,    ,,92.4000,Good,6.5100,Good,7.4700,Good,    ,,19.0600,Good,    ,,27.9050,Good,6.1400,Good,    ,,    ,
01-02-2021 09:57:24,-2.20,    ,,    ,,30279.0000,Good,    ,,    ,,61.8000,Good,4.4900,Good,7.2500,Good,    ,,18.7400,Good,    ,,26.3000,Good,    ,,    ,,    ,
01-02-2021 09:57:42,-1.90,    ,,    ,,30188.0000,Good,    ,,    ,,62.7000,Good,4.5500,Good,7.2500,Good,    ,,18.6800,Good,    ,,26.2890,Good,14.8800,Good,    ,,    ,
01-02-2021 09:58:22,-1.50,    ,,    ,,29907.0000,Good,    ,,    ,,68.6000,Good,4.9900,Good,7.2800,Good,    ,,18.4900,Good,    ,,26.3400,Good,9.8100,Good,    ,,    ,
01-02-2021 09:58:43,-1.00,    ,,    ,,29786.0000,Good,    ,,    ,,72.0000,Good,5.2300,Good,7.3000,Good,    ,,18.4000,Good,    ,,26.4080,Good,7.5700,Good,    ,,    ,
01-02-2021 09:59:00,0.00,-2.4000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,90.0000,Good,0.4080,Good
01-02-2021 09:59:06,-0.50,    ,,    ,,29709.0000,Good,    ,,    ,,76.0000,Good,5.5000,Good,7.3200,Good,    ,,18.3500,Good,    ,,26.6250,Good,6.6100,Good,    ,,    ,
01-02-2021 09:59:23,-0.20,    ,,    ,,29695.0000,Good,    ,,    ,,78.1000,Good,5.6300,Good,7.3300,Good,    ,,18.3300,Good,    ,,26.8520,Good,6.3800,Good,    ,,    ,
08-02-2021 10:22:23,-2.70,    ,,    ,,34617.0000,Good,    ,,    ,,68.5000,Good,5.2300,Good,7.3300,Good,    ,,21.7900,Good,    ,,22.5090,Good,10.4900,Good,    ,,    ,
08-02-2021 10:22:50,-2.40,    ,,    ,,34070.0000,Good,    ,,    ,,72.0000,Good,5.5100,Good,7.3300,Good,    ,,21.4100,Good,    ,,22.4740,Good,8.4700,Good,    ,,    ,
08-02-2021 10:23:05,-2.00,    ,,    ,,33654.0000,Good,    ,,    ,,73.9000,Good,5.6700,Good,7.3400,Good,    ,,21.1200,Good,    ,,22.4230,Good,6.8300,Good,    ,,    ,
08-02-2021 10:23:24,-1.50,    ,,    ,,32972.0000,Good,    ,,    ,,81.3000,Good,6.2700,Good,7.3400,Good,    ,,20.6500,Good,    ,,22.3460,Good,5.0500,Good,    ,,    ,
08-02-2021 10:23:40,-1.00,    ,,    ,,32026.0000,Good,    ,,    ,,89.0000,Good,6.8800,Good,7.3400,Good,    ,,20.0000,Good,    ,,22.4230,Good,4.4300,Good,    ,,    ,
08-02-2021 10:24:00,0.00,-2.9000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,315.0000,Good,1.1730,Good
08-02-2021 10:24:09,-0.50,    ,,    ,,31690.0000,Good,    ,,    ,,95.6000,Good,7.3500,Good,7.3600,Good,    ,,19.7600,Good,    ,,22.7620,Good,3.6000,Good,    ,,    ,
08-02-2021 10:24:34,-0.20,    ,,    ,,31538.0000,Good,    ,,    ,,96.9000,Good,7.8800,Good,7.3800,Good,    ,,19.6600,Good,    ,,22.8460,Good,3.4100,Good,    ,,    ,
15-02-2021 10:21:25,-2.30,    ,,    ,,32251.0000,Good,    ,,    ,,110.8000,Good,8.0700,Good,7.3000,Good,    ,,20.1000,Good,    ,,25.6550,Good,12.3900,Good,    ,,    ,
15-02-2021 10:22:19,-2.00,    ,,    ,,32145.0000,Good,    ,,    ,,112.6000,Good,8.2000,Good,7.3000,Good,    ,,20.0300,Good,    ,,25.6630,Good,9.1400,Good,    ,,    ,
