Date,Depth,Bottom Depth (m),QC,Chlorophyll-a (\mug/L),QC,Chlorophyll-c (\mug/L),QC,Chlorophyll sample volume ((mL)),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Phaeophytin a (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
12-08-2019 09:49:49,-1.90,    ,,    ,,    ,,    ,,    ,,18188.0000,Good,86.1000,Good,8.3600,Good,7.9400,Good,    ,,10.8000,Good,    ,,13.6360,Good,4.1600,Good,    ,,    ,
19-08-2019 09:39:40,-0.20,    ,,    ,,    ,,    ,,    ,,11427.0000,Good,90.3000,Good,9.3000,Good,7.7400,Good,    ,,6.5300,Good,    ,,12.2290,Good,11.5800,Good,    ,,    ,
19-08-2019 09:40:00,0.00,-1.8000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,157.5000,Good,1.0200,Good
19-08-2019 09:40:32,-0.50,    ,,    ,,    ,,    ,,    ,,11426.0000,Good,90.2000,Good,9.2800,Good,7.7400,Good,    ,,6.5300,Good,    ,,12.2170,Good,11.1900,Good,    ,,    ,
19-08-2019 09:41:16,-1.00,    ,,    ,,    ,,    ,,    ,,11426.0000,Good,90.2000,Good,9.2800,Good,7.7700,Good,    ,,6.5300,Good,    ,,12.2210,Good,11.0200,Good,    ,,    ,
19-08-2019 09:42:04,-1.30,    ,,    ,,    ,,    ,,    ,,11422.0000,Good,90.1000,Good,9.2700,Good,7.7900,Good,    ,,6.5300,Good,    ,,12.2270,Good,12.2000,Good,    ,,    ,
19-08-2019 09:42:41,-1.60,    ,,    ,,    ,,    ,,    ,,11422.0000,Good,90.1000,Good,9.2700,Good,7.7800,Good,    ,,6.5300,Good,    ,,12.2250,Good,12.5400,Good,    ,,    ,
26-08-2019 09:53:15,-0.20,    ,,    ,,    ,,    ,,    ,,9683.0000,Good,86.9000,Good,8.8300,Good,7.7000,Good,    ,,5.4700,Good,    ,,13.1030,Good,7.4000,Good,    ,,    ,
26-08-2019 09:54:00,0.00,-2.1000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,0.0000,Good,1.5300,Good
26-08-2019 09:54:16,-0.50,    ,,    ,,    ,,    ,,    ,,9690.0000,Good,86.7000,Good,8.8100,Good,7.7000,Good,    ,,5.4800,Good,    ,,13.0630,Good,6.5400,Good,    ,,    ,
26-08-2019 09:54:38,-1.00,    ,,    ,,    ,,    ,,    ,,9696.0000,Good,86.7000,Good,8.8100,Good,7.7000,Good,    ,,5.4800,Good,    ,,13.0620,Good,6.8100,Good,    ,,    ,
26-08-2019 09:55:16,-1.50,    ,,    ,,    ,,    ,,    ,,9697.0000,Good,86.7000,Good,8.8100,Good,7.7100,Good,    ,,5.4800,Good,    ,,13.0680,Good,6.9800,Good,    ,,    ,
26-08-2019 09:56:23,-1.60,    ,,    ,,    ,,    ,,    ,,9698.0000,Good,86.7000,Good,8.8100,Good,7.7100,Good,    ,,5.4800,Good,    ,,13.0770,Good,6.8500,Good,    ,,    ,
26-08-2019 09:56:43,-1.90,    ,,    ,,    ,,    ,,    ,,9698.0000,Good,86.6000,Good,8.8100,Good,7.7100,Good,    ,,5.4800,Good,    ,,13.0750,Good,6.6000,Good,    ,,    ,
02-09-2019 09:43:25,-0.20,    ,,    ,,    ,,    ,,    ,,6041.0000,Good,86.9000,Good,8.6500,Good,7.5200,Good,    ,,3.3000,Good,    ,,14.6650,Good,24.5800,Good,    ,,    ,
02-09-2019 09:44:00,0.00,-2.3000,Good,    ,,    ,,    ,,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,315.0000,Good,1.5300,Good
02-09-2019 09:44:06,-0.50,    ,,    ,,    ,,    ,,    ,,6040.0000,Good,86.9000,Good,8.6400,Good,7.5200,Good,    ,,3.3000,Good,    ,,14.6670,Good,23.1800,Good,    ,,    ,
02-09-2019 09:44:34,-0.90,    ,,    ,,    ,,    ,,    ,,6041.0000,Good,86.8000,Good,8.6400,Good,7.5100,Good,    ,,3.3000,Good,    ,,14.6610,Good,24.4600,Good,    ,,    ,
02-09-2019 09:45:19,-1.60,    ,,    ,,    ,,    ,,    ,,6039.0000,Good,86.7000,Good,8.6300,Good,7.5200,Good,    ,,3.3000,Good,    ,,14.6630,Good,25.0100,Good,    ,,    ,
02-09-2019 09:47:40,-1.80,    ,,    ,,    ,,    ,,    ,,6037.0000,Good,86.7000,Good,8.6300,Good,7.5200,Good,    ,,3.3000,Good,    ,,14.6690,Good,28.8900,Good,    ,,    ,
02-09-2019 09:48:06,-2.10,    ,,    ,,    ,,    ,,    ,,6039.0000,Good,86.7000,Good,8.6300,Good,7.5200,Good,    ,,3.3000,Good,    ,,14.6660,Good,25.3300,Good,    ,,    ,
09-09-2019 09:29:29,-0.20,    ,,    ,,    ,,    ,,    ,,8939.0000,Good,85.4000,Good,8.3700,Good,7.6900,Good,    ,,5.0200,Good,    ,,14.9280,Good,9.6100,Good,    ,,    ,
09-09-2019 09:30:00,0.00,-1.8000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,0.0000,Good,1.5300,Good
09-09-2019 09:30:36,-0.50,    ,,    ,,    ,,    ,,    ,,8939.0000,Good,85.2000,Good,8.3400,Good,7.6900,Good,    ,,5.0200,Good,    ,,14.9130,Good,9.1000,Good,    ,,    ,
09-09-2019 09:31:02,-1.00,    ,,    ,,    ,,    ,,    ,,8939.0000,Good,85.1000,Good,8.3400,Good,7.6900,Good,    ,,5.0200,Good,    ,,14.9180,Good,9.1500,Good,    ,,    ,
09-09-2019 09:33:38,-1.30,    ,,    ,,    ,,    ,,    ,,8939.0000,Good,85.1000,Good,8.3300,Good,7.7000,Good,    ,,5.0200,Good,    ,,14.9190,Good,9.2100,Good,    ,,    ,
09-09-2019 09:34:08,-1.60,    ,,    ,,    ,,    ,,    ,,8940.0000,Good,85.0000,Good,8.3200,Good,7.7000,Good,    ,,5.0200,Good,    ,,14.9120,Good,9.2600,Good,    ,,    ,
16-09-2019 09:41:42,-0.20,    ,,    ,,    ,,    ,,    ,,9125.0000,Good,75.1000,Good,6.7300,Good,7.5800,Good,    ,,5.1300,Good,    ,,19.2610,Good,6.1500,Good,    ,,    ,
16-09-2019 09:42:00,0.00,-1.8000,Good,    ,,    ,,    ,,20.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,1.5300,Good
16-09-2019 09:42:32,-0.50,    ,,    ,,    ,,    ,,    ,,9121.0000,Good,75.1000,Good,6.7200,Good,7.5800,Good,    ,,5.1300,Good,    ,,19.2810,Good,6.3300,Good,    ,,    ,
16-09-2019 09:43:30,-1.00,    ,,    ,,    ,,    ,,    ,,9127.0000,Good,74.8000,Good,6.7000,Good,7.5800,Good,    ,,5.1300,Good,    ,,19.2370,Good,6.4300,Good,    ,,    ,
16-09-2019 09:44:09,-1.50,    ,,    ,,    ,,    ,,    ,,9136.0000,Good,74.6000,Good,6.7000,Good,7.5800,Good,    ,,5.1300,Good,    ,,19.1490,Good,6.4300,Good,    ,,    ,
16-09-2019 09:44:46,-1.30,    ,,    ,,    ,,    ,,    ,,9135.0000,Good,74.7000,Good,6.7000,Good,7.5800,Good,    ,,5.1300,Good,    ,,19.1610,Good,6.8200,Good,    ,,    ,
16-09-2019 09:45:36,-1.60,    ,,    ,,    ,,    ,,    ,,9136.0000,Good,74.5000,Good,6.6900,Good,7.5800,Good,    ,,5.1300,Good,    ,,19.1480,Good,6.3500,Good,    ,,    ,
23-09-2019 09:26:44,-0.20,    ,,    ,,    ,,    ,,    ,,7933.0000,Good,84.6000,Good,8.1000,Good,7.7500,Good,    ,,4.4200,Good,    ,,16.1690,Good,5.0000,Good,    ,,    ,
23-09-2019 09:27:00,0.00,-1.5000,Good,    ,,    ,,    ,,15.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,45.0000,Good,1.2750,Good
23-09-2019 09:27:19,-0.50,    ,,    ,,    ,,    ,,    ,,7966.0000,Good,83.9000,Good,8.0600,Good,7.6900,Good,    ,,4.4400,Good,    ,,16.0010,Good,5.2400,Good,    ,,    ,
23-09-2019 09:27:47,-1.00,    ,,    ,,    ,,    ,,    ,,7988.0000,Good,83.4000,Good,8.0300,Good,7.6800,Good,    ,,4.4500,Good,    ,,15.9060,Good,5.5400,Good,    ,,    ,
23-09-2019 09:29:33,-1.30,    ,,    ,,    ,,    ,,    ,,7991.0000,Good,83.2000,Good,8.0100,Good,7.6300,Good,    ,,4.4500,Good,    ,,15.9100,Good,5.7800,Good,    ,,    ,
01-10-2019 09:41:00,0.00,-1.7000,Good,    ,,    ,,    ,,65.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,0.0000,Good,0.7650,Good
01-10-2019 09:41:20,-0.20,    ,,    ,,    ,,    ,,    ,,8948.0000,Good,72.1000,Good,6.2500,Good,7.4500,Good,    ,,5.0100,Good,    ,,20.9030,Good,6.0200,Good,    ,,    ,
01-10-2019 09:41:50,-0.50,    ,,    ,,    ,,    ,,    ,,8955.0000,Good,71.9000,Good,6.2400,Good,7.4500,Good,    ,,5.0200,Good,    ,,20.8800,Good,6.1000,Good,    ,,    ,
01-10-2019 09:42:22,-1.00,    ,,    ,,    ,,    ,,    ,,8961.0000,Good,71.6000,Good,6.2100,Good,7.4500,Good,    ,,5.0200,Good,    ,,20.8540,Good,6.3000,Good,    ,,    ,
01-10-2019 09:43:18,-1.20,    ,,    ,,    ,,    ,,    ,,8959.0000,Good,71.5000,Good,6.2100,Good,7.4500,Good,    ,,5.0200,Good,    ,,20.8550,Good,6.3100,Good,    ,,    ,
01-10-2019 09:43:52,-1.50,    ,,    ,,    ,,    ,,    ,,8954.0000,Good,71.5000,Good,6.2000,Good,7.4400,Good,    ,,5.0200,Good,    ,,20.8750,Good,6.2700,Good,    ,,    ,
07-10-2019 09:35:44,-0.20,    ,,    ,,    ,,    ,,    ,,9346.0000,Good,87.0000,Good,7.8000,Good,7.5800,Good,    ,,5.2600,Good,    ,,19.1510,Good,5.3800,Good,    ,,    ,
07-10-2019 09:36:00,0.00,-1.7000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,90.0000,Good,1.2750,Good
07-10-2019 09:36:33,-0.50,    ,,    ,,    ,,    ,,    ,,9347.0000,Good,86.7000,Good,7.7800,Good,7.5700,Good,    ,,5.2600,Good,    ,,19.1280,Good,5.4000,Good,    ,,    ,
07-10-2019 09:37:07,-1.00,    ,,    ,,    ,,    ,,    ,,9343.0000,Good,86.5000,Good,7.7600,Good,7.5700,Good,    ,,5.2600,Good,    ,,19.0970,Good,5.5200,Good,    ,,    ,
07-10-2019 09:37:54,-1.20,    ,,    ,,    ,,    ,,    ,,9342.0000,Good,86.4000,Good,7.7500,Good,7.5700,Good,    ,,5.2600,Good,    ,,19.1000,Good,5.5500,Good,    ,,    ,
07-10-2019 09:38:15,-1.50,    ,,    ,,    ,,    ,,    ,,9340.0000,Good,86.5000,Good,7.7600,Good,7.5700,Good,    ,,5.2600,Good,    ,,19.1190,Good,5.4400,Good,    ,,    ,
14-10-2019 09:18:00,0.00,-1.8000,Good,    ,,    ,,    ,,60.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.4000,Good,    ,,    ,,180.0000,Good,1.5300,Good
14-10-2019 09:18:31,-0.20,    ,,    ,,    ,,    ,,    ,,8780.0000,Good,64.7000,Good,5.6500,Good,7.6000,Good,    ,,4.9100,Good,    ,,20.6430,Good,4.0400,Good,    ,,    ,
14-10-2019 09:18:54,-0.50,    ,,    ,,    ,,    ,,    ,,8758.0000,Good,63.8000,Good,5.6000,Good,7.5600,Good,    ,,4.9000,Good,    ,,20.2850,Good,4.6900,Good,    ,,    ,
14-10-2019 09:19:46,-1.00,    ,,    ,,    ,,    ,,    ,,8767.0000,Good,63.2000,Good,5.5600,Good,7.5000,Good,    ,,4.9100,Good,    ,,20.1980,Good,4.6200,Good,    ,,    ,
14-10-2019 09:20:38,-1.30,    ,,    ,,    ,,    ,,    ,,8769.0000,Good,61.9000,Good,5.4500,Good,7.4700,Good,    ,,4.9100,Good,    ,,20.1490,Good,4.6900,Good,    ,,    ,
14-10-2019 09:21:03,-1.60,    ,,    ,,    ,,    ,,    ,,8771.0000,Good,61.7000,Good,5.4300,Good,7.4500,Good,    ,,4.9100,Good,    ,,20.1420,Good,5.1700,Good,    ,,    ,
21-10-2019 09:24:58,-0.20,    ,,    ,,    ,,    ,,    ,,8855.0000,Good,67.5000,Good,5.7200,Good,7.4400,Good,    ,,4.9500,Good,    ,,22.1370,Good,4.1500,Good,    ,,    ,
21-10-2019 09:25:25,-0.50,    ,,    ,,    ,,    ,,    ,,8871.0000,Good,66.8000,Good,5.6800,Good,7.4200,Good,    ,,4.9600,Good,    ,,21.9820,Good,3.9300,Good,    ,,    ,
21-10-2019 09:26:12,-1.00,    ,,    ,,    ,,    ,,    ,,8865.0000,Good,65.6000,Good,5.6000,Good,7.4100,Good,    ,,4.9600,Good,    ,,21.8260,Good,4.3500,Good,    ,,    ,
21-10-2019 09:27:41,-1.40,    ,,    ,,    ,,    ,,    ,,8865.0000,Good,65.3000,Good,5.5700,Good,7.4000,Good,    ,,4.9600,Good,    ,,21.8130,Good,4.2000,Good,    ,,    ,
21-10-2019 09:28:11,-1.70,    ,,    ,,    ,,    ,,    ,,8865.0000,Good,65.2000,Good,5.5600,Good,7.4000,Good,    ,,4.9600,Good,    ,,21.8030,Good,4.1500,Good,    ,,    ,
28-10-2019 09:20:18,-0.20,    ,,    ,,    ,,    ,,    ,,9058.0000,Good,59.2000,Good,4.9400,Good,7.3800,Good,    ,,5.0700,Good,    ,,22.8990,Good,4.5700,Good,    ,,    ,
28-10-2019 09:21:00,0.00,-1.6000,Good,    ,,    ,,    ,,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,225.0000,Good,1.0200,Good
28-10-2019 09:21:07,-0.50,    ,,    ,,    ,,    ,,    ,,9058.0000,Good,59.7000,Good,4.9900,Good,7.3700,Good,    ,,5.0700,Good,    ,,22.8900,Good,4.3300,Good,    ,,    ,
28-10-2019 09:21:50,-1.00,    ,,    ,,    ,,    ,,    ,,9060.0000,Good,58.8000,Good,4.9100,Good,7.3500,Good,    ,,5.0700,Good,    ,,22.8830,Good,4.8100,Good,    ,,    ,
28-10-2019 09:22:41,-1.10,    ,,    ,,    ,,    ,,    ,,9063.0000,Good,59.1000,Good,4.9300,Good,7.3500,Good,    ,,5.0700,Good,    ,,22.9590,Good,4.4300,Good,    ,,    ,
28-10-2019 09:23:01,-1.40,    ,,    ,,    ,,    ,,    ,,9063.0000,Good,58.7000,Good,4.9000,Good,7.3500,Good,    ,,5.0700,Good,    ,,22.9150,Good,4.8700,Good,    ,,    ,
04-11-2019 09:39:59,-0.20,    ,,    ,,    ,,    ,,    ,,8896.0000,Good,75.5000,Good,6.5400,Good,7.5200,Good,    ,,4.9800,Good,    ,,20.9840,Good,2.9500,Good,    ,,    ,
04-11-2019 09:40:00,0.00,-1.9000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,    ,,0.0000,Good
04-11-2019 09:40:34,-0.50,    ,,    ,,    ,,    ,,    ,,8897.0000,Good,71.8000,Good,6.2400,Good,7.4500,Good,    ,,4.9800,Good,    ,,20.7790,Good,3.0900,Good,    ,,    ,
04-11-2019 09:40:56,-1.00,    ,,    ,,    ,,    ,,    ,,8908.0000,Good,71.1000,Good,6.2200,Good,7.4300,Good,    ,,4.9900,Good,    ,,20.4910,Good,3.3900,Good,    ,,    ,
04-11-2019 09:42:05,-1.40,    ,,    ,,    ,,    ,,    ,,8896.0000,Good,71.0000,Good,6.2100,Good,7.4400,Good,    ,,4.9900,Good,    ,,20.4240,Good,3.2600,Good,    ,,    ,
04-11-2019 09:42:24,-1.70,    ,,    ,,    ,,    ,,    ,,8893.0000,Good,71.1000,Good,6.2200,Good,7.4400,Good,    ,,4.9800,Good,    ,,20.5100,Good,3.2200,Good,    ,,    ,
11-11-2019 09:26:31,-0.20,    ,,    ,,    ,,    ,,    ,,8211.0000,Good,60.1000,Good,4.8400,Good,7.4000,Good,    ,,4.5500,Good,    ,,24.9790,Good,2.3000,Good,    ,,    ,
11-11-2019 09:27:00,0.00,-1.8000,Good,    ,,    ,,    ,,5.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,45.0000,Good,1.2750,Good
11-11-2019 09:27:02,-0.50,    ,,    ,,    ,,    ,,    ,,8236.0000,Good,57.0000,Good,4.6300,Good,7.3400,Good,    ,,4.5700,Good,    ,,24.5700,Good,2.9000,Good,    ,,    ,
11-11-2019 09:27:19,-1.00,    ,,    ,,    ,,    ,,    ,,8252.0000,Good,55.3000,Good,4.5000,Good,7.3200,Good,    ,,4.5800,Good,    ,,24.4240,Good,2.9000,Good,    ,,    ,
11-11-2019 09:28:02,-1.30,    ,,    ,,    ,,    ,,    ,,8244.0000,Good,54.8000,Good,4.4700,Good,7.3000,Good,    ,,4.5800,Good,    ,,24.2400,Good,3.4600,Good,    ,,    ,
11-11-2019 09:28:19,-1.60,    ,,    ,,    ,,    ,,    ,,8245.0000,Good,54.6000,Good,4.4600,Good,7.3000,Good,    ,,4.5800,Good,    ,,24.2260,Good,4.9100,Good,    ,,    ,
18-11-2019 09:28:00,0.00,-1.8000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,180.0000,Good,1.2750,Good
18-11-2019 09:28:12,-0.20,    ,,    ,,    ,,    ,,    ,,8505.0000,Good,49.1000,Good,3.8000,Good,7.5300,Good,    ,,4.7200,Good,    ,,27.1630,Good,1.9900,Good,    ,,    ,
18-11-2019 09:28:41,-0.50,    ,,    ,,    ,,    ,,    ,,8523.0000,Good,46.7000,Good,3.6200,Good,7.3400,Good,    ,,4.7300,Good,    ,,27.0920,Good,1.9000,Good,    ,,    ,
18-11-2019 09:28:59,-1.00,    ,,    ,,    ,,    ,,    ,,8523.0000,Good,45.9000,Good,3.5600,Good,7.3300,Good,    ,,4.7300,Good,    ,,26.9800,Good,2.1300,Good,    ,,    ,
18-11-2019 09:29:49,-1.30,    ,,    ,,    ,,    ,,    ,,8522.0000,Good,45.5000,Good,3.5300,Good,7.3100,Good,    ,,4.7300,Good,    ,,26.9640,Good,2.1900,Good,    ,,    ,
18-11-2019 09:30:02,-1.60,    ,,    ,,    ,,    ,,    ,,8522.0000,Good,45.4000,Good,3.5300,Good,7.3100,Good,    ,,4.7300,Good,    ,,26.9610,Good,2.1400,Good,    ,,    ,
25-11-2019 09:24:00,0.00,-1.5000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,90.0000,Good,1.5300,Good
25-11-2019 09:24:20,-0.20,    ,,    ,,    ,,    ,,    ,,8695.0000,Good,59.9000,Good,4.8400,Good,7.3700,Good,    ,,4.8400,Good,    ,,24.8010,Good,3.5700,Good,    ,,    ,
25-11-2019 09:24:38,-0.50,    ,,    ,,    ,,    ,,    ,,8685.0000,Good,60.7000,Good,4.8900,Good,7.3600,Good,    ,,4.8400,Good,    ,,24.9010,Good,3.2900,Good,    ,,    ,
25-11-2019 09:25:24,-1.00,    ,,    ,,    ,,    ,,    ,,8694.0000,Good,59.7000,Good,4.8200,Good,7.3500,Good,    ,,4.8400,Good,    ,,24.8040,Good,4.0600,Good,    ,,    ,
25-11-2019 09:26:04,-1.30,    ,,    ,,    ,,    ,,    ,,8703.0000,Good,58.2000,Good,4.7100,Good,7.3400,Good,    ,,4.8500,Good,    ,,24.6140,Good,4.8100,Good,    ,,    ,
02-12-2019 09:58:00,0.00,-1.5000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.4000,Good,    ,,    ,,135.0000,Good,1.5300,Good
02-12-2019 09:58:25,-0.20,    ,,    ,,    ,,    ,,    ,,4234.0000,Good,66.5000,Good,5.3800,Good,7.6200,Good,    ,,2.2400,Good,    ,,25.4360,Good,4.1600,Good,    ,,    ,
02-12-2019 09:58:46,-0.50,    ,,    ,,    ,,    ,,    ,,8928.0000,Good,65.4000,Good,5.2000,Good,7.5400,Good,    ,,4.9800,Good,    ,,25.5410,Good,3.9800,Good,    ,,    ,
02-12-2019 09:59:30,-1.00,    ,,    ,,    ,,    ,,    ,,8925.0000,Good,63.6000,Good,5.1000,Good,7.5000,Good,    ,,4.9800,Good,    ,,25.1360,Good,5.4800,Good,    ,,    ,
02-12-2019 09:59:52,-1.30,    ,,    ,,    ,,    ,,    ,,8929.0000,Good,63.6000,Good,5.1000,Good,7.5000,Good,    ,,4.9800,Good,    ,,25.1190,Good,5.7400,Good,    ,,    ,
09-12-2019 09:34:00,0.00,-1.7000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,90.0000,Good,1.5300,Good
09-12-2019 09:34:31,-0.20,    ,,    ,,    ,,    ,,    ,,9179.0000,Good,60.1000,Good,4.7200,Good,7.3800,Good,    ,,5.1200,Good,    ,,26.1990,Good,3.0000,Good,    ,,    ,
09-12-2019 09:34:50,-0.50,    ,,    ,,    ,,    ,,    ,,9184.0000,Good,59.7000,Good,4.6900,Good,7.3800,Good,    ,,5.1300,Good,    ,,26.1720,Good,3.0600,Good,    ,,    ,
09-12-2019 09:35:19,-1.00,    ,,    ,,    ,,    ,,    ,,9188.0000,Good,57.8000,Good,4.5700,Good,7.3800,Good,    ,,5.1300,Good,    ,,25.8020,Good,4.0100,Good,    ,,    ,
09-12-2019 09:36:03,-1.20,    ,,    ,,    ,,    ,,    ,,9188.0000,Good,56.8000,Good,4.5000,Good,7.3700,Good,    ,,5.1300,Good,    ,,25.7730,Good,4.3600,Good,    ,,    ,
09-12-2019 09:36:25,-1.50,    ,,    ,,    ,,    ,,    ,,9190.0000,Good,56.9000,Good,4.5000,Good,7.3700,Good,    ,,5.1300,Good,    ,,25.7650,Good,5.2900,Good,    ,,    ,
16-12-2019 09:13:53,-0.20,    ,,    ,,    ,,    ,,    ,,11094.0000,Good,54.7000,Good,4.1100,Good,7.5700,Good,    ,,6.2700,Good,    ,,28.4390,Good,2.7500,Good,    ,,    ,
16-12-2019 09:14:00,0.00,-1.7000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,180.0000,Good,2.0400,Good
16-12-2019 09:14:24,-0.50,    ,,    ,,    ,,    ,,    ,,11181.0000,Good,52.0000,Good,3.9100,Good,7.4800,Good,    ,,6.3200,Good,    ,,28.3080,Good,3.1700,Good,    ,,    ,
16-12-2019 09:14:36,-1.00,    ,,    ,,    ,,    ,,    ,,11438.0000,Good,50.1000,Good,3.7600,Good,7.4600,Good,    ,,6.4800,Good,    ,,28.3320,Good,5.3100,Good,    ,,    ,
16-12-2019 09:15:26,-1.20,    ,,    ,,    ,,    ,,    ,,11466.0000,Good,48.3000,Good,3.6200,Good,7.4200,Good,    ,,6.4900,Good,    ,,28.3390,Good,5.4300,Good,    ,,    ,
16-12-2019 09:15:57,-1.50,    ,,    ,,    ,,    ,,    ,,11503.0000,Good,48.0000,Good,3.6000,Good,7.4100,Good,    ,,6.5200,Good,    ,,28.3500,Good,6.1800,Good,    ,,    ,
23-12-2019 09:18:53,-0.20,    ,,    ,,    ,,    ,,    ,,10854.0000,Good,58.9000,Good,4.5600,Good,7.5700,Good,    ,,6.1300,Good,    ,,26.7560,Good,2.6200,Good,    ,,    ,
23-12-2019 09:19:00,0.00,-1.5000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,180.0000,Good,1.0200,Good
23-12-2019 09:19:14,-0.50,    ,,    ,,    ,,    ,,    ,,10897.0000,Good,57.2000,Good,4.4400,Good,7.5000,Good,    ,,6.1600,Good,    ,,26.6480,Good,2.5300,Good,    ,,    ,
23-12-2019 09:19:56,-1.00,    ,,    ,,    ,,    ,,    ,,11177.0000,Good,55.2000,Good,4.2600,Good,7.4400,Good,    ,,6.3300,Good,    ,,26.7200,Good,3.2500,Good,    ,,    ,
23-12-2019 09:20:11,-1.20,    ,,    ,,    ,,    ,,    ,,11206.0000,Good,56.4000,Good,4.3600,Good,7.4400,Good,    ,,6.3500,Good,    ,,26.7500,Good,3.4400,Good,    ,,    ,
30-12-2019 09:19:44,-0.20,    ,,    ,,    ,,    ,,    ,,12604.0000,Good,52.8000,Good,4.0400,Good,7.5100,Good,    ,,7.2000,Good,    ,,27.0070,Good,2.4400,Good,    ,,    ,
30-12-2019 09:20:00,0.00,-1.7000,Good,    ,,    ,,    ,,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,180.0000,Good,1.5300,Good
30-12-2019 09:20:32,-0.50,    ,,    ,,    ,,    ,,    ,,12820.0000,Good,49.9000,Good,3.8100,Good,7.4700,Good,    ,,7.3400,Good,    ,,27.0250,Good,3.2300,Good,    ,,    ,
30-12-2019 09:21:09,-1.00,    ,,    ,,    ,,    ,,    ,,12744.0000,Good,49.8000,Good,3.8100,Good,7.4300,Good,    ,,7.2900,Good,    ,,27.0120,Good,3.2700,Good,    ,,    ,
30-12-2019 09:22:05,-1.20,    ,,    ,,    ,,    ,,    ,,12786.0000,Good,49.3000,Good,3.7700,Good,7.4000,Good,    ,,7.3200,Good,    ,,27.0140,Good,3.4700,Good,    ,,    ,
30-12-2019 09:22:21,-1.50,    ,,    ,,    ,,    ,,    ,,12803.0000,Good,49.2000,Good,3.7600,Good,7.3900,Good,    ,,7.3300,Good,    ,,27.0030,Good,3.2400,Good,    ,,    ,
06-01-2020 09:30:00,0.00,-1.4000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,135.0000,Good,0.7650,Good
06-01-2020 09:30:08,-0.20,    ,,    ,,    ,,    ,,    ,,11773.0000,Good,72.4000,Good,5.7500,Good,7.6200,Good,    ,,6.7100,Good,    ,,25.0590,Good,1.9500,Good,    ,,    ,
06-01-2020 09:30:54,-0.50,    ,,    ,,    ,,    ,,    ,,11873.0000,Good,70.9000,Good,5.6400,Good,7.5800,Good,    ,,6.7700,Good,    ,,24.9360,Good,1.9700,Good,    ,,    ,
06-01-2020 09:32:21,-0.90,    ,,    ,,    ,,    ,,    ,,12025.0000,Good,69.0000,Good,5.4900,Good,7.5400,Good,    ,,6.8700,Good,    ,,24.9350,Good,2.1300,Good,    ,,    ,
06-01-2020 09:32:46,-1.20,    ,,    ,,    ,,    ,,    ,,12359.0000,Good,65.3000,Good,5.1600,Good,7.5000,Good,    ,,7.0700,Good,    ,,25.2520,Good,3.2800,Good,    ,,    ,
13-01-2020 09:14:46,-0.20,    ,,    ,,    ,,    ,,    ,,14551.0000,Good,58.6000,Good,4.4500,Good,7.3300,Good,    ,,8.4200,Good,    ,,27.0880,Good,2.8100,Good,    ,,    ,
