Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_26,IMOS_SRS_L3S_CS_Outer_13_26,IMSO-SRS-L3S,-34.9627,-31.909999847,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_27,IMOS_SRS_L3S_CS_Outer_13_27,IMSO-SRS-L3S,-35.6749,-31.930000305,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_28,IMOS_SRS_L3S_CS_Outer_13_28,IMSO-SRS-L3S,-31.2144,-31.950000763,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_33,IMOS_SRS_L3S_CS_Outer_13_33,IMSO-SRS-L3S,-26.3160,-32.049999237,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_34,IMOS_SRS_L3S_CS_Outer_13_34,IMSO-SRS-L3S,-32.6656,-32.069999695,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_35,IMOS_SRS_L3S_CS_Outer_13_35,IMSO-SRS-L3S,-34.5420,-32.090000153,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_36,IMOS_SRS_L3S_CS_Outer_13_36,IMSO-SRS-L3S,-33.1592,-32.11000061,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_37,IMOS_SRS_L3S_CS_Outer_13_37,IMSO-SRS-L3S,-33.4679,-32.130001068,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_38,IMOS_SRS_L3S_CS_Outer_13_38,IMSO-SRS-L3S,-34.3821,-32.150001526,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_39,IMOS_SRS_L3S_CS_Outer_13_39,IMSO-SRS-L3S,-36.2304,-32.169998169,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_40,IMOS_SRS_L3S_CS_Outer_13_40,IMSO-SRS-L3S,-36.6000,-32.189998627,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_41,IMOS_SRS_L3S_CS_Outer_13_41,IMSO-SRS-L3S,-37.0328,-32.209999084,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_42,IMOS_SRS_L3S_CS_Outer_13_42,IMSO-SRS-L3S,-36.8833,-32.229999542,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_43,IMOS_SRS_L3S_CS_Outer_13_43,IMSO-SRS-L3S,-36.6068,-32.25,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_44,IMOS_SRS_L3S_CS_Outer_13_44,IMSO-SRS-L3S,-36.1619,-32.270000458,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_45,IMOS_SRS_L3S_CS_Outer_13_45,IMSO-SRS-L3S,-36.0443,-32.290000916,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_46,IMOS_SRS_L3S_CS_Outer_13_46,IMSO-SRS-L3S,-36.0991,-32.310001373,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_47,IMOS_SRS_L3S_CS_Outer_13_47,IMSO-SRS-L3S,-36.7060,-32.330001831,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_48,IMOS_SRS_L3S_CS_Outer_13_48,IMSO-SRS-L3S,-37.6470,-32.349998474,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_49,IMOS_SRS_L3S_CS_Outer_13_49,IMSO-SRS-L3S,-38.1615,-32.369998932,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_50,IMOS_SRS_L3S_CS_Outer_13_50,IMSO-SRS-L3S,-38.3912,-32.38999939,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_51,IMOS_SRS_L3S_CS_Outer_13_51,IMSO-SRS-L3S,-36.3193,-32.409999847,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_52,IMOS_SRS_L3S_CS_Outer_13_52,IMSO-SRS-L3S,-34.8900,-32.430000305,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_53,IMOS_SRS_L3S_CS_Outer_13_53,IMSO-SRS-L3S,-33.6085,-32.450000763,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_54,IMOS_SRS_L3S_CS_Outer_13_54,IMSO-SRS-L3S,-32.1294,-32.470001221,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_55,IMOS_SRS_L3S_CS_Outer_13_55,IMSO-SRS-L3S,-31.6202,-32.490001678,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_56,IMOS_SRS_L3S_CS_Outer_13_56,IMSO-SRS-L3S,-31.2012,-32.509998322,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_57,IMOS_SRS_L3S_CS_Outer_13_57,IMSO-SRS-L3S,-29.9494,-32.529998779,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_58,IMOS_SRS_L3S_CS_Outer_13_58,IMSO-SRS-L3S,-29.0000,-32.549999237,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_59,IMOS_SRS_L3S_CS_Outer_13_59,IMSO-SRS-L3S,-28.2071,-32.569999695,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_60,IMOS_SRS_L3S_CS_Outer_13_60,IMSO-SRS-L3S,-28.3943,-32.590000153,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_61,IMOS_SRS_L3S_CS_Outer_13_61,IMSO-SRS-L3S,-27.2649,-32.61000061,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_62,IMOS_SRS_L3S_CS_Outer_13_62,IMSO-SRS-L3S,-25.6904,-32.630001068,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_13_63,IMOS_SRS_L3S_CS_Outer_13_63,IMSO-SRS-L3S,-24.0000,-32.650001526,115.510002136,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_16,IMOS_SRS_L3S_CS_Outer_14_16,IMSO-SRS-L3S,-36.0000,-31.709999084,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_17,IMOS_SRS_L3S_CS_Outer_14_17,IMSO-SRS-L3S,-36.0000,-31.729999542,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_18,IMOS_SRS_L3S_CS_Outer_14_18,IMSO-SRS-L3S,-36.0605,-31.75,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_19,IMOS_SRS_L3S_CS_Outer_14_19,IMSO-SRS-L3S,-36.3373,-31.770000458,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_20,IMOS_SRS_L3S_CS_Outer_14_20,IMSO-SRS-L3S,-36.0021,-31.790000916,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_21,IMOS_SRS_L3S_CS_Outer_14_21,IMSO-SRS-L3S,-35.3124,-31.809999466,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_22,IMOS_SRS_L3S_CS_Outer_14_22,IMSO-SRS-L3S,-34.6282,-31.829999924,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_23,IMOS_SRS_L3S_CS_Outer_14_23,IMSO-SRS-L3S,-33.9948,-31.850000381,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_24,IMOS_SRS_L3S_CS_Outer_14_24,IMSO-SRS-L3S,-31.4293,-31.870000839,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_25,IMOS_SRS_L3S_CS_Outer_14_25,IMSO-SRS-L3S,-31.8048,-31.88999939,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_26,IMOS_SRS_L3S_CS_Outer_14_26,IMSO-SRS-L3S,-34.0014,-31.909999847,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_27,IMOS_SRS_L3S_CS_Outer_14_27,IMSO-SRS-L3S,-35.5121,-31.930000305,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_28,IMOS_SRS_L3S_CS_Outer_14_28,IMSO-SRS-L3S,-34.0695,-31.950000763,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_33,IMOS_SRS_L3S_CS_Outer_14_33,IMSO-SRS-L3S,-30.5814,-32.049999237,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_34,IMOS_SRS_L3S_CS_Outer_14_34,IMSO-SRS-L3S,-23.9824,-32.069999695,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_35,IMOS_SRS_L3S_CS_Outer_14_35,IMSO-SRS-L3S,-26.8098,-32.090000153,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_36,IMOS_SRS_L3S_CS_Outer_14_36,IMSO-SRS-L3S,-27.9992,-32.11000061,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_37,IMOS_SRS_L3S_CS_Outer_14_37,IMSO-SRS-L3S,-29.8921,-32.130001068,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_38,IMOS_SRS_L3S_CS_Outer_14_38,IMSO-SRS-L3S,-30.0708,-32.150001526,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_39,IMOS_SRS_L3S_CS_Outer_14_39,IMSO-SRS-L3S,-31.4100,-32.169998169,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_40,IMOS_SRS_L3S_CS_Outer_14_40,IMSO-SRS-L3S,-33.1090,-32.189998627,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_41,IMOS_SRS_L3S_CS_Outer_14_41,IMSO-SRS-L3S,-34.1273,-32.209999084,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_42,IMOS_SRS_L3S_CS_Outer_14_42,IMSO-SRS-L3S,-35.1683,-32.229999542,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_43,IMOS_SRS_L3S_CS_Outer_14_43,IMSO-SRS-L3S,-34.7802,-32.25,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_44,IMOS_SRS_L3S_CS_Outer_14_44,IMSO-SRS-L3S,-35.0453,-32.270000458,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_45,IMOS_SRS_L3S_CS_Outer_14_45,IMSO-SRS-L3S,-34.8434,-32.290000916,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_46,IMOS_SRS_L3S_CS_Outer_14_46,IMSO-SRS-L3S,-34.1142,-32.310001373,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_47,IMOS_SRS_L3S_CS_Outer_14_47,IMSO-SRS-L3S,-33.8818,-32.330001831,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_48,IMOS_SRS_L3S_CS_Outer_14_48,IMSO-SRS-L3S,-34.2981,-32.349998474,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_49,IMOS_SRS_L3S_CS_Outer_14_49,IMSO-SRS-L3S,-35.9314,-32.369998932,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_50,IMOS_SRS_L3S_CS_Outer_14_50,IMSO-SRS-L3S,-35.6049,-32.38999939,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_51,IMOS_SRS_L3S_CS_Outer_14_51,IMSO-SRS-L3S,-34.7895,-32.409999847,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_52,IMOS_SRS_L3S_CS_Outer_14_52,IMSO-SRS-L3S,-32.9864,-32.430000305,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_53,IMOS_SRS_L3S_CS_Outer_14_53,IMSO-SRS-L3S,-31.3852,-32.450000763,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_54,IMOS_SRS_L3S_CS_Outer_14_54,IMSO-SRS-L3S,-30.4488,-32.470001221,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_55,IMOS_SRS_L3S_CS_Outer_14_55,IMSO-SRS-L3S,-29.7487,-32.490001678,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_56,IMOS_SRS_L3S_CS_Outer_14_56,IMSO-SRS-L3S,-29.9611,-32.509998322,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_57,IMOS_SRS_L3S_CS_Outer_14_57,IMSO-SRS-L3S,-28.8424,-32.529998779,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_58,IMOS_SRS_L3S_CS_Outer_14_58,IMSO-SRS-L3S,-28.3901,-32.549999237,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_59,IMOS_SRS_L3S_CS_Outer_14_59,IMSO-SRS-L3S,-27.1039,-32.569999695,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_60,IMOS_SRS_L3S_CS_Outer_14_60,IMSO-SRS-L3S,-26.1511,-32.590000153,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_61,IMOS_SRS_L3S_CS_Outer_14_61,IMSO-SRS-L3S,-25.2123,-32.61000061,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_62,IMOS_SRS_L3S_CS_Outer_14_62,IMSO-SRS-L3S,-23.6803,-32.630001068,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_14_63,IMOS_SRS_L3S_CS_Outer_14_63,IMSO-SRS-L3S,-22.5475,-32.650001526,115.529998779,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_16,IMOS_SRS_L3S_CS_Outer_15_16,IMSO-SRS-L3S,-34.0000,-31.709999084,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_17,IMOS_SRS_L3S_CS_Outer_15_17,IMSO-SRS-L3S,-34.5958,-31.729999542,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_18,IMOS_SRS_L3S_CS_Outer_15_18,IMSO-SRS-L3S,-35.0323,-31.75,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_19,IMOS_SRS_L3S_CS_Outer_15_19,IMSO-SRS-L3S,-34.8327,-31.770000458,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_20,IMOS_SRS_L3S_CS_Outer_15_20,IMSO-SRS-L3S,-34.2528,-31.790000916,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_21,IMOS_SRS_L3S_CS_Outer_15_21,IMSO-SRS-L3S,-33.8486,-31.809999466,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_22,IMOS_SRS_L3S_CS_Outer_15_22,IMSO-SRS-L3S,-33.3630,-31.829999924,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_23,IMOS_SRS_L3S_CS_Outer_15_23,IMSO-SRS-L3S,-32.3582,-31.850000381,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_24,IMOS_SRS_L3S_CS_Outer_15_24,IMSO-SRS-L3S,-32.0099,-31.870000839,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_25,IMOS_SRS_L3S_CS_Outer_15_25,IMSO-SRS-L3S,-32.0000,-31.88999939,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_26,IMOS_SRS_L3S_CS_Outer_15_26,IMSO-SRS-L3S,-31.2939,-31.909999847,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_27,IMOS_SRS_L3S_CS_Outer_15_27,IMSO-SRS-L3S,-32.8894,-31.930000305,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_28,IMOS_SRS_L3S_CS_Outer_15_28,IMSO-SRS-L3S,-32.5725,-31.950000763,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_32,IMOS_SRS_L3S_CS_Outer_15_32,IMSO-SRS-L3S,-20.4700,-32.029998779,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_33,IMOS_SRS_L3S_CS_Outer_15_33,IMSO-SRS-L3S,-28.8807,-32.049999237,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_34,IMOS_SRS_L3S_CS_Outer_15_34,IMSO-SRS-L3S,-27.5613,-32.069999695,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_35,IMOS_SRS_L3S_CS_Outer_15_35,IMSO-SRS-L3S,-29.3193,-32.090000153,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_36,IMOS_SRS_L3S_CS_Outer_15_36,IMSO-SRS-L3S,-29.9792,-32.11000061,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_37,IMOS_SRS_L3S_CS_Outer_15_37,IMSO-SRS-L3S,-30.9582,-32.130001068,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_38,IMOS_SRS_L3S_CS_Outer_15_38,IMSO-SRS-L3S,-29.3870,-32.150001526,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_39,IMOS_SRS_L3S_CS_Outer_15_39,IMSO-SRS-L3S,-28.6999,-32.169998169,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_40,IMOS_SRS_L3S_CS_Outer_15_40,IMSO-SRS-L3S,-28.8315,-32.189998627,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_41,IMOS_SRS_L3S_CS_Outer_15_41,IMSO-SRS-L3S,-31.0328,-32.209999084,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_42,IMOS_SRS_L3S_CS_Outer_15_42,IMSO-SRS-L3S,-32.8173,-32.229999542,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_43,IMOS_SRS_L3S_CS_Outer_15_43,IMSO-SRS-L3S,-32.9304,-32.25,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_44,IMOS_SRS_L3S_CS_Outer_15_44,IMSO-SRS-L3S,-32.9877,-32.270000458,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_45,IMOS_SRS_L3S_CS_Outer_15_45,IMSO-SRS-L3S,-31.9278,-32.290000916,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_46,IMOS_SRS_L3S_CS_Outer_15_46,IMSO-SRS-L3S,-30.5013,-32.310001373,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_47,IMOS_SRS_L3S_CS_Outer_15_47,IMSO-SRS-L3S,-29.6618,-32.330001831,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_48,IMOS_SRS_L3S_CS_Outer_15_48,IMSO-SRS-L3S,-30.3166,-32.349998474,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_49,IMOS_SRS_L3S_CS_Outer_15_49,IMSO-SRS-L3S,-30.7405,-32.369998932,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_50,IMOS_SRS_L3S_CS_Outer_15_50,IMSO-SRS-L3S,-30.8839,-32.38999939,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_51,IMOS_SRS_L3S_CS_Outer_15_51,IMSO-SRS-L3S,-30.1172,-32.409999847,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_52,IMOS_SRS_L3S_CS_Outer_15_52,IMSO-SRS-L3S,-28.8081,-32.430000305,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_53,IMOS_SRS_L3S_CS_Outer_15_53,IMSO-SRS-L3S,-27.8924,-32.450000763,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_54,IMOS_SRS_L3S_CS_Outer_15_54,IMSO-SRS-L3S,-27.3799,-32.470001221,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_55,IMOS_SRS_L3S_CS_Outer_15_55,IMSO-SRS-L3S,-27.8848,-32.490001678,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_56,IMOS_SRS_L3S_CS_Outer_15_56,IMSO-SRS-L3S,-28.6273,-32.509998322,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_57,IMOS_SRS_L3S_CS_Outer_15_57,IMSO-SRS-L3S,-27.8550,-32.529998779,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_58,IMOS_SRS_L3S_CS_Outer_15_58,IMSO-SRS-L3S,-27.1530,-32.549999237,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_59,IMOS_SRS_L3S_CS_Outer_15_59,IMSO-SRS-L3S,-25.6345,-32.569999695,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_60,IMOS_SRS_L3S_CS_Outer_15_60,IMSO-SRS-L3S,-24.5896,-32.590000153,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_61,IMOS_SRS_L3S_CS_Outer_15_61,IMSO-SRS-L3S,-23.5131,-32.61000061,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_62,IMOS_SRS_L3S_CS_Outer_15_62,IMSO-SRS-L3S,-23.5031,-32.630001068,115.550003052,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_15_63,IMOS_SRS_L3S_CS_Outer_15_63,IMSO-SRS-L3S,-20.4387,-32.650001526,115.550003052,IMSO-SRS-L3S
