Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,Mullaloo,Mullaloo,WWMSP2.2-Seagrass,-2.2480,-31.781429,115.725362,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,NorthBeach,North Beach,WWMSP2.2-Seagrass,-3.2311,-31.841652,115.735461,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,OS1,OS 1,WWMSP2.2-Seagrass,-42.0000,-33.59011201,115.150849,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,OS2,OS 2,WWMSP2.2-Seagrass,-42.0000,-33.597905,115.211634,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,OS3,OS 3,WWMSP2.2-Seagrass,-36.0000,-33.594655,115.291166,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,OS4,OS 4,WWMSP2.2-Seagrass,-31.0000,-33.54436702,115.369983,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,OS6,OS 6,WWMSP2.2-Seagrass,-34.0000,-33.56837598,115.333367,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,OceanReefOuter,Ocean Reef Outer,WWMSP2.2-Seagrass,-4.4999,-31.774018,115.717537,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,PenguinIsland,Penguin Island,WWMSP2.2-Seagrass,-2.9262,-32.30144997,115.69378,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,PortGeographe,Port Geographe,WWMSP2.2-Seagrass,-30.0000,-33.62846,115.3824,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,PortKennedy,Port Kennedy,WWMSP2.2-Seagrass,-4.5110,-32.36452304,115.726798,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,SealIsland,Seal Island,WWMSP2.2-Seagrass,-3.7644,-32.29040002,115.695982,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,Sorrento,Sorrento,WWMSP2.2-Seagrass,-2.0025,-31.8298,115.740788,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,SouthernFlats,Southern Flats,WWMSP2.2-Seagrass,-2.9739,-32.24142,115.70671,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,Vasse-Wonnerup,Vasse-Wonnerup,WWMSP2.2-Seagrass,-28.0000,-33.60188,115.42345,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,VasseDiversion,Vasse Diversion,WWMSP2.2-Seagrass,-34.0000,-33.64746,115.32379,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,WarnbroSound2.0m,Warnbro Sound 2.0m,WWMSP2.2-Seagrass,-4.2098,-32.3144,115.71409,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,WarnbroSound2.5m,Warnbro Sound 2.5m,WWMSP2.2-Seagrass,-5.8721,-32.31476,115.71415,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,WarnbroSound3.2m,Warnbro Sound 3.2m,WWMSP2.2-Seagrass,-5.8721,-32.3149,115.71425,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,WarnbroSound5.2m,Warnbro Sound 5.2m,WWMSP2.2-Seagrass,-7.5389,-32.3162,115.71393,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,WarnbroSound7.0m,Warnbro Sound 7.0m,WWMSP2.2-Seagrass,-10.3089,-32.31639,115.71428,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,WoodmanPoint,Woodman Point,WWMSP2.2-Seagrass,-4.2495,-32.12859,115.73774,WWMSP2.2-Seagrass
Western Australian Marine Science Institution,WAMSI Westport Marine Science Program,WreckRock,Wreck Rock,WWMSP2.2-Seagrass,-4.6005,-31.803238,115.718603,WWMSP2.2-Seagrass
