 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Hillarys
03-Jan-2022 09:00, 1.020,  24.1,  23.4, 1010.0, 0.070, 0.036,  204,   8.1,   4.9
03-Jan-2022 10:00, 1.111,  24.1,  23.3, 1010.2, 0.063, 0.030,  203,   8.7,   4.6
03-Jan-2022 11:00, 1.198,  24.1,  23.9, 1010.4, 0.067, 0.037,  193,   7.4,   2.0
03-Jan-2022 12:00, 1.264,  24.1,  23.5, 1010.7, 0.073, 0.045,  196,   6.9,   2.5
03-Jan-2022 13:00, 1.293,  24.1,  23.3, 1010.9, 0.074, 0.049,  197,   5.8,   1.9
03-Jan-2022 14:00, 1.307,  24.1,  23.3, 1011.2, 0.094, 0.071,  192,   5.6,   1.8
03-Jan-2022 15:00, 1.252,  24.1,  23.9, 1011.4, 0.078, 0.058,   99,   4.0,   0.6
03-Jan-2022 16:00, 1.160,  24.1,  25.0, 1012.0, 0.074, 0.056,   89,   8.2,   3.6
03-Jan-2022 17:00, 1.014,  24.1,  23.1, 1012.5, 0.053, 0.041,   97,   7.2,   3.5
03-Jan-2022 18:00, 0.861,  24.1,  21.5, 1012.4, 0.049, 0.041,   87,   6.9,   3.2
03-Jan-2022 19:00, 0.729,  24.1,  20.7, 1012.6, 0.063, 0.054,  109,   7.0,   1.9
03-Jan-2022 20:00, 0.585,  24.0,  20.3, 1013.3, 0.050, 0.044,  111,   5.8,   1.3
03-Jan-2022 21:00, 0.481,  24.0,  19.9, 1013.9, 0.065, 0.066,   94,   6.7,   2.1
03-Jan-2022 22:00, 0.391,  24.0,  20.0, 1014.5, 0.055, 0.062,  109,   5.8,   1.3
03-Jan-2022 23:00, 0.339,  23.9,  20.9, 1015.2, 0.041, 0.055,  100,   6.3,   2.1
04-Jan-2022 00:00, 0.342,  23.9,  22.0, 1015.2, 0.040, 0.059,  118,   7.2,   2.2
04-Jan-2022 01:00, 0.387,  23.9,  24.5, 1015.0, 0.041, 0.060,  101,   6.6,   1.2
04-Jan-2022 02:00, 0.486,  23.9,  26.2, 1014.8, 0.071, 0.088,  111,   6.1,   2.0
04-Jan-2022 03:00, 0.550,  23.9,  27.1, 1014.5, 0.053, 0.068,  162,   6.2,   2.2
04-Jan-2022 04:00, 0.626,  23.9,  25.0, 1014.0, 0.063, 0.075,  219,   6.2,   3.9
04-Jan-2022 05:00, 0.696,  24.0,  25.1, 1013.3, 0.084, 0.091,  217,   7.7,   4.1
04-Jan-2022 06:00, 0.707,  24.0,  25.6, 1012.6, 0.055, 0.055,  216,   7.1,   4.1
04-Jan-2022 07:00, 0.781,  24.1,  25.6, 1012.1, 0.075, 0.068,  204,   7.9,   4.3
04-Jan-2022 08:00, 0.864,  24.2,  26.1, 1011.8, 0.077, 0.065,  196,   7.9,   2.1
04-Jan-2022 09:00, 0.953,  24.4,  26.0, 1011.7, 0.079, 0.064,  193,   5.6,   2.1
04-Jan-2022 10:00, 1.035,  24.3,  25.7, 1011.7, 0.073, 0.057,  184,   5.1,   1.7
04-Jan-2022 11:00, 1.142,  24.3,  24.7, 1011.9, 0.096, 0.081,  188,   7.4,   2.0
04-Jan-2022 12:00, 1.196,  24.3,  24.5, 1012.1, 0.084, 0.071,  173,   5.4,   1.4
04-Jan-2022 13:00, 1.248,  24.3,  29.1, 1012.5, 0.095, 0.084,  100,   3.9,   1.7
04-Jan-2022 14:00, 1.262,  24.3,  28.8, 1012.8, 0.097, 0.090,   98,   8.4,   2.5
04-Jan-2022 15:00, 1.231,  24.2,  26.6, 1013.0, 0.078, 0.074,   93,  10.2,   2.9
04-Jan-2022 16:00, 1.191,  24.1,  24.1, 1013.2, 0.083, 0.081,   85,  10.0,   5.2
04-Jan-2022 17:00, 1.110,  24.1,  22.3, 1013.4, 0.087, 0.088,   85,  11.6,   4.7
04-Jan-2022 18:00, 0.984,  24.1,  20.9, 1012.9, 0.080, 0.080,   82,  11.4,   6.0
04-Jan-2022 19:00, 0.828,  24.0,  20.3, 1012.8, 0.061, 0.058,   84,  11.5,   5.6
04-Jan-2022 20:00, 0.715,  24.0,  19.8, 1012.6, 0.074, 0.070,   82,  11.2,   6.0
04-Jan-2022 21:00, 0.611,  23.9,  19.6, 1013.0, 0.083, 0.076,   83,  11.8,   5.8
04-Jan-2022 22:00, 0.511,  23.9,  19.7, 1013.9, 0.075, 0.074,   96,  12.0,   2.3
04-Jan-2022 23:00, 0.464,  23.9,  20.5, 1014.0, 0.085, 0.092,   81,   8.4,   4.6
05-Jan-2022 00:00, 0.433,  23.9,  22.5, 1013.9, 0.074, 0.082,   92,   7.5,   2.4
05-Jan-2022 01:00, 0.454,  23.8,  24.3, 1013.5, 0.078, 0.084,   90,   6.0,   3.1
05-Jan-2022 02:00, 0.517,  23.9,  26.8, 1013.0, 0.100, 0.102,   71,   7.7,   2.2
05-Jan-2022 03:00, 0.565,  23.9,  28.1, 1012.6, 0.087, 0.084,   88,   7.4,   2.6
05-Jan-2022 04:00, 0.630,  24.0,  30.6, 1012.0, 0.085, 0.078,  159,   5.3,   0.8
05-Jan-2022 05:00, 0.708,  24.1,  26.6, 1011.2, 0.112, 0.099,  232,   5.5,   3.6
05-Jan-2022 06:00, 0.769,  24.2,  25.3, 1010.9, 0.133, 0.112,  206,   7.7,   3.7
05-Jan-2022 07:00, 0.774,  24.2,  25.5, 1010.8, 0.100, 0.076,  202,   6.8,   2.8
05-Jan-2022 08:00, 0.817,  24.2,  24.8, 1010.5, 0.086, 0.061,  200,   6.7,   3.1
05-Jan-2022 09:00, 0.940,  24.3,  24.7, 1010.1, 0.129, 0.101,  196,   7.4,   3.0
05-Jan-2022 10:00, 0.990,  24.3,  24.1, 1010.5, 0.102, 0.071,  196,   7.2,   3.3
05-Jan-2022 11:00, 1.051,  24.2,  23.4, 1010.9, 0.088, 0.061,  195,   6.5,   2.7
05-Jan-2022 12:00, 1.135,  24.3,  23.2, 1011.1, 0.111, 0.088,  195,   6.6,   2.3
05-Jan-2022 13:00, 1.185,  24.3,  23.3, 1011.4, 0.116, 0.095,  200,   6.0,   2.7
05-Jan-2022 14:00, 1.178,  24.3,  23.2, 1011.2, 0.090, 0.071,  199,   5.8,   2.8
05-Jan-2022 15:00, 1.227,  24.3,  23.0, 1011.2, 0.141, 0.121,  198,   6.1,   2.5
05-Jan-2022 16:00, 1.194,  24.2,  23.1, 1010.7, 0.126, 0.105,  193,   5.8,   1.8
05-Jan-2022 17:00, 1.140,  24.3,  23.0, 1010.5, 0.121, 0.095,  197,   4.6,   2.3
05-Jan-2022 18:00, 1.094,  24.3,  22.9, 1010.0, 0.154, 0.126,  194,   3.7,   1.2
05-Jan-2022 19:00, 0.965,  24.3,  22.4, 1009.8, 0.132, 0.099,  147,   3.0,   0.9
05-Jan-2022 20:00, 0.832,  24.3,  22.0, 1010.0, 0.116, 0.082,  139,   2.2,   0.4
05-Jan-2022 21:00, 0.767,  24.2,  22.0, 1010.4, 0.148, 0.116,  134,   2.2,   0.4
05-Jan-2022 22:00, 0.671,  24.2,  21.8, 1010.9, 0.134, 0.106,   95,   2.2,   0.2
05-Jan-2022 23:00, 0.607,  24.2,  23.6, 1011.3, 0.127, 0.104,  165,   2.2,   0.7
06-Jan-2022 00:00, 0.583,  24.2,  23.6, 1011.7, 0.134, 0.115,  217,   3.1,   1.9
06-Jan-2022 01:00, 0.568,  24.2,  24.4, 1011.7, 0.119, 0.103,  213,   4.3,   2.3
06-Jan-2022 02:00, 0.597,  24.2,  24.8, 1011.7, 0.127, 0.112,  213,   4.5,   2.4
06-Jan-2022 03:00, 0.627,  24.3,  25.3, 1011.5, 0.123, 0.107,  206,   4.8,   2.2
06-Jan-2022 04:00, 0.659,  24.3,  24.7, 1011.3, 0.103, 0.085,  216,   6.1,   3.7
06-Jan-2022 05:00, 0.719,  24.3,  24.6, 1010.8, 0.113, 0.093,  218,   5.7,   3.5
06-Jan-2022 06:00, 0.763,  24.4,  24.7, 1010.5, 0.118, 0.093,  211,   5.9,   3.3
06-Jan-2022 07:00, 0.791,  24.5,  24.9, 1010.2, 0.110, 0.082,  208,   6.3,   3.5
06-Jan-2022 08:00, 0.820,  24.5,  24.9, 1009.8, 0.104, 0.074,  204,   6.4,   3.5
06-Jan-2022 09:00, 0.880,  24.5,  25.1, 1009.4, 0.109, 0.074,  201,   7.6,   2.6
06-Jan-2022 10:00, 0.922,  24.5,  25.5, 1009.3, 0.084, 0.046,  195,   6.0,   2.7
06-Jan-2022 11:00, 0.988,  24.5,  24.8, 1009.8, 0.088, 0.049,  202,   6.1,   3.2
06-Jan-2022 12:00, 1.042,  24.5,  24.5, 1010.1, 0.093, 0.059,  199,   6.1,   2.7
06-Jan-2022 13:00, 1.081,  24.5,  24.3, 1010.2, 0.096, 0.065,  189,   5.8,   1.8
06-Jan-2022 14:00, 1.080,  24.5,  24.4, 1010.3, 0.073, 0.042,  172,   4.0,   1.2
06-Jan-2022 15:00, 1.075,  24.5,  25.0, 1010.7, 0.072, 0.043,  198,   2.8,   0.6
06-Jan-2022 16:00, 1.051,  24.5,  27.5, 1011.0, 0.060, 0.035,   98,   7.3,   1.9
06-Jan-2022 17:00, 1.012,  24.5,  25.8, 1011.0, 0.045, 0.023,   96,   6.7,   1.8
06-Jan-2022 18:00, 0.973,  24.5,  24.4, 1010.9, 0.057, 0.034,  101,   7.7,   2.1
06-Jan-2022 19:00, 0.894,  24.5,  23.7, 1011.3, 0.048, 0.025,  115,   6.9,   2.4
06-Jan-2022 20:00, 0.784,  24.5,  22.6, 1011.5, 0.029, 0.010,   99,   6.8,   1.9
06-Jan-2022 21:00, 0.707,  24.6,  21.9, 1011.9, 0.040, 0.022,  109,   7.4,   1.9
06-Jan-2022 22:00, 0.644,  24.5,  21.4, 1012.7, 0.040, 0.028,  130,   5.7,   1.7
06-Jan-2022 23:00, 0.574,  24.5,  22.3, 1012.8, 0.010, 0.005,  115,   6.2,   1.6
07-Jan-2022 00:00, 0.552,  24.5,  24.3, 1013.0, 0.011, 0.007,  101,   5.6,   2.0
07-Jan-2022 01:00, 0.570,  24.5,  27.0, 1012.7, 0.035, 0.032,   77,   7.2,   3.0
07-Jan-2022 02:00, 0.588,  24.5,  29.3, 1012.4, 0.037, 0.032,   75,   7.4,   3.4
07-Jan-2022 03:00, 0.614,  24.4,  31.4, 1011.6, 0.044, 0.035,   91,   6.8,   2.7
07-Jan-2022 04:00, 0.662,  24.5,  33.8, 1011.2, 0.063, 0.047,  131,   6.5,   1.5
07-Jan-2022 05:00, 0.688,  24.5,  26.8, 1010.6, 0.045, 0.024,  215,   6.7,   3.5
07-Jan-2022 06:00, 0.751,  24.6,  26.9, 1010.2, 0.071, 0.044,  191,   8.0,   2.1
07-Jan-2022 07:00, 0.769,  24.7,  27.3, 1009.8, 0.056, 0.025,  180,   5.5,   1.4
07-Jan-2022 08:00, 0.805,  24.7,  27.3, 1009.3, 0.062, 0.027,  184,   4.8,   1.8
07-Jan-2022 09:00, 0.843,  24.8,  26.8, 1009.0, 0.070, 0.031,  191,   5.0,   1.8
07-Jan-2022 10:00, 0.875,  24.7,  26.2, 1008.9, 0.058, 0.016,  189,   4.5,   1.8
07-Jan-2022 11:00, 0.923,  24.6,  25.3, 1009.2, 0.060, 0.018,  186,   5.9,   2.3
07-Jan-2022 12:00, 0.958,  24.6,  24.8, 1009.3, 0.055, 0.015,  186,   5.7,   1.9
07-Jan-2022 13:00, 0.983,  24.7,  24.7, 1009.5, 0.061, 0.022,  176,   6.0,   1.1
07-Jan-2022 14:00, 0.983,  24.6,  24.7, 1009.4, 0.048, 0.011,  187,   4.8,   1.1
07-Jan-2022 15:00, 0.974,  24.6,  24.3, 1009.0, 0.042, 0.004,  170,   3.1,   1.5
07-Jan-2022 16:00, 0.999,  24.6,  25.9, 1008.3, 0.090, 0.046,  115,   2.9,   1.0
07-Jan-2022 17:00, 0.940,  24.6,  27.7, 1007.9, 0.051, 0.002,   92,   6.5,   2.1
07-Jan-2022 18:00, 0.927,  24.6,  26.5, 1007.3, 0.070, 0.015,   87,   7.3,   3.2
07-Jan-2022 19:00, 0.878,  24.6,  24.8, 1007.8, 0.070, 0.012,  174,   6.6,   0.7
07-Jan-2022 20:00, 0.794,  24.5,  24.2, 1007.3, 0.044,-0.011,   94,   4.6,   1.7
07-Jan-2022 21:00, 0.776,  24.5,  23.2, 1007.6, 0.095, 0.036,  162,   3.7,   1.5
07-Jan-2022 22:00, 0.714,  24.5,  22.5, 1008.0, 0.084, 0.029,  163,   3.2,   1.6
07-Jan-2022 23:00, 0.674,  24.5,  23.6, 1008.0, 0.069, 0.017,  135,   4.2,   1.6
08-Jan-2022 00:00, 0.702,  24.5,  25.3, 1008.2, 0.098, 0.047,  171,   3.5,   1.5
08-Jan-2022 01:00, 0.680,  24.5,  24.4, 1007.9, 0.070, 0.019,  196,   5.6,   2.2
08-Jan-2022 02:00, 0.732,  24.6,  23.9, 1008.0, 0.107, 0.055,  207,   7.9,   4.2
08-Jan-2022 03:00, 0.722,  24.6,  26.1, 1007.5, 0.072, 0.019,  173,   7.7,   1.7
08-Jan-2022 04:00, 0.781,  24.6,  23.7, 1007.8, 0.114, 0.057,  215,  10.2,   5.5
08-Jan-2022 05:00, 0.790,  24.6,  22.6, 1007.7, 0.094, 0.040,  206,  11.7,   5.8
08-Jan-2022 06:00, 0.827,  24.6,  22.8, 1007.7, 0.092, 0.037,  208,  10.6,   5.7
08-Jan-2022 07:00, 0.871,  24.8,  23.0, 1007.9, 0.106, 0.051,  208,  10.3,   6.1
08-Jan-2022 08:00, 0.860,  24.9,  23.1, 1007.8, 0.067, 0.014,  204,  13.6,   7.1
08-Jan-2022 09:00, 0.910,  24.9,  22.7, 1008.1, 0.096, 0.042,  206,  13.4,   6.7
08-Jan-2022 10:00, 0.904,  24.9,  22.3, 1008.6, 0.072, 0.021,  205,  12.5,   6.8
08-Jan-2022 11:00, 0.908,  24.9,  22.3, 1009.0, 0.054, 0.008,  204,  12.8,   7.0
08-Jan-2022 12:00, 0.929,  24.9,  22.6, 1009.8, 0.049, 0.008,  203,  12.6,   7.7
08-Jan-2022 13:00, 0.959,  24.8,  21.9, 1010.4, 0.070, 0.036,  203,  13.1,   8.2
08-Jan-2022 14:00, 0.912,  24.8,  21.7, 1010.8, 0.030, 0.003,  198,  12.9,   5.4
08-Jan-2022 15:00, 0.909,  24.8,  21.2, 1011.1, 0.036, 0.011,  198,  11.9,   5.3
08-Jan-2022 16:00, 0.878,  24.7,  21.0, 1011.8, 0.029, 0.009,  194,   9.9,   4.3
08-Jan-2022 17:00, 0.818,  24.6,  20.0, 1012.2, 0.004,-0.010,  177,   9.0,   4.4
08-Jan-2022 18:00, 0.754,  24.6,  19.4, 1012.7,-0.034,-0.044,  178,  10.1,   3.8
08-Jan-2022 19:00, 0.713,  24.5,  18.9, 1013.1,-0.039,-0.044,  179,   9.9,   3.9
08-Jan-2022 20:00, 0.666,  24.4,  18.5, 1013.5,-0.043,-0.044,  171,  10.2,   4.4
08-Jan-2022 21:00, 0.631,  24.4,  18.1, 1014.2,-0.034,-0.031,  176,   9.6,   3.8
08-Jan-2022 22:00, 0.585,  24.3,  17.7, 1015.3,-0.041,-0.031,  169,   7.2,   3.1
08-Jan-2022 23:00, 0.554,  24.2,  18.2, 1016.0,-0.056,-0.035,  158,   7.2,   3.1
09-Jan-2022 00:00, 0.566,  24.2,  18.8, 1016.3,-0.058,-0.030,  164,   7.9,   4.3
09-Jan-2022 01:00, 0.593,  24.1,  19.4, 1016.1,-0.061,-0.031,  180,   8.4,   2.0
09-Jan-2022 02:00, 0.621,  24.1,  20.1, 1015.6,-0.057,-0.029,  192,   7.2,   2.3
09-Jan-2022 03:00, 0.662,  24.1,  20.7, 1015.6,-0.047,-0.023,  212,   7.6,   4.1
09-Jan-2022 04:00, 0.708,  24.1,  20.3, 1015.4,-0.030,-0.007,  215,   7.9,   5.1
09-Jan-2022 05:00, 0.729,  24.0,  20.3, 1015.2,-0.027,-0.006,  214,   9.7,   6.0
09-Jan-2022 06:00, 0.753,  24.0,  21.0, 1014.6,-0.037,-0.019,  207,  10.0,   5.5
09-Jan-2022 07:00, 0.800,  24.1,  21.2, 1014.4,-0.026,-0.013,  210,  11.9,   5.2
09-Jan-2022 08:00, 0.815,  24.1,  21.4, 1014.2,-0.038,-0.027,  208,   9.8,   6.2
09-Jan-2022 09:00, 0.838,  24.2,  21.1, 1013.8,-0.035,-0.026,  206,   9.7,   6.0
09-Jan-2022 10:00, 0.864,  24.2,  21.2, 1014.2,-0.016,-0.010,  205,  10.2,   5.9
09-Jan-2022 11:00, 0.840,  24.1,  21.1, 1014.6,-0.040,-0.030,  196,  11.0,   4.4
09-Jan-2022 12:00, 0.845,  24.1,  21.5, 1014.9,-0.034,-0.020,  194,  10.0,   4.3
09-Jan-2022 13:00, 0.849,  24.1,  21.7, 1015.5,-0.029,-0.012,  189,   9.0,   3.4
09-Jan-2022 14:00, 0.801,  24.0,  21.5, 1015.7,-0.055,-0.032,  160,   8.4,   3.3
09-Jan-2022 15:00, 0.771,  24.0,  20.6, 1015.5,-0.058,-0.034,  154,   4.7,   2.5
09-Jan-2022 16:00, 0.747,  24.0,  20.5, 1015.7,-0.057,-0.034,  125,   4.7,   1.3
09-Jan-2022 17:00, 0.684,  23.9,  20.5, 1015.8,-0.078,-0.054,   90,   7.3,   2.8
09-Jan-2022 18:00, 0.639,  23.9,  19.2, 1016.0,-0.085,-0.059,   85,  12.2,   4.8
09-Jan-2022 19:00, 0.604,  23.8,  18.3, 1016.4,-0.090,-0.062,   84,  10.8,   3.7
09-Jan-2022 20:00, 0.553,  23.7,  17.7, 1016.6,-0.107,-0.076,   89,   8.5,   4.1
09-Jan-2022 21:00, 0.546,  23.6,  17.2, 1017.4,-0.084,-0.050,   86,   9.0,   3.9
09-Jan-2022 22:00, 0.519,  23.6,  17.0, 1017.9,-0.089,-0.047,   82,   7.5,   4.1
09-Jan-2022 23:00, 0.492,  23.5,  17.9, 1018.5,-0.108,-0.061,   87,   9.4,   4.4
10-Jan-2022 00:00, 0.516,  23.4,  19.3, 1018.8,-0.099,-0.047,   88,   9.3,   4.1
10-Jan-2022 01:00, 0.565,  23.4,  20.5, 1018.8,-0.095,-0.040,   80,   7.4,   3.9
10-Jan-2022 02:00, 0.640,  23.4,  22.0, 1018.7,-0.065,-0.010,   95,   8.1,   3.0
10-Jan-2022 03:00, 0.645,  23.4,  23.6, 1018.1,-0.094,-0.040,   90,   7.4,   1.6
10-Jan-2022 04:00, 0.711,  23.4,  25.1, 1017.4,-0.069,-0.022,  105,   6.9,   1.9
10-Jan-2022 05:00, 0.751,  23.4,  26.1, 1016.7,-0.061,-0.021,  155,   5.5,   1.9
10-Jan-2022 06:00, 0.777,  23.4,  23.8, 1016.0,-0.065,-0.031,  201,   7.6,   3.6
10-Jan-2022 07:00, 0.821,  23.5,  23.3, 1015.7,-0.060,-0.033,  215,   9.1,   4.4
10-Jan-2022 08:00, 0.879,  23.5,  22.6, 1015.5,-0.035,-0.011,  208,   8.6,   5.2
10-Jan-2022 09:00, 0.880,  23.5,  22.6, 1015.2,-0.055,-0.033,  203,  10.0,   4.7
10-Jan-2022 10:00, 0.881,  23.7,  22.6, 1015.2,-0.059,-0.040,  198,   7.8,   3.3
10-Jan-2022 11:00, 0.873,  23.7,  22.4, 1015.6,-0.055,-0.036,  194,   7.0,   2.8
10-Jan-2022 12:00, 0.833,  23.6,  22.6, 1015.8,-0.071,-0.047,  187,   6.4,   1.8
10-Jan-2022 13:00, 0.829,  23.6,  22.5, 1015.8,-0.050,-0.024,  191,   4.6,   1.4
10-Jan-2022 14:00, 0.791,  23.6,  22.7, 1015.9,-0.060,-0.035,  187,   4.1,   1.3
10-Jan-2022 15:00, 0.746,  23.5,  22.0, 1015.5,-0.059,-0.033,   96,   3.9,   0.2
10-Jan-2022 16:00, 0.708,  23.5,  23.3, 1014.9,-0.057,-0.036,   93,   6.6,   3.1
10-Jan-2022 17:00, 0.660,  23.5,  21.6, 1014.7,-0.067,-0.051,   83,   9.5,   5.7
10-Jan-2022 18:00, 0.610,  23.4,  20.3, 1014.5,-0.070,-0.056,   80,  10.9,   5.2
10-Jan-2022 19:00, 0.572,  23.3,  19.6, 1014.5,-0.070,-0.058,   79,  10.4,   6.4
10-Jan-2022 20:00, 0.549,  23.3,  19.0, 1014.8,-0.066,-0.053,   77,  11.3,   6.0
10-Jan-2022 21:00, 0.518,  23.2,  18.4, 1015.1,-0.074,-0.058,   79,   9.5,   5.1
10-Jan-2022 22:00, 0.544,  23.1,  18.2, 1015.5,-0.038,-0.019,   80,  10.0,   5.3
10-Jan-2022 23:00, 0.526,  23.1,  19.2, 1015.4,-0.059,-0.036,   79,  11.0,   5.6
11-Jan-2022 00:00, 0.539,  23.0,  21.6, 1015.1,-0.066,-0.045,   75,  10.7,   6.0
11-Jan-2022 01:00, 0.598,  23.0,  24.4, 1015.7,-0.047,-0.028,  103,  12.5,   1.6
