fid,HydroID,HydroCode,StateBoreI,StatePipeI,StateTerri,Agency,WCode,BoreDepth,DrilledDep,Status,DrilledDat,HGUID,HGUNumber,HGUName,NafHGUNumb,AquiferTyp,FType,Latitude,Longitude,Easting,Northing,Projection,Projecti_1,CoordMetho,HeightDatu,RefElev,RefElevDes,RefElevMet,TsRefElev,TsRefElevD,TsRefElevM,LandElev,LandElevMe,IsMultiPip,BoreLineCo,WorksID,LicenceExt,LicenceE_1,LicenceUse,FTypeClass,Constructi,LithLog,Hydrostrat,WaterLevel,Salinity,WaterCount,WaterDateM,WaterDat_1,SalinityCo,SalinityDa,Salinity_1
56647,50060065,"61609762","61609762",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,WSUP,-32.044601800000002,115.742300700000001,381256.999999999941792,6453929.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Water Supply,"1","0","0","0","0",0,,,0,,
56648,50060066,"61609763","61609763",,5,6,7,0.000000000000000,3.000000000000000,UNK,1994/02/16,-59999999,-9999,Unknown,-9999,0,MON,-32.044539899999997,115.742428599999997,381268.999999999941792,6453936.000000000931323,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56649,50060067,"61609764","61609764",,5,6,7,0.000000000000000,3.000000000000000,UNK,1994/02/16,-59999999,-9999,Unknown,-9999,0,MON,-32.044405300000001,115.742493999999994,381275.000000000058208,6453951.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56650,50060068,"61609765","61609765",,5,6,7,0.000000000000000,3.000000000000000,UNK,1994/02/16,-59999999,-9999,Unknown,-9999,0,MON,-32.044234000000003,115.742507000000003,381276.000000000000000,6453970.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56651,50060070,"61609767","61609767",,5,6,7,0.000000000000000,3.000000000000000,UNK,1994/02/16,-59999999,-9999,Unknown,-9999,0,MON,-32.044635700000001,115.742988699999998,381322.000000000000000,6453926.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56652,50060071,"61609768","61609768",,5,6,7,0.000000000000000,5.500000000000000,UNK,1992/01/01,-59999999,-9999,Unknown,-9999,0,MON,-32.044312800000000,115.742262299999993,381252.999999999941792,6453961.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56653,50060072,"61609769","61609769",,5,6,7,0.000000000000000,5.500000000000000,UNK,1992/01/01,-59999999,-9999,Unknown,-9999,0,MON,-32.044860600000000,115.743832900000001,381402.000000000000000,6453902.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56654,50060077,"61609774","61609774",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.046477699999997,115.738620999999995,380912.000000000000000,6453717.000000000931323,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56655,50060078,"61609775","61609775",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.045201900000002,115.740047200000006,381044.999999999941792,6453860.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56656,50060079,"61609776","61609776",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.043474799999998,115.739636700000005,381004.000000000000000,6454051.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56657,50060080,"61609777","61609777",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.045842600000000,115.737348200000000,380791.000000000058208,6453786.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56658,50060081,"61609778","61609778",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.045673100000002,115.737541199999995,380808.999999999941792,6453805.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56659,50060082,"61609779","61609779",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.044714700000000,115.738232199999999,380872.999999999941792,6453912.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56660,50060083,"61609780","61609780",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.044491000000001,115.738415300000000,380890.000000000000000,6453937.000000000000000,1,50,UNK,AHD,4.000000000000000,NGS,EST,0.000000000000000,UNK,UNK,4.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56738,50061660,"61611359","61611359",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.027735600000000,115.779508500000006,384748.999999999941792,6455839.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56739,50061661,"61611360","61611360",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.028276800000000,115.779501400000001,384748.999999999941792,6455779.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56743,50061665,"61611364","61611364",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.013469299999997,115.787532499999998,385488.999999999941792,6457429.000000000931323,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56787,50061870,"61611580","61611580",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.035995000000000,115.747681700000001,381754.000000000000000,6454889.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56788,50061871,"61611581","61611581",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.048074100000001,115.755937299999999,382548.999999999941792,6453559.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56789,50061872,"61611582","61611582",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.033200600000001,115.757059799999993,382636.000000000000000,6455209.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56790,50061873,"61611583","61611583",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.019909800000001,115.763200600000005,383199.000000000058208,6456689.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56791,50061881,"61611591","61611591",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.150439900000002,115.780728400000001,385018.000000000000000,6442238.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56792,50061882,"61611592","61611592",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.029955200000003,115.781427600000001,384932.999999999941792,6455594.999999999068677,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56793,50061883,"61611593","61611593",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.015765500000001,115.777708399999995,384564.000000000000000,6457164.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56794,50061884,"61611594","61611594",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.036183100000002,115.788376900000003,385596.999999999941792,6454912.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56795,50061885,"61611595","61611595",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.032913000000001,115.786016099999998,385370.000000000000000,6455272.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56796,50061886,"61611596","61611596",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.019240000000003,115.791967000000000,385915.000000000058208,6456794.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
56820,50062041,"61611755","61611755",,5,6,7,0.000000000000000,17.000000000000000,UNK,1983/11/08,-59999999,-9999,Unknown,-9999,0,MON,-32.023099999999999,115.752399999999994,382180.999999999941792,6456329.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,1,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56821,50062042,"61611756","61611756",,5,6,7,0.000000000000000,23.000000000000000,UNK,1983/11/08,-59999999,-9999,Unknown,-9999,0,MON,-32.023099999999999,115.752399999999994,382180.999999999941792,6456329.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,1,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56822,50062044,"61611758","61611758",,5,6,7,0.000000000000000,32.000000000000000,UNK,1983/11/08,-59999999,-9999,Unknown,-9999,0,MON,-32.023099999999999,115.752399999999994,382180.999999999941792,6456329.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,1,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56823,50062045,"61611759","61611759",,5,6,7,0.000000000000000,36.000000000000000,UNK,1983/11/08,-59999999,-9999,Unknown,-9999,0,MON,-32.023099999999999,115.752399999999994,382180.999999999941792,6456329.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,1,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56824,50062046,"61611760","61611760",,5,6,7,0.000000000000000,36.000000000000000,UNK,1983/11/08,-59999999,-9999,Unknown,-9999,0,MON,-32.023099999999999,115.752399999999994,382180.999999999941792,6456329.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,1,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
56825,50062047,"61611761","61611761",,5,6,7,0.000000000000000,7.000000000000000,UNK,1984/05/28,-59999999,-9999,Unknown,-9999,0,MON,-32.023400000000002,115.773300000000006,384159.000000000058208,6456311.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,1,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
57844,50067950,"61641942","61641942",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.044879100000003,115.794077599999994,386146.000000000000000,6453954.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
57866,50068010,"61642002","61642002",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.029201499999999,115.779066200000003,384708.999999999941792,6455676.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
57870,50068014,"61642006","61642006",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.039906100000003,115.787195400000002,385490.000000000000000,6454498.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
57910,50068107,"61642110","61642110",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.054073099999997,115.782941100000002,385106.000000000000000,6452923.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
57911,50068108,"61642111","61642111",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.052327699999999,115.781544900000000,384972.000000000000000,6453115.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
57912,50068109,"61642112","61642112",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.053036800000001,115.790591699999993,385827.000000000058208,6453046.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
58061,50068367,"61642375","61642375",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.028666000000001,115.776860200000002,384500.000000000000000,6455733.000000000931323,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
58062,50068368,"61642376","61642376",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.028666000000001,115.776860200000002,384500.000000000000000,6455733.000000000931323,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
58285,50068831,"61670167","61670167",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.059046899999998,115.765556099999998,383471.000000000058208,6452353.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58286,50068832,"61670168","61670168",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.072204499999998,115.769807799999995,383888.999999999941792,6450899.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58287,50068833,"61670169","61670169",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.068119899999999,115.767213999999996,383639.000000000058208,6451349.000000000931323,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58288,50068834,"61670170","61670170",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.058695000000000,115.753569999999996,382339.000000000058208,6452379.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58689,50069817,"61671191","61671191",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.039513100000001,115.755026700000002,382452.000000000000000,6454506.999999999068677,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58703,50069840,"61671214","61671214",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.048735499999999,115.756268100000000,382580.999999999941792,6453486.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58704,50069841,"61671215","61671215",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.068981600000001,115.759384200000000,382900.999999999941792,6451245.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58705,50069842,"61671216","61671216",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.068040000000003,115.784154500000000,385238.000000000000000,6451376.000000000931323,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58723,50069872,"61671246","61671246",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.077524400000001,115.789231099999995,385728.999999999941792,6450330.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58724,50069873,"61671247","61671247",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.085219400000000,115.794936100000001,386276.999999999941792,6449482.999999999068677,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58768,50069961,"61671335","61671335",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.039219899999999,115.774008699999996,384244.000000000000000,6454560.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
58769,50069962,"61671336","61671336",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.028512999999997,115.766654200000005,383536.000000000000000,6455739.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
63843,50035143,"61403906","61403906",,5,6,7,0.000000000000000,0.000000000000000,UNK,1983/06/30,-59999999,-9999,Unknown,-9999,0,UNK,-32.245576600000000,115.761722000000006,383347.000000000058208,6431671.000000000000000,1,50,UNK,AHD,4.080000000000000,NGS,UNK,0.000000000000000,UNK,UNK,4.080000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
63844,50040702,"61440061","61440061",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.276811600000002,115.713741200000001,378868.000000000000000,6428155.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
64002,50070816,"61672207","61672207",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.049119500000003,115.753117200000005,382284.000000000000000,6453440.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
64035,50040371,"61421629","61421629",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.218351400000003,115.794264600000005,386379.000000000058208,6434724.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
64054,50040736,"61440095","61440095",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.304319499999998,115.772172499999996,384406.000000000000000,6425170.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
64061,50051506,"61601198","61601198",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.034575599999997,115.756522399999994,382587.000000000058208,6455055.999999999068677,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
64412,50040491,"61421812","61421812",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.144475300000003,115.789936699999998,385879.000000000058208,6442909.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
64414,50040660,"61440019","61440019",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.301581100000000,115.761482400000006,383396.000000000000000,6425462.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
64646,50036721,"61405487","61405487",,5,6,7,0.000000000000000,11.580000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.275328799999997,115.700000000000003,377572.000000000000000,6428303.999999999068677,1,50,UNK,AHD,4.660000000000000,NGS,UNK,0.000000000000000,UNK,UNK,4.660000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","1","1","0","0",0,,,0,,
64729,50041627,"61441091","61441091",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.120774500000003,115.776555299999998,384587.000000000058208,6445522.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
64731,50041629,"61441093","61441093",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,MON,-32.100368300000000,115.782984600000006,385168.000000000000000,6447791.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Monitoring,"1","0","0","0","0",0,,,0,,
64998,50061878,"61611588","61611588",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.027620900000002,115.767650300000000,383628.999999999941792,6455839.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
64999,50061879,"61611589","61611589",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.018144700000001,115.769068799999999,383751.000000000058208,6456891.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
65606,50040355,"61421613","61421613",,5,6,7,0.000000000000000,0.000000000000000,UNK,,-59999999,-9999,Unknown,-9999,0,UNK,-32.217902400000000,115.794482799999997,386399.000000000058208,6434774.000000000000000,1,50,UNK,AHD,0.000000000000000,NGS,UNK,0.000000000000000,UNK,UNK,0.000000000000000,UNK,0,,0,0,0.000000000000000,0,Unknown,"1","0","0","0","0",0,,,0,,
